Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Perloff, JM; Shen, EZ",,,,"Perloff, Jeffrey M.; Shen, Edward Z.",,,Collinearity in Linear Structural Models of Market Power,REVIEW OF INDUSTRIAL ORGANIZATION,,,English,Article,,,,,,Collinearity; Estimation; Market power; Structural model,,"The well-known structural model used to estimate market power suffers from a severe collinearity problem if both the marginal cost and demand equations are linear. If the equations hold exactly, the variables are perfectly collinear so the model cannot be estimated. If the true linear model equations hold with errors, one can estimate the equations, but the estimated coefficients are likely to be highly unstable and unreliable due to nearly perfect collinearity.","[Perloff, Jeffrey M.] Univ Calif Berkeley, Dept Agr & Resource Econ, Berkeley, CA 94720 USA; [Shen, Edward Z.] China Minsheng Bank, Beijing, Peoples R China; [Perloff, Jeffrey M.] Giannini Fdn, Berkeley, CA 94720 USA",University of California System; University of California Berkeley; China Minsheng Banking,"Perloff, JM (通讯作者)，Univ Calif Berkeley, Dept Agr & Resource Econ, 207 Giannini Hall,MC 3310, Berkeley, CA 94720 USA.",jperloff@berkeley.edu,,,,,,,16,13,14,0,10,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0889-938X,,,REV IND ORGAN,Rev. Ind. Organ.,MAR,2012,40.0,2,,,SI,,131,138,,10.1007/s11151-012-9336-x,0.0,,,8,Economics; Management,Social Science Citation Index (SSCI),Business & Economics,919VC,,"Green Submitted, Green Published",,,2024-03-09,WOS:000302357100004,0
J,"Shepherd, S; Bonsall, P; Harrison, G",,,,"Shepherd, Simon; Bonsall, Peter; Harrison, Gillian",,,Factors affecting future demand for electric vehicles: A model based study,TRANSPORT POLICY,,,English,Article,,,,,,Alternative fuel vehicles; Electric vehicles; System dynamics,ALTERNATIVE FUEL VEHICLES; PRODUCT DIFFUSION; NATURAL-GAS; HETEROGENEITY; TRANSITION; IMPACT,"This paper develops a system dynamics model of the UK take-up of electric vehicles over the next 40 years. The model extends previous work by Struben and Sterman (2008) to allow analysis of the UK market. The impact on uptake and CO2 emissions of factors such as subsidies, range, charge point availability, emission rates and a revenue preserving tax are considered. We show that subsidies have little impact on take-up under a traditional business as usual case. However, when we introduce a conditional marketing scenario, they play an important role in tipping the market into a successful trajectory. The sensitivity of the results to assumptions on word of mouth, average vehicle life and emissions rates are explored and we find that changing these can result in a greater impact on take-up and emissions than policy or vehicle attribute factors. Our results have important policy implications. (C) 2011 Elsevier Ltd. All rights reserved.","[Shepherd, Simon; Bonsall, Peter] Univ Leeds, Inst Transport Studies, Leeds LS2 9JT, W Yorkshire, England; [Harrison, Gillian] Univ Leeds, Sch Proc Environm & Mat Engn, Doctoral Training Ctr Low Carbon Technol, Leeds LS2 9JT, W Yorkshire, England",University of Leeds; University of Leeds,"Shepherd, S (通讯作者)，Univ Leeds, Inst Transport Studies, Leeds LS2 9JT, W Yorkshire, England.",s.p.shepherd@its.leeds.ac.uk; p.w.bonsall@its.leeds.ac.uk; pmgh@leeds.ac.uk,,"Harrison, Gillian/0000-0002-4324-772X",,,,,38,134,151,2,60,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND",0967-070X,1879-310X,,TRANSPORT POLICY,Transp. Policy,MAR,2012,20.0,,,,SI,,62,74,,10.1016/j.tranpol.2011.12.006,0.0,,,13,Economics; Transportation,Social Science Citation Index (SSCI),Business & Economics; Transportation,930LM,,,,,2024-03-09,WOS:000303140900006,0
J,"Bivainis, J; Morkvenas, R",,,,"Bivainis, Juozas; Morkvenas, Renatas",,,INTEGRATED ASSESSMENT OF ORGANIZATION'S KNOWLEDGE POTENTIAL,JOURNAL OF BUSINESS ECONOMICS AND MANAGEMENT,,,English,Article,,,,,,organization; knowledge potential; synergy; integrated assessment; model,,"Knowledge became a vital resource to all economy subjects after humans had become capable to catalyze the creation and spreading of knowledge in the 20th century. It became urgent to be capable of measuring and assessing knowledge to enhance this resource purposefully and well-grounded. Although quite a lot of scientific articles, as well as more popular publications, analyze various aspects of knowledge management, but the problem of knowledge assessment is yet to be solved. Although plenty of scientists have researched the theoretical and practical problems of assessing organization's knowledge potential for a few decades, a unified and single methodology of assessment has not been accepted. The outcome of our research is the original concept for determining knowledge potential, essentially based on new principles. An assessment of the factors making a real impact helped in building a model including such components as employee's knowledge potential, knowledge potential synergy, and organization's environment. The quantitative specifications of the above introduced components have been prepared. Practical application of the model has been researched by an experiment and theoretical modelling.","[Bivainis, Juozas; Morkvenas, Renatas] Vilnius Gediminas Tech Univ, Dept Social Econ & Management, LT-10223 Vilnius, Lithuania",Vilnius Gediminas Technical University,"Bivainis, J (通讯作者)，Vilnius Gediminas Tech Univ, Dept Social Econ & Management, Sauletekio Al 11, LT-10223 Vilnius, Lithuania.",vvfsevk@vgtu.lt; r.morkvenas@vgtu.lt,,,,,,,26,9,12,3,17,VILNIUS GEDIMINAS TECH UNIV,VILNIUS,"SAULETEKIO AL 11, VILNIUS, LT-10223, LITHUANIA",1611-1699,2029-4433,,J BUS ECON MANAG,J. Bus. Econ. Manag.,FEB,2012,13.0,1,,,,,81,94,,10.3846/16111699.2011.620152,0.0,,,14,Business; Economics,Social Science Citation Index (SSCI),Business & Economics,895EZ,,gold,,,2024-03-09,WOS:000300480300005,0
J,"Friehe, T; Tröger, TH",,,,"Friehe, Tim; Troeger, Tobias H.",,,Sequencing of remedies in sales law,EUROPEAN JOURNAL OF LAW AND ECONOMICS,,,English,Article,,,,,,Sales law; Statutory remedies; Investment incentives; Contract termination,DOUBLE MORAL HAZARD; PRODUCT QUALITY; WARRANTIES,"This paper analyzes the effects of different sequences of remedies on the incentives of sellers to invest in product quality and on the probability of contract termination. For most European jurisdictions, Directive 1999/44/EC on the sale of consumer goods and its subsequent implementation into national law resulted in a substantial change in the remedies available to the consumer if a product proves deficient. Despite the purpose of the directive to harmonize national legislation, sales laws still differ significantly among member states. The analysis uses a stylized model to compare the pertinent features of two prototypical legal regimes that can be found after the directive's implementation. The pivotal difference between the respective regimes lies in the sequence of remedies. We show that it is possible that investment incentives and the probability that contractual relationships initiated will be completed may be larger under either legal regime. Despite the general case's ambiguity, we establish that the cancelation probability is typically lower if sales law limits buyers initial choice of remedies to subsequent performance. Our analysis indicates that the EC's harmonization target has been missed. With regard to social optimality, we detail under which conditions it is desirable to provide an institutional framework that allows total seller investment to be split between an initial and an incremental input.","[Troeger, Tobias H.] Univ Tubingen, Fac Law, D-72074 Tubingen, Germany; [Friehe, Tim] Univ Konstanz, Dept Econ, D-78457 Constance, Germany",Eberhard Karls University of Tubingen; University of Konstanz,"Tröger, TH (通讯作者)，Univ Tubingen, Fac Law, D-72074 Tubingen, Germany.",tim.friehe@uni-konstanz.de; tobias.troeger@jura.uni-tuebingen.de,"Tröger, Tobias/AAV-3514-2021; Friehe, Tim/ABF-4676-2020","Friehe, Tim/0000-0002-9390-3537; Troger, Tobias H./0000-0002-3908-8148",,,,,27,1,1,0,12,SPRINGER,NEW YORK,"233 SPRING ST, NEW YORK, NY 10013 USA",0929-1261,,,EUR J LAW ECON,Eur. J. Law Econ.,FEB,2012,33.0,1,,,,,159,184,,10.1007/s10657-010-9146-2,0.0,,,26,Economics; Law,Social Science Citation Index (SSCI),Business & Economics; Government & Law,893AA,,,,,2024-03-09,WOS:000300325900008,0
J,"Johnson, DKN; Lybecker, KM",,,,"Johnson, Daniel K. N.; Lybecker, Kristina M.",,,Does Distance Matter Less Now? The Changing Role of Geography in Biotechnology Innovation,REVIEW OF INDUSTRIAL ORGANIZATION,,,English,Article,,,,,,Biotechnology; Citation; Distance; Patent; Spillover,KNOWLEDGE SPILLOVERS; PATENT CITATIONS; LOCALIZATION; INFORMATION; IMPACT,"Using patent citation data for the U.S., we test whether knowledge spillovers in biotechnology are sensitive to distance, and whether that sensitivity has changed over time. Controlling for self-citation by inventor, assignee, and examiner, cohort-based regression analysis shows that physical distance is becoming less important for spillovers with time.","[Johnson, Daniel K. N.; Lybecker, Kristina M.] Colorado Coll, Dept Econ, Colorado Springs, CO 80903 USA; [Johnson, Daniel K. N.] Colorado Coll, Innovat Minds Program, Colorado Springs, CO 80903 USA",Colorado College; Colorado College,"Johnson, DKN (通讯作者)，Colorado Coll, Dept Econ, 14 E Cache La Poudre St, Colorado Springs, CO 80903 USA.",djohnson@ColoradoCollege.edu; Kristina.Lybecker@ColoradoCollege.edu,,,,,,,30,10,11,0,20,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0889-938X,1573-7160,,REV IND ORGAN,Rev. Ind. Organ.,FEB,2012,40.0,1,,,,,21,35,,10.1007/s11151-011-9316-6,0.0,,,15,Economics; Management,Social Science Citation Index (SSCI),Business & Economics,890ZS,,,,,2024-03-09,WOS:000300186400002,0
J,"Aguiléra, A; Lethiais, V; Rallet, A",,,,"Aguilera, Anne; Lethiais, Virginie; Rallet, Alain",,,Spatial and Non-spatial Proximities in Inter-firm Relations: An Empirical Analysis,INDUSTRY AND INNOVATION,,,English,Article,,,,,,Spatial proximity; non-spatial proximity; inter-firm relations; Brittany; France,COLLABORATION; INNOVATION; KNOWLEDGE; ORGANIZATION; DISTANCE,"This article describes a variety of combinations with regard to proximities (spatial and non-spatial) in inter-firm relations, and identifies their main determinants. The data employed come from a survey of more than 1,400 small and medium-sized firms in the Brittany region (France), which describe the relationship with their principal partner. Apart from spatial distance between partners, three forms of non-spatial proximity are identified-cognitive, technological and organizational-which are assessed in terms of their role in the relations. A typology of the relationships based on forms of proximity identifies a wide variety of configurations, which depend primarily on the nature of the relationship, and especially on the need for coordination.","[Aguilera, Anne] Univ Paris Est, LVMT, F-77455 Marne La Vallee 2, France; [Lethiais, Virginie] M Rsouin, CREM, Telecom Bretagne, Bretagne, France; [Rallet, Alain] Univ Paris 11, ADIS, Orsay, France",Universite Gustave-Eiffel; Ecole des Ponts ParisTech; IMT - Institut Mines-Telecom; IMT Atlantique; Universite Paris Saclay,"Aguiléra, A (通讯作者)，Univ Paris Est, LVMT, 6-8 Ave Blaise Pascla, F-77455 Marne La Vallee 2, France.",aguilera@inrets.fr,,,,,,,41,45,50,0,36,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",1366-2716,1469-8390,,IND INNOV,Ind. Innov.,,2012,19.0,3,,,SI,,187,202,,10.1080/13662716.2012.669609,0.0,,,16,Economics; Management,Social Science Citation Index (SSCI),Business & Economics,936CS,,,,,2024-03-09,WOS:000303569100002,0
C,"Bacanu, B",,"Bratianu, C; Bratucu, G; Lixandroiu, D; Pop, NA; Vaduva, S",,"Bacanu, Bogdan",,,FROM THEORY TO PRACTICE OF STRATEGIC MANAGEMENT IN ROMANIA - THE REAL STATE OF THINGS,"BUSINESS EXCELLENCE CHALLENGES DURING THE ECONOMIC CRISIS, VOL 1",,,English,Proceedings Paper,7th International Conference on Business Excellence,"OCT 12-13, 2012","Brasov, ROMANIA","Acad Econom Studies,Transilvania Univ Brasov,Univ Akron,Soc Business Excellence",,strategic management theory; strategic management practice; strategic management of universities; strategic management in private sector,,"A study on the development stage of the strategic management theory and practice in Romania represents an approach commanded by the frequent media references to the concepts of the field The present study reviews the works that have been published in Romanian, books and articles on strategic management, with a great emphasis on the characteristics of these products. Further on, the theory standard is referred to the real state of things related to Romanian organizations. The analysis takes into account both the public sector, by focusing on universities, and the private sector by considering the subsidiaries of significant foreign companies and the holdings associated with names of persons imposed by the tops of millionaires developed at national scale. In what the three main directions of the study are concerned, the dissimilarity of levels reached in the field of strategy represents a reliable reason for distinguishing a discrepancy between theory and practice.","[Bacanu, Bogdan] Transilvania Univ Brasov, Brasov, Romania",Transylvania University of Brasov,,b.bacanu@unitbv.ro,,,,,,,9,0,0,1,2,"EDITURA UNIV TRANSILVANIA BRASOV, ROMANIA",BRASOV,"B DUL IULIU MANIU 41A, BRASOV, 500091, ROMANIA",,,978-606-19-0103-6,,,,2012,,,,,,,26,29,,,,,,4,Business; Economics,Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics,BEN33,,,,,2024-03-09,WOS:000317436900006,0
J,"Barnes, TJ",,,,"Barnes, Trevor J.",,,Reopke Lecture in Economic Geography: Notes from the Underground: Why the History of Economic Geography Matters: The Case of Central Place Theory,ECONOMIC GEOGRAPHY,,,English,Article,,,,,,history of economic geography; central place theory; Edward Ullman; Walter Christaller,LOCATION; WAR,"The discipline of Anglo-American economic geography seems to care little about its history. Its practitioners tend toward the just do it school of scholarship, in which a concern with the present moment in economic geography subordinates all else. In contrast, I argue that it is vital to know economic geography's history. Historical knowledge of our discipline enables us to realize that we are frequently slaves of some defunct economic geographer; that we cannot escape our geography and history, which seep into the very pores of the ideas that we profess; and that the full connotations of economic geographic ideas are sometimes purposively hidden, secret even, revealed only later by investigative historical scholarship. My antidote: notes from the underground, which means a history of economic geography that delves below the reported surface. This history is often subversive, contradicting conventional depictions; it is antirationalist, querying universal (timeless) foundations; it seeks out deliberately hidden and buried economic geographic practices, relying on sources literally found undergroundpersonal papers and correspondence stored in one subterranean archive or another. To exemplify the importance of notes from the underground, I present an extended case studythe 20th-century development of central place theory, associated with two economic geographers: the German, Walter Christaller (18931969), and the American, Edward L. Ullman (191276).","Univ British Columbia, Dept Geog, Vancouver, BC V6T 1Z2, Canada",University of British Columbia,"Barnes, TJ (通讯作者)，Univ British Columbia, Dept Geog, 1984 West Mall, Vancouver, BC V6T 1Z2, Canada.",tbarnes@geog.ubc.ca,,,,,,,85,11,12,2,41,TAYLOR & FRANCIS LTD,ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",0013-0095,1944-8287,,ECON GEOGR,Econ. Geogr.,JAN,2012,88.0,1,,,,,1,26,,10.1111/j.1944-8287.2011.01140.x,0.0,,,26,Economics; Geography,Social Science Citation Index (SSCI),Business & Economics; Geography,873IS,,,,,2024-03-09,WOS:000298875900001,0
J,"Belás, J; Cipovová, E; Novák, P; Polách, J",,,,"Belas, Jaroslav; Cipovova, Eva; Novak, Petr; Polach, Jiri",,,IMPACTS OF THE FOUNDATION INTERNAL RATINGS BASED APPROACH USAGE ON FINANCIAL PERFORMANCE OF COMMERCIAL BANK,E & M EKONOMIE A MANAGEMENT,,,Czech,Article,,,,,,internal rating based approach; financial performance of bank; validation of internal model; probability of default; cut-off strategy,,"The aim of this article is to present theoretical, methodological and practical aspects of internal rating model's validation for commercial banks and quantify potential impact of foundation internal ratings based approach on financial performance of banks. The quality and the explanatory ability of internal rating systems can be different. Models used to measure credit risk are not perfect and give quite unreliable results, respectively; they contribute to the procyclical tendencies of the financial system. This article was based on the assumption that a suitably chosen rating system can significantly support long-term profitability and competitiveness of commercial banks. One part of the article also presents methodology of additional profitability on equity of the bank due to the usage of internal rating models. The analyses has proved that the usage of internal rating models increase profitability through substantial savings in equity, which allows the banks to accelerate lending activities in the banking practice. A comparison of standardized approach and foundation internal rating based approach demonstrates that requirement of equity capital can be decreased from 30 to 40 %. Under the condition of the anticipated savings in equity of 30 %, the usage of internal rating model could increase the profitability on equity up to 13 %, depending on the structure of assets, amount of the interest margins and profitability ratio. Future usage of internal rating based approach is quite uncertain since it has shown its procyclical character and has significantly contributed to the acceleration of the global financial crisis by lower capital requirement. However internal rating based approach implementation is very intensive in the credit risk management of the bank, therefore there is rather suggested a gentle modification in this area and not a complete elimination. It has been considered a neccessity to reassess its status in area of solvency, because of its intensive impact on reduction of equity capital.","[Belas, Jaroslav; Cipovova, Eva] Tomas Bata Univ Zlin, Fak Managementu & Ekon, Ustav Podnikove Ekon, Zlin, Czech Republic; [Novak, Petr; Polach, Jiri] Tomas Bata Univ Zlin, Fak Managementu & Ekon, Ustav Financi & Ucetnictvi, Zlin, Czech Republic",Tomas Bata University Zlin; Tomas Bata University Zlin,"Belás, J (通讯作者)，Tomas Bata Univ Zlin, Fak Managementu & Ekon, Ustav Podnikove Ekon, Zlin, Czech Republic.",belas111@gmail.com; cipovova@fame.utb.cz; pnovak@fame.utb.cz; jpolach@fame.utb.cz,"Cipovová, Eva/H-6650-2012; Kostikov, Eva/N-2596-2019; Novak, Petr/AAM-7284-2020; Belas, Jaroslav/AGS-6813-2022","Kostikov, Eva/0000-0003-4408-4798; Novak, Petr/0000-0003-4701-5755; Belas, Jaroslav/0000-0002-5900-997X",,,,,19,29,29,0,26,TECHNICKA UNIV & LIBERCI,LIBEREC 1,"HOSPODARSKA FAKULTA, STUDENTSKA 2, HALKOVA 6, IC 46747885, LIBEREC 1, 461 17, CZECH REPUBLIC",1212-3609,,,E M EKON MANAG,E M Ekon. Manag.,,2012,15.0,3,,,,,142,155,,,,,,14,Economics; Management,Social Science Citation Index (SSCI),Business & Economics,022HY,,,,,2024-03-09,WOS:000309950000010,0
C,"Bendová, M",,"Jedlicka, P",,"Bendova, Martina",,,CARTEL AND HIS INFLUENCE ON ECONOMY OF THE COUNTRY,"HRADECKE EKONOMICKE DNY 2012, PT I",,,Czech,Proceedings Paper,10th International Scientific Conference on Hradec Economic Days 2012: Economic Development and Management of Regions,"JAN 31-FEB 01, 2012","Hradec Kralove, CZECH REPUBLIC",,,cartel agreement; Office for the Protection of Competition; undertaking; competition,,"Cartel agreements or a agreements which infringing competition is a dangerous phenomenon with negative influence on the market. The objective of the article is to acquaint the general effects of e cartel in the country's economy and on the specific example of sugar factories cartel, familiar with the procedure of the Office for Protection of Competition in detecting cartels, ie., such considerations are at the Office of procedure and deals with the progress on specific issues. Also, there is of course captured, how they can defend the sanctioned company.","[Bendova, Martina] Slezska Univ Opave, Opava, Czech Republic",Silesian University Opava,"Bendová, M (通讯作者)，Slezska Univ Opave, Opava, Czech Republic.",martina.bendova@seznam.cz,,,,,,,2,0,0,1,4,GAUDEAMUS,HRADEC KRALOVE,"UNIV HRADEC KRALOVE, ROKITANSKEHO 62, HRADEC KRALOVE, 500 03, CZECH REPUBLIC",,,978-80-7435-171-6,,,,2012,,,,,,,26,30,,,,,,5,Business; Economics,Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics,BG9MR,,,,,2024-03-09,WOS:000393447700003,0
