Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Kragl, J",,,,"Kragl, Jenny",,,GROUP VERSUS INDIVIDUAL PERFORMANCE PAY IN RELATIONAL EMPLOYMENT CONTRACTS WHEN WORKERS ARE ENVIOUS,JOURNAL OF ECONOMICS & MANAGEMENT STRATEGY,,,English,Article,,,,,,,MORAL HAZARD; INCENTIVE CONTRACTS; IMPLICIT CONTRACTS; TEAM INCENTIVES; RECIPROCITY; UNEMPLOYMENT; TOURNAMENTS; PREFERENCES; COMPETITION; INEQUALITY,"I compare group to individual performance pay when workers are envious and performance is nonverifiable. Avoiding payoff inequity, the group reward scheme is optimal as long as the firm faces no credibility problem. The individual reward scheme may, however, become superior albeit introducing the prospect of unequal pay. This is due to two reasons: Group incentives are relatively low-powered compared to individual incentives, requiring higher incentive pay and impeding credibility of the firm. Moreover, with individual rewards, the firm benefits from the incentive-strengthening effect of envy, allowing for yet smaller overall incentive pay and further softening the credibility constraint. I also show that contracts combining both individual and group rewards are often optimal, depending on the firm's credibility problem. These contracts include joint and relative performance pay schemes.","EBS Univ Wirtschaft & Recht, EBS Business Sch, Dept Management & Econ, D-65375 Oestrich Winkel, Germany",European Business School (EBS) University,"Kragl, J (通讯作者)，EBS Univ Wirtschaft & Recht, EBS Business Sch, Dept Management & Econ, Rheingaustr 1, D-65375 Oestrich Winkel, Germany.",jenny.kragl@ebs.edu,,"Kragl, Jenny/0000-0003-2533-1271","Deutsche Forschungsgemeinschaft (DFG) [CRC 649, DE 1169]",Deutsche Forschungsgemeinschaft (DFG)(German Research Foundation (DFG)),"I would like to thank Dominique Demougin, Martina Gogova, Julia Schmid, Dorothee Schneider, Anja Schottner, two anonymous referees, and the assigned co-editor for helpful comments. Earlier versions of this paper were presented at the Annual Meetings of the European Economic Association, the Southern Economic Association, the Verein fur Socialpolitik, the Kolloquium zur Personalokonomie, the German Economic Association of Business Administration e.V., and a conference on  Health, Happiness, Inequality. I am grateful to the seminar participants for helpful comments and discussions. Moreover, financial support by the Deutsche Forschungsgemeinschaft (DFG) through the CRC 649 and Research Grant DE 1169 is gratefully acknowledged.",,46,7,7,0,27,WILEY-BLACKWELL,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",1058-6407,1530-9134,,J ECON MANAGE STRAT,J. Econ. Manage. Strategy,SPR,2015,24,1,,,,,131,150,,10.1111/jems.12088,0.0,,,20,Economics; Management,Social Science Citation Index (SSCI),Business & Economics,CB7AQ,,,,,2024-03-09,WOS:000349778700007,0
J,"Marinovic, I",,,,"Marinovic, Ivan",,,THE CREDIBILITY OF PERFORMANCE FEEDBACK IN TOURNAMENTS,JOURNAL OF ECONOMICS & MANAGEMENT STRATEGY,,,English,Article,,,,,,,STRATEGIC INFORMATION-TRANSMISSION; SOCIAL VALUE; CHEAP-TALK; COMMUNICATION; INCENTIVES; COMPENSATION; MANAGEMENT; REPUTATION; APPRAISAL; CONTRACTS,"This paper studies the effect of performance feedback on tournament outcomes, when a possibly dishonest principal may manipulate the agents' expectations to stimulate their effort. Under plausible circumstances, an increase in the principal's propensity to tell the truth (i.e., integrity) induces a mean preserving spread in the distribution of effort and leads to a decrease in expected profits and welfare. More generally, I identify conditions under which a lower integrity can improve the effectiveness of financial incentives in inducing the agents' effort, thus leading to higher expected profits for the principal.","Stanford Univ, Grad Sch Business, Stanford, CA 94305 USA",Stanford University,"Marinovic, I (通讯作者)，Stanford Univ, Grad Sch Business, 655 Knight Way, Stanford, CA 94305 USA.",imvial@stanford.edu,,,,,,,37,7,7,0,6,WILEY-BLACKWELL,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",1058-6407,1530-9134,,J ECON MANAGE STRAT,J. Econ. Manage. Strategy,SPR,2015,24,1,,,,,165,188,,10.1111/jems.12086,0.0,,,24,Economics; Management,Social Science Citation Index (SSCI),Business & Economics,CB7AQ,,,,,2024-03-09,WOS:000349778700009,0
J,"Perote-Peña, J; Piggins, A",,,,"Perote-Pena, Juan; Piggins, Ashley",,,A MODEL OF DELIBERATIVE AND AGGREGATIVE DEMOCRACY,ECONOMICS AND PHILOSOPHY,,,English,Article,,,,,,Deliberation; aggregation; social choice theory,SOCIAL CHOICE; IMPOSSIBILITY RESULT; JUDGMENTS,"We present a model of collective decision making in which aggregation and deliberation are treated simultaneously. Individuals debate in a public forum and potentially revise their judgements in light of deliberation. Once this process is exhausted, a rule is applied to aggregate post-deliberation judgements in order to make a social choice. Restricting attention to three alternatives, we identify conditions under which a democracy is truth-revealing'. This condition says that the deliberation path and the aggregation rule always lead to the correct social choice being made, irrespective of both the original profile of judgements and the size of the electorate.","[Perote-Pena, Juan] Univ Zaragoza, Dept Anal Econ, Zaragoza 50005, Spain; [Piggins, Ashley] Natl Univ Ireland Galway, JE Cairnes Sch Business & Econ, Galway, Ireland; [Piggins, Ashley] Natl Univ Ireland Galway, Whitaker Inst, Galway, Ireland",University of Zaragoza; Ollscoil na Gaillimhe-University of Galway,"Perote-Peña, J (通讯作者)，Univ Zaragoza, Dept Anal Econ, Gran Via 2, Zaragoza 50005, Spain.",jperote@unizar.es; ashley.piggins@nuigalway.ie,"Perote-Peña, Juan/F-2659-2016",,"Irish Research Council for the Humanities and Social Sciences; Spanish Ministry of Science and Innovation through MICINN/FEDER [ECO2010-21624, ECO2010-14929]; NUI Galway Millennium Fund","Irish Research Council for the Humanities and Social Sciences(Irish Research Council for Science, Engineering and Technology); Spanish Ministry of Science and Innovation through MICINN/FEDER; NUI Galway Millennium Fund","Financial support from the Irish Research Council for the Humanities and Social Sciences, the Spanish Ministry of Science and Innovation through MICINN/FEDER grants ECO2010-21624 and ECO2010-14929, and the NUI Galway Millennium Fund is gratefully acknowledged. We are grateful for comments received at a Choice Group seminar at LSE and also those received at a seminar at the Universite de Caen. In particular, we would like to thank Nick Baigent, Antoinette Baujard, Richard Bradley, Franz Dietrich, Conal Duddy, Wulf Gaertner, Muriel Gilardone, Christian List, Vincent Merlin, Marcus Pivato, Maurice Salles, Kai Spiekermann and Katie Steele for their helpful comments. We owe a large intellectual debt to the work of Christian List. Two of his papers, Dryzek and List (2003) and List (2011), inspired us to work on this problem. We are extremely grateful for the helpful comments of Gerald Pech, two anonymous referees and those of the Editor.",,43,13,14,1,10,CAMBRIDGE UNIV PRESS,NEW YORK,"32 AVENUE OF THE AMERICAS, NEW YORK, NY 10013-2473 USA",0266-2671,1474-0028,,ECON PHILOS,Econ. Philos.,MAR,2015,31,1,,,,,93,121,,10.1017/S0266267114000418,0.0,,,29,Economics; Ethics,Social Science Citation Index (SSCI),Business & Economics; Social Sciences - Other Topics,CC3IZ,,Green Submitted,,,2024-03-09,WOS:000350242000005,0
J,"Manzo, S; Nielsen, OA; Prato, CG",,,,"Manzo, Stefano; Nielsen, Otto Anker; Prato, Carlo Giacomo",,,How uncertainty in input and parameters influences transport model : output A four-stage model case-study,TRANSPORT POLICY,,,English,Article,,,,,,Uncertainty; Demand modelling; Four-stage model; Sampling,TRAFFIC FORECASTS; DEMAND; PROPAGATION; INACCURACY,"If not properly quantified, the uncertainty inherent to transport models makes analyses based on their output highly unreliable. This study investigated uncertainty in four-stage transport models by analysing a Danish case-study: the Naestved model. The model describes the demand of transport in the municipality of Naestved, located in the southern part of Zealand. The municipality has about 80,000 inhabitants and covers an area of around 681 km(2). The study was implemented by using Monte Carlo simulation and scenario analysis and it focused on how model input and parameter uncertainty affect the base-year model outputs uncertainty. More precisely, this study contributes to the existing literature on the topic by investigating the effects on model outputs uncertainty deriving from the use of (i) different probability distributions in the sampling process, (ii) different assignment algorithms, and (iii) different levels of network congestion. The choice of the probability distributions shows a low impact on the model output uncertainty, quantified in terms of coefficient of variation. Instead, with respect to the choice of different assignment algorithms, the link flow uncertainty, expressed in terms of coefficient of variation, resulting from stochastic user equilibrium and user equilibrium is, respectively, of 0.425 and 0.468. Finally, network congestion does not show a high effect on model output uncertainty at the network level. However, the final uncertainty of links with higher volume/capacity ratio showed a lower dispersion around the base uncertainty value. Results are also obtained from the implementation of the analysis on a real case involving the finalization of a ring road around Naestved. Three different scenarios were tested. The resulting uncertainty in the travel time savings from the comparison of the three scenarios expressed in terms of coefficient of variation, turned out to be between 0.133 and 0.145, thus confirming the importance of uncertainty analysis in transport policy assessment. (C) 2014 Elsevier Ltd. All rights reserved.","[Manzo, Stefano; Nielsen, Otto Anker; Prato, Carlo Giacomo] Tech Univ Denmark, Dept Transport, DK-2800 Lyngby, Denmark",Technical University of Denmark,"Prato, CG (通讯作者)，Tech Univ Denmark, Dept Transport, Bygningstorvet 116B, DK-2800 Lyngby, Denmark.",stman@transport.dtu.dk; oan@transport.dtu.dk; cgp@transport.dtu.dk,"Nielsen, Otto Anker/AAF-2954-2021; Prato, Carlo Giacomo/C-6104-2016; Manzo, Stefano/K-5145-2017","Nielsen, Otto Anker/0000-0001-7901-7021; Prato, Carlo Giacomo/0000-0002-1218-4922; Manzo, Stefano/0000-0002-0791-9461",Danish Council for Strategic Research for the project Uncertainties in Transport Project Evaluation [0603-00215B],Danish Council for Strategic Research for the project Uncertainties in Transport Project Evaluation,The authors gratefully acknowledge the financial support by the Danish Council for Strategic Research for the project Uncertainties in Transport Project Evaluation (Grant no. 0603-00215B) and the insightful comments by two anonymous reviewers on a previous version of the manuscript.,,27,15,17,2,31,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND",0967-070X,1879-310X,,TRANSPORT POLICY,Transp. Policy,FEB,2015,38,,,,,,64,72,,10.1016/j.tranpol.2014.12.004,0.0,,,9,Economics; Transportation,Social Science Citation Index (SSCI),Business & Economics; Transportation,CB3BE,,,,,2024-03-09,WOS:000349502100007,0
J,"Kim, G; Huh, MG",,,,"Kim, Guktae; Huh, Moon-Goo",,,被撤回的出版物: Innovation and survival in Korean SMEs: the moderating effect of competitive strategy (Retracted Article),ASIAN JOURNAL OF TECHNOLOGY INNOVATION,,,English,Article; Retracted Publication,,,,,,firm survival; SMEs; competitive strategy; exploitative innovation; exploratory innovation,TECHNOLOGICAL-INNOVATION; BALANCING EXPLORATION; PROCESS MANAGEMENT; EXPLOITATION; PERFORMANCE; AMBIDEXTERITY; INDUSTRIES; FIRMS,"This study investigates the effects of innovation on firm survival. We conceptualise the innovation type as exploration and exploitation and test the hypotheses on balancing these two contradictory innovation activities. We further explore the congruence between a firm's competitive strategy and its innovation activities because the strategy can influence the way in which a firm deploys its resources to innovation activities. An analysis of 255 Small and Medium-sized Enterprises (SMEs) in Korean IT industry indicates that (1) the extent of exploratory innovation has inverted U-shaped relationship with firm survival, providing support for the ambidexterity perspective; (2) the differentiation strategy moderates the exploratory innovation - firm survival relationship. These findings contribute to the organisational ambidexterity literature. First, the study provides clear empirical evidence that the exploration-exploitation balance plays an important role in the SMEs' survival. Despite the theoretical assumption and common belief that balancing exploration and exploitation is important for long-term performance and survival, most empirical studies have focused mainly on the short-term financial performance outcomes. Second, the results suggest a need for a good fit between a firm's competitive strategy and its innovation orientations, providing a contingency approach to underscore the effectiveness of a firm's exploratory and exploitative innovation under different contexts.","[Kim, Guktae; Huh, Moon-Goo] Kyungpook Natl Univ, Sch Business Adm, Taegu 702701, South Korea",Kyungpook National University,"Huh, MG (通讯作者)，Kyungpook Natl Univ, Sch Business Adm, 80 Daehak Ro, Taegu 702701, South Korea.",moongoo@knu.ac.kr,,,,,,,46,8,10,0,62,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",1976-1597,2158-6721,,ASIAN J TECHNOL INNO,Asian J. Technol. Innov.,JAN 2,2015,23,1,,,,,107,119,,10.1080/19761597.2015.1019183,0.0,,,13,Business; Economics,Social Science Citation Index (SSCI),Business & Economics,CH0QA,,,,,2024-03-09,WOS:000353726100007,0
C,"Adina, P; Alexandru-Mihai, B",,"Soliman, KS",,"Adina, Popescu; Alexandru-Mihai, Bugheanu",,,Overview of Transportation Modes used in National and International Tourism Activities,"INNOVATION MANAGEMENT AND SUSTAINABLE ECONOMIC COMPETITIVE ADVANTAGE: FROM REGIONAL DEVELOPMENT TO GLOBAL GROWTH, VOLS I - VI, 2015",,,English,Proceedings Paper,26th International-Business-Information-Management-Association Conference,"NOV 11-12, 2015","Madrid, SPAIN",Int Business Informat Management Assoc,,Tourism; public transportation; modes of transport; tourism facilities,,"The current paper will address the major prospects of public passengers transport modes both at national and international level that can have a positive influence on tourism activities. This study examines the main ways of public transportation: aviation transport, water transport, rail and road transport. In this paper will be presented the impact that transport modes has on tourism activities from an international point of view, and the main ways of transportation used by travelers.","[Adina, Popescu; Alexandru-Mihai, Bugheanu] Bucharest Univ Econ Studies, Bucharest, Romania",Bucharest University of Economic Studies,"Adina, P (通讯作者)，Bucharest Univ Econ Studies, Bucharest, Romania.",alex.m.bugheanu@gmail.com,,,,,,,10,0,0,1,2,INT BUSINESS INFORMATION MANAGEMENT ASSOC-IBIMA,NORRISTOWN,"34 E GERMANTOWN PIKE, NO. 327, NORRISTOWN, PA 19401 USA",,,978-0-9860419-5-2,,,,2015,,,,,,,3138,3147,,,,,,10,Economics; Management,Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics,BE0SX,,,,,2024-03-09,WOS:000366872700328,0
C,"Al Abri, MS",,"Soliman, KS",,"Al Abri, Muna Sultan",,,Visualisation of Open Data Differences,"INNOVATION MANAGEMENT AND SUSTAINABLE ECONOMIC COMPETITIVE ADVANTAGE: FROM REGIONAL DEVELOPMENT TO GLOBAL GROWTH, VOLS I - VI, 2015",,,English,Proceedings Paper,26th International-Business-Information-Management-Association Conference,"NOV 11-12, 2015","Madrid, SPAIN",Int Business Informat Management Assoc,,Data visualisation; human perception; multidimensional data; open data,,"Data visualisation of differences has a great impact on the human mind. Also, can be used as a decision making tool in any field. This paper reviews studies in data visualisation as a graphical representation. Human perception of graphical representation, visualisation techniques for multidimensional data used as a comparison tool and open data. Also, Visualisation tools and the technology impact in data visualisation. Visualisation tools and techniques from these studies are analysed to determine how to improve data visualisation of differences using technology to have a greater impact.",,,,alabri.mona@gmail.com,,,,,,,8,0,0,0,6,INT BUSINESS INFORMATION MANAGEMENT ASSOC-IBIMA,NORRISTOWN,"34 E GERMANTOWN PIKE, NO. 327, NORRISTOWN, PA 19401 USA",,,978-0-9860419-5-2,,,,2015,,,,,,,2132,2136,,,,,,5,Economics; Management,Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics,BE0SX,,,,,2024-03-09,WOS:000366872700212,0
J,"Al-augby, S; Nermend, K",,,,"Al-augby, Salam; Nermend, Kesra",,,USING RULE TEXT MINING BASED ALGORITHM TO SUPPORT THE STOCK MARKET INVESTMENT DECISION,TRANSFORMATIONS IN BUSINESS & ECONOMICS,,,English,Article,,,,,,news headlines; text-mining; media; NAP; text categorization,,"This work aims to design and implement a rule text-mining based algorithm to analyse the headlines automatically and implement the analysing program called News Analysis Program (NAP), which is based on this algorithm and may help to support the short-term investment decision makers as a part of the Decision Support System. A manual analysis of 1133 headlines was done, which was used for selecting the keywords for bag of words and further training and verification. The linguistic dictionary Harvard IV Psycho Social and the software Wordsmith 4 were used as a part of the bag of words used in this algorithm. Alarabia.net and Reuters.com news are treated as a source of media noise that has an influence on the value of stock quoted on the stock market. The correspondence ratio between the manual and automatic analysis is 88.79% for the pattern that reflected the effect of news on the bank sector's stocks throughout October, November and December 2012. News Analysis Program is implemented in the Python programming environment.","[Al-augby, Salam] Univ Kufa, IT Res & Dev Ctr, POB 21, Al Najaf Al Ashraf, Iraq; [Nermend, Kesra] Univ Szczecin, Fac Econ & Management, PL-71101 Szczecin, Poland",University of Kufa; University of Szczecin,"Al-augby, S (通讯作者)，Univ Kufa, IT Res & Dev Ctr, POB 21, Al Najaf Al Ashraf, Iraq.",salam.alaugby@gmail.com; kesra@wneiz.pl,"Al-augby, Salam/C-6851-2016; Nermend, Kesra/ABA-5956-2020","Al-augby, Salam/0000-0001-8247-9497; Nermend, Kesra/0000-0002-4309-7434",Iraqi Ministry of Higher Education and Scientific Research; Faculty of Economic and Management in Szczecin University,Iraqi Ministry of Higher Education and Scientific Research; Faculty of Economic and Management in Szczecin University,The authors would like to thank Iraqi Ministry of Higher Education and Scientific Research and Faculty of Economic and Management in Szczecin University for their support and help in shaping this final draft.,,52,0,0,1,21,VILNIUS UNIV,VILNIUS,"UNIVERSITETO ST 3, VILNIUS, LT-01513, LITHUANIA",1648-4460,,,TRANSFORM BUS ECON,Transform. Bus. Econ.,,2015,14,3C,,,,,448,469,,,,,,22,Business; Economics,Social Science Citation Index (SSCI),Business & Economics,DE8VC,,,,,2024-03-09,WOS:000370913800010,0
C,"Ashmat, I; Alias, B",,"Soliman, KS",,"Ashmat, Ismail; Alias, Buang",,,A Framework for Sustainable Cities in Sarawak: Literature Review on World's Cities Best Practices and Benchmarking,"INNOVATION MANAGEMENT AND SUSTAINABLE ECONOMIC COMPETITIVE ADVANTAGE: FROM REGIONAL DEVELOPMENT TO GLOBAL GROWTH, VOLS I - VI, 2015",,,English,Proceedings Paper,26th International-Business-Information-Management-Association Conference,"NOV 11-12, 2015","Madrid, SPAIN",Int Business Informat Management Assoc,,good governance; sustainable cities; sustainable development; urbanization; urban management,DEVELOPING-COUNTRIES; GROWTH; URBANIZATION; LIFE; ENVIRONMENT; CHALLENGES; GEOGRAPHY; ENERGY; POLICY,"This paper is a preliminary discussion covering literature review pertaining to above topic. The current research design is more to digesting the best practices carried by various sustainable cities in the world. After wards, benchmarking shall be set accordance to the practices and its implementation on the ground, towards achieving sustainable level of the cities. As outlined in this paper, creating sustainable cities in Sarawak, Malaysia is a very challenging. Thus, all aspect of practices shall be considered for creating the same standard of cities in Sarawak, the largest state in Malaysia coveliiig land area about 131,598 square kilometres. Thus, developing and managing current cities in the State based on established sustainable cities in the world will make this success.","[Ashmat, Ismail; Alias, Buang] Univ Teknol Malaysia, Shah Alam, Malaysia",Universiti Teknologi Malaysia,"Ashmat, I (通讯作者)，Univ Teknol Malaysia, Shah Alam, Malaysia.",sr.ismail.ashmat@gmail.com; buang@utm.my,,,,,,,138,0,0,1,6,INT BUSINESS INFORMATION MANAGEMENT ASSOC-IBIMA,NORRISTOWN,"34 E GERMANTOWN PIKE, NO. 327, NORRISTOWN, PA 19401 USA",,,978-0-9860419-5-2,,,,2015,,,,,,,3797,3817,,,,,,21,Economics; Management,Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics,BE0SX,,,,,2024-03-09,WOS:000366872700392,0
C,"Brzozowska, A; Bubel, D; Pabian, A",,"Gimzauskiene, E; Duoba, K; Pavie, X; Pinnington, A; Vilka, M",,"Brzozowska, Anna; Bubel, Dagmara; Pabian, Aleksander",,,Implementation of technical and information systems in environmental management,20TH INTERNATIONAL SCIENTIFIC CONFERENCE - ECONOMICS AND MANAGEMENT 2015 (ICEM-2015),Procedia Social and Behavioral Sciences,,English,Proceedings Paper,20th International Scientific Conference Economics and Management (ICEM),"MAY 06-08, 2015","Kaunas, LITHUANIA",,,Technical and information systems; Environmental management; Ecological controlling,SUSTAINABILITY,"The paper will address the topic of technical and information systems, which constitute a very important element of supporting environmental management in an enterprise in a turbulent environment. There is a range of variants of their implementation fulfilling a number of different functions, which examined in terms of the effects of implementing systems informing about the environment in an enterprise, usually focus on typical areas of their use in environmental management, with particular reference to the evaluation of their practical importance. Implementation of the objectives related with instruments for environmental management in the aspect of improving the effectiveness of environmental protection in an enterprise enables the achievement of a specific goal implied by ecological controlling. However, these instruments are characterised by specific attributes, as most of them, having a nature of satellites, are implemented as a complement to conventional instruments. A wide range of applications of systems informing about the environment allow enterprises to systematically implement such instruments without significant financial outlay. Despite numerous unfavourable economic and ecological conditions, it should be stressed that the effects illustrating the implementation of such systems are very reliable and so evocative that integration of environmental information systems with the structures existing in an enterprise determines high quality of the final data. In the relationship between environmental management and instruments, it is very important for effective environmental protection implemented within an enterprise that the instruments are compatible and can be combined with one another, which will have a significant impact in the future on the paradigm of constantly increasing interest of enterprises in systems for environmental management through the perspective of ecological indicators and balances. (C) 2015 The Authors. Published by Elsevier Ltd.","[Brzozowska, Anna; Pabian, Aleksander] Czestochowa Tech Univ, Dabrowskiego 69, PL-42200 Czestochowa, Poland; [Bubel, Dagmara] Czestochowa Tech Univ, Main Lib, PL-42200 Czestochowa, Poland",Technical University Czestochowa; Technical University Czestochowa,"Brzozowska, A (通讯作者)，Czestochowa Tech Univ, Dabrowskiego 69, PL-42200 Czestochowa, Poland.",annabrzozowskapcz@gmail.com,"Pabian, Aleksander/AAL-2572-2021; Brzozowska, Anna/ABF-4551-2020; Bubel, Dagmara/T-1193-2018","Brzozowska, Anna/0000-0002-0227-9493; Bubel, Dagmara/0000-0002-4609-6111",,,,,23,1,1,0,4,ELSEVIER SCIENCE BV,AMSTERDAM,"SARA BURGERHARTSTRAAT 25, PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",1877-0428,,,PROCD SOC BEHV,,,2015,213,,,,,,992,999,,10.1016/j.sbspro.2015.11.516,0.0,,,8,Economics; Management,Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics,BF2SL,,gold,,,2024-03-09,WOS:000380495800161,0
