Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Hettle, R; Harty, G; Wong, SL",,,,"Hettle, Robert; Harty, Gerard; Wong, Schiffon L.",,,"Cost-effectiveness of cladribine tablets, alemtuzumab, and natalizumab in the treatment of relapsing-remitting multiple sclerosis with high disease activity in England",JOURNAL OF MEDICAL ECONOMICS,,,English,Article,,,,,,Cladribine tablets; alemtuzumab; natalizumab; multiple sclerosis; cost-effectiveness,PLACEBO-CONTROLLED TRIAL; INTERFERON-BETA; MODIFYING THERAPIES; GLATIRAMER ACETATE; CLARITY EXTENSION; NATURAL-HISTORY; PEOPLE; UK; MANAGEMENT; UTILITIES,"Aims: Cladribine tablets were the first oral short-course treatment approved for highly active relapsing multiple sclerosis (MS). The Association of British Neurologists guidelines currently recommend two infusion therapies, alemtuzumab and natalizumab, to treat high disease activity relapsing remitting MS (HDA-RRMS). This analysis assessed the cost-effectiveness of cladribine tablets in HDA-RRMS compared with alemtuzumab and natalizumab, from the perspective of the National Health Service (NHS) in England. Materials and methods: A cohort-based Markov model with 11 health states (10 Expanded Disability Status Scale [EDSS] plus death) was developed. Transition matrices from the British Columbia registry were used to model the natural history of EDSS. The treatment effect on EDSS was modelled using hazard ratios for 6-month confirmed disability progression from an indirect treatment comparison (ITC). Relapses and drug-related adverse events were modeled via annualized relapse rates and event probabilities, with associated costs and quality-adjusted life year (QALY) losses. Utilities were derived from trials and the literature, and costs from NHS and literature sources. Uncertainty was assessed via probabilistic and deterministic sensitivity analyses. Results: Cladribine tablets were dominant (i.e., less costly and more effective) vs alemtuzumab and natalizumab in pairwise comparisons, and the dominant strategy in fully incremental analyses. Incremental cost was driven largely by drug acquisition and administration costs, and incremental QALY gain largely by differences in delayed EDSS progression. Cladribine tablets had a 93% probability of being cost-effective at a threshold of GBP 30,000 per QALY gained, and remained dominant across the scenario analyses tested. The greatest influence on results was the treatment effect on disability progression derived from the ITC. Limitations: Uncertainty over the efficacy of DMT beyond trial durations. In line with other comparative effectiveness analyses, the network meta-analysis informing this cost-effectiveness analysis was associated with a degree of uncertainty. No treatment switching analyses were undertaken. Conclusions: Cladribine tablets are a cost-effective alternative to alemtuzumab and natalizumab in the treatment of HDA-RRMS from the perspective of the NHS in England.","[Hettle, Robert] Parexel Access Consulting, Parexel Int, Uxbridge, Middx, England; [Harty, Gerard] MERCK, Feltham, England; [Wong, Schiffon L.] EMD Serono Inc, Billerica, MA USA",Parexel International; Merck & Company; Merck KGaA; EMD Serono Inc.,"Harty, G (通讯作者)，Global Evidence & Value Dev, 45A Middlesex Turnpike, Billerica, MA 01821 USA.",gerard.harty@emdserono.com,,,"EMD Serono, Inc., a business of Merck KGaA, Darmstadt, Germany","EMD Serono, Inc., a business of Merck KGaA, Darmstadt, Germany","Editorial assistance was provided by Jo Whelan (Textpharm Ltd., Oxford, UK) funded by EMD Serono, Inc., a business of Merck KGaA, Darmstadt, Germany.",,51,25,25,0,2,TAYLOR & FRANCIS LTD,ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",1369-6998,1941-837X,,J MED ECON,J. Med. Econ.,,2018,21,7,,,,,676,686,,10.1080/13696998.2018.1461630,http://dx.doi.org/10.1080/13696998.2018.1461630,,,11,"Economics; Health Care Sciences & Services; Health Policy & Services; Medicine, General & Internal",Science Citation Index Expanded (SCI-EXPANDED),Business & Economics; Health Care Sciences & Services; General & Internal Medicine,GK9OO,29618273,Bronze,,,2024-03-26,WOS:000436581300005,View Full Record in Web of Science
J,"Hirst, M; Bending, MW; Baio, G; Yesufu-Udechuku, A; Dunlop, WCN",,,,"Hirst, Matthew; Bending, Matthew W.; Baio, Gianluca; Yesufu-Udechuku, Amina; Dunlop, William C. N.",,,Cost-effectiveness modeling for neuropathic pain treatments: investigating the relative importance of parameters using an open-source model,JOURNAL OF MEDICAL ECONOMICS,,,English,Article,,,,,,Neuropathic pain; health economic model; cost-effectiveness; health technology assessment (HTA); National Institute for Health and Care (NICE); pregabalin; R,IMMPACT RECOMMENDATIONS; ECONOMIC-EVALUATION; CLINICAL-TRIALS; CHALLENGES,"Aims: The study objective was to develop an open-source replicate of a cost-effectiveness model developed by National Institute for Health and Care (NICE), in order to explore uncertainties in health economic modeling of novel pharmacological neuropathic pain treatments. Materials and methods: The NICE model, consisting of a decision tree with branches for discrete levels of pain relief and adverse event (AE) severities, was replicated using R, and used to compare a hypothetical neuropathic pain drug to pregabalin. Model parameters were sourced from NICE's clinical guidelines and associated with probability distributions to account for underlying uncertainty. A simulation-based scenario analysis was conducted to assess how uncertainty in efficacy and AEs affected the net monetary benefit (NMB) for the hypothetical treatment at a cost-effectiveness threshold of 20,000 pound per QALY. Results: Relative to pregabalin, an increase in efficacy was associated with greater NMB than an improvement in tolerability. A greater NMB was observed when efficacy was marginally higher than that of pregabalin, while maintaining the same level of AEs than when efficacy was equivalent to pregabalin, but with a more substantial reduction in AEs. In the latter scenario, the NMB was only positive at a low cost-effectiveness threshold. Limitations: The replicate model shares the limitations described in the NICE guidelines. There is a lack of support in scientific literature for the assumption that increased efficacy is associated with a greater reduction in tolerability. The replicate model also included a single comparator, unlike the NICE model. Conclusions: Pain relief is a stronger driver of NMB than tolerability, at a cost-effectiveness threshold of 20,000 pound per QALY. Health technology assessment decisions which are influenced by NICE's model may reward efficacy gains, even if they are associated with more severe AEs. This contrasts with recommendations from clinical guidelines for neuropathic pain, which place more equal weighting on improvements in efficacy and tolerability as value drivers.","[Hirst, Matthew; Dunlop, William C. N.] Mundipharma Int Ltd, Cambridge Sci Pk,Milton Rd, Cambridge CB4 0AB, England; [Bending, Matthew W.; Yesufu-Udechuku, Amina] Translat & Innovat Hub Bldg, London, England; [Baio, Gianluca] UCL, Dept Stat Sci, London, England",University of London; University College London,"Hirst, M (通讯作者)，Mundipharma Int Ltd, Cambridge Sci Pk,Milton Rd, Cambridge CB4 0AB, England.",matthew.hirst@mundipharma.com,"Baio, Gianluca/A-2947-2012",,Mundipharma International Ltd.,Mundipharma International Ltd.,This study was sponsored by Mundipharma International Ltd.,,27,1,1,0,2,TAYLOR & FRANCIS LTD,ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",1369-6998,1941-837X,,J MED ECON,J. Med. Econ.,,2018,21,9,,,,,930,935,,10.1080/13696998.2018.1486845,http://dx.doi.org/10.1080/13696998.2018.1486845,,,6,"Economics; Health Care Sciences & Services; Health Policy & Services; Medicine, General & Internal",Science Citation Index Expanded (SCI-EXPANDED),Business & Economics; Health Care Sciences & Services; General & Internal Medicine,GQ8LY,29882452,Green Submitted,,,2024-03-26,WOS:000442007800012,View Full Record in Web of Science
J,"Hodgson, GM",,,,"Hodgson, Geoffrey M.",,,Understanding institutions: the science and philosophy of living together,JOURNAL OF ECONOMIC METHODOLOGY,,,English,Book Review,,,,,,,EQUILIBRIA; RULES,,"[Hodgson, Geoffrey M.] Univ Hertfordshire, Hatfield, Herts, England",University of Hertfordshire,"Hodgson, GM (通讯作者)，Univ Hertfordshire, Hatfield, Herts, England.",g.m.hodgson@herts.ac.uk,"Hodgson, Geoffrey/AAQ-8246-2021",,,,,,27,1,1,1,14,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",1350-178X,1469-9427,,J ECON METHODOL,J. Econ. Methodol.,,2018,25,1,,,,,111,116,,10.1080/1350178X.2017.1389006,http://dx.doi.org/10.1080/1350178X.2017.1389006,,,6,Economics,Social Science Citation Index (SSCI),Business & Economics,FV0OI,,Green Accepted,,,2024-03-26,WOS:000424255700007,View Full Record in Web of Science
J,"Holcombe, EA; Berg, E; Smith, S; Anderson, MG; Holm-Nielsen, N",,,,"Holcombe, Elizabeth A.; Berg, Erlend; Smith, Sarah; Anderson, Malcolm G.; Holm-Nielsen, Niels",,,Does Participation Lead to Ongoing Infrastructure Maintenance? Evidence from Caribbean Landslide Mitigation Projects,JOURNAL OF DEVELOPMENT STUDIES,,,English,Article,,,,,,,,"Donor-funded infrastructure projects may focus on construction and neglect longer-term sustainability. Engaging local communities has been proposed as way of inducing ongoing maintenance by facilitating coordination and a sense of ownership, but there is little evidence on its effectiveness in practice. We analyse data from inspections of 103 landslide hazard mitigation drains in Saint Lucia several years after construction. We conclude that community participation at the beginning of the project, by accessing local knowledge, is associated with improved construction quality, but appears to have no impact on subsequent maintenance, suggesting that contractual provision for maintenance may be required.","[Holcombe, Elizabeth A.; Anderson, Malcolm G.] Univ Bristol, Dept Civil Engn, Bristol, Avon, England; [Berg, Erlend; Smith, Sarah] Univ Bristol, Dept Econ, Bristol, Avon, England; [Holm-Nielsen, Niels] World Bank, 1818 H St NW, Washington, DC 20433 USA",University of Bristol; University of Bristol; The World Bank,"Holcombe, EA (通讯作者)，Dept Civil Engn, Univ Walk,Queens Bldg, Bristol BS8 1TR, Avon, England.",liz.holcombe@bristol.ac.uk,,"Holcombe, Elizabeth/0000-0002-8517-6130; Smith, Sarah/0000-0003-0857-5039",World Bank Group (Latin America); World Bank Group (Caribbean Region),World Bank Group (Latin America); World Bank Group (Caribbean Region),The World Bank Group (Latin America and Caribbean Region) funded the post-construction survey of the 10 community drainage projects in 2013.,,25,6,8,0,3,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0022-0388,1743-9140,,J DEV STUD,J. Dev. Stud.,,2018,54,8,,,SI,,1374,1391,,10.1080/00220388.2017.1327658,http://dx.doi.org/10.1080/00220388.2017.1327658,,,18,Development Studies; Economics,Social Science Citation Index (SSCI),Development Studies; Business & Economics,GF8KS,,"Green Accepted, Green Submitted",,,2024-03-26,WOS:000432220500007,View Full Record in Web of Science
J,"Hopkin, J; Rosamond, B",,,,"Hopkin, Jonathan; Rosamond, Ben",,,"Post-truth Politics, Bullshit and Bad Ideas: Deficit Fetishism' in the UK",NEW POLITICAL ECONOMY,,,English,Article,,,,,,Bullshit; discourse; fiscal policy; financial crisis; post-truth,ORGANIZATION; DEMOCRACY; PARTIES; MARKET,"Debates about economic policy in Britain have been dominated by claims that sovereign debt problems are due to loose fiscal policy and excessive spending rather than volatile capital flows and flawed monetary policy. There are strong grounds for believing that these stories are largely nonsense, yet they inform policy and are widely believed among mass publics, and have proved almost impossible to refute in everyday political discourse. The answer to this puzzle, we suggest, is that such claims are better thought of as bullshit (as conceptualised by Harry Frankfurt 2005) rather than outright falsehoods: in other words, as speech acts that are indifferent to the truth and proceed without effective concern for the veracity of the claim in question. In this paper, we examine the characteristics of political bullshit applied to economic policy debates since the financial crisis, and seek to explain its hold on the popular imagination. We assess what makes some particular brands of bullshit more successful than others, and argue that in a world of competing realities as well as competing theories, the power of rhetoric is more likely to settle an argument than evidence and logic.","[Hopkin, Jonathan] London Sch Econ & Polit Sci, Dept Govt, London, England; [Rosamond, Ben] Univ Copenhagen, Dept Polit Sci, Copenhagen, Denmark",University of London; London School Economics & Political Science; University of Copenhagen,"Hopkin, J (通讯作者)，London Sch Econ & Polit Sci, Dept Govt, London, England.",j.r.hopkin@lse.ac.uk,"Hopkin, Jonathan/C-4396-2017",,,,,,86,47,47,0,22,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",1356-3467,1469-9923,,NEW POLIT ECON,New Polit. Econ.,,2018,23,6,,,,,641,655,,10.1080/13563467.2017.1373757,http://dx.doi.org/10.1080/13563467.2017.1373757,,,15,Economics; International Relations; Political Science,Social Science Citation Index (SSCI),Business & Economics; International Relations; Government & Law,GT8UU,,Green Accepted,,,2024-03-26,WOS:000444816200001,View Full Record in Web of Science
J,"Hörcher, D; Graham, DJ; Anderson, RJ",,,,"Horcher, Daniel; Graham, Daniel J.; Anderson, Richard J.",,,The economics of seat provision in public transport,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,,,English,Article,,,,,,Public transport; Seat provision; Crowding; Capacity optimisation; Externality pricing,DESIGN,"Seated and standing travelling imply significantly different experience for public transport users. This paper investigates with analytical modelling and numerical simulations how the optimal seat supply depends on demand and supply characteristics. The paper explores the implications of seat provision on the marginal cost of travelling as well. In crowded conditions, we distinguish two types of external costs: crowding density and seat occupancy externalities. We derive, using a realistic smart card dataset, the externality pattern of a metro line, and identify the distorting role of the occupancy externality that makes the welfare maximising fare disproportionate to the density of crowding.","[Horcher, Daniel; Graham, Daniel J.; Anderson, Richard J.] Imperial Coll London, Dept Civil Engn, Railway & Transport Strategy Ctr, London, England",Imperial College London,"Hörcher, D (通讯作者)，South Kensington Campus, London SW7 2AZ, England.",d.horcher@imperial.ac.uk,"Graham, Daniel/AAA-6157-2021; Alidadi, Mehdi/HJZ-0235-2023","Graham, Daniel/0000-0002-6971-8737; Alidadi, Mehdi/0000-0001-5183-7829",,,,,17,11,13,2,24,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",1366-5545,,,TRANSPORT RES E-LOG,Transp. Res. Pt. e-Logist. Transp. Rev.,JAN,2018,109,,,,,,277,292,,10.1016/j.tre.2017.11.011,http://dx.doi.org/10.1016/j.tre.2017.11.011,,,16,"Economics; Engineering, Civil; Operations Research & Management Science; Transportation; Transportation Science & Technology",Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Engineering; Operations Research & Management Science; Transportation,FU1ZU,,Green Submitted,,,2024-03-26,WOS:000423648800016,View Full Record in Web of Science
J,"Howdon, D; Rice, N",,,,"Howdon, Daniel; Rice, Nigel",,,"Health care expenditures, age, proximity to death and morbidity: Implications for an ageing population",JOURNAL OF HEALTH ECONOMICS,,,English,Article,,,,,,Health care expenditures; Ageing; Time-to-death; Morbidity,RED HERRINGS; RISK ADJUSTMENT; OLDER-PEOPLE; OF-LIFE; TIME; COMPRESSION; FRAILTY; ACCUMULATION; COUNTRIES; MORTALITY,"This paper uses Hospital Episode Statistics, English administrative data, to investigate the growth in admitted patient health care expenditures and the implications of an ageing population. We use two samples of around 40,000 individuals who (a) used inpatient health care in the financial year 2005/06 and died by the end of 2011/12 and (b) died in 2011/12 and had some hospital utilisation since 2005/06. We use a panel structure to follow individuals over seven years of this administrative data, containing estimates of inpatient health care expenditures (HCE), information regarding individuals' age, time-to death (TTD), morbidities at the time of an admission, as well as the hospital provider, year and season of admission. We show that HCE is principally determined by proximity to death rather than age, and that proximity to death is itself a proxy for morbidity. (C) 2017 Elsevier B.V. All rights reserved.","[Howdon, Daniel] Univ Groningen, Dept Econ Econometr & Finance, Duisenberg Bldg,Nettelbosje 2, NL-9747 AE Groningen, Netherlands; [Rice, Nigel] Univ York, Ctr Hlth Econ, York YO10 5DD, N Yorkshire, England; [Rice, Nigel] Univ York, Dept Econ & Related Studies, York YO10 5DD, N Yorkshire, England",University of Groningen; University of York - UK; University of York - UK,"Howdon, D (通讯作者)，Univ Groningen, Dept Econ Econometr & Finance, Duisenberg Bldg,Nettelbosje 2, NL-9747 AE Groningen, Netherlands.",d.d.howdon@rug.nl,"Howdon, Daniel/I-2180-2019","Howdon, Daniel/0000-0001-8052-2893",Policy Research Programme in the Department of Health from the Economics of Social and Health Care Research Unit (ESHCRU); Economic and Social Research Council [RES-060-25-0045]; Economic and Social Research Council [ES/G020841/1] Funding Source: researchfish; National Institute for Health Research [EH-08-01-205] Funding Source: researchfish; ESRC [ES/G020841/1] Funding Source: UKRI,Policy Research Programme in the Department of Health from the Economics of Social and Health Care Research Unit (ESHCRU); Economic and Social Research Council(UK Research & Innovation (UKRI)Economic & Social Research Council (ESRC)); Economic and Social Research Council(UK Research & Innovation (UKRI)Economic & Social Research Council (ESRC)); National Institute for Health Research(National Institutes of Health Research (NIHR)); ESRC(UK Research & Innovation (UKRI)Economic & Social Research Council (ESRC)),"This is an independent report commissioned and funded by the Policy Research Programme in the Department of Health from the Economics of Social and Health Care Research Unit (ESHCRU). ESHCRU is a joint collaboration between the University of York, London School of Economics and University of Kent. The views expressed are those of the authors and may not reflect those of the funders. Daniel Howdon acknowledges PhD funding from the Economic and Social Research Council under the Large Grant Scheme (RES-060-25-0045). The authors gratefully acknowledge the highly constructive remarks of two anonymous peer reviewers.",,48,126,136,2,50,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0167-6296,1879-1646,,J HEALTH ECON,J. Health Econ.,JAN,2018,57,,,,,,60,74,,10.1016/j.jhealeco.2017.11.001,http://dx.doi.org/10.1016/j.jhealeco.2017.11.001,,,15,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,GD8PW,29182935,"Green Published, Green Submitted, Green Accepted",,,2024-03-26,WOS:000430775600005,View Full Record in Web of Science
J,"Hudson, V",,,,"Hudson, Victoria",,,The Ukrainian Orthodox Church of the Moscow Patriarchate as a Potential 'Tool' of Russian Soft Power in the Wake of Ukraine's 2013 Euromaidan,EUROPE-ASIA STUDIES,,,English,Article,,,,,,,,"This article considers the religious and spiritual aspect of the Euromaidan protests; specifically, the role of the Ukrainian Orthodox Church of the Moscow Patriarchate and to what extent the UOC(MP) can justifiably be seen as a tool of Russian 'soft power' cultural and ideational influence. It examines the degree of institutional and ideological leverage that Moscow is able to exercise over the Ukrainian church, and then explores the position of the church during the protests, and how this has affected the authority and legitimacy of its standing as an opinion leader in Ukrainian society in the wake of the 'Revolution of Dignity'.","[Hudson, Victoria] Kings Coll London, Dept War Studies, London WC2R 2LS, England",University of London; King's College London,"Hudson, V (通讯作者)，Kings Coll London, Dept War Studies, London WC2R 2LS, England.",victoria.1.hudson@kcl.ac.uk,,"Hudson, Victoria Ann/0009-0006-7324-8076",,,,,67,8,8,0,3,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0966-8136,1465-3427,,EUROPE-ASIA STUD,Eur.-Asia Stud.,,2018,70,9,,,,,1355,1380,,10.1080/09668136.2018.1536780,http://dx.doi.org/10.1080/09668136.2018.1536780,,,26,Area Studies; Economics; Political Science,Social Science Citation Index (SSCI),Area Studies; Business & Economics; Government & Law,HD3SD,,Green Submitted,,,2024-03-26,WOS:000452438400001,View Full Record in Web of Science
J,"Huidrom, R; Kose, MA; Ohnsorge, FL",,,,"Huidrom, Raju; Kose, M. Ayhan; Ohnsorge, Franziska L.",,,Challenges of Fiscal Policy in Emerging and Developing Economies,EMERGING MARKETS FINANCE AND TRADE,,,English,Article; Proceedings Paper,International Conference on Emerging Market Economies (EuroConference),"JUN 29-JUL 01, 2016","Univ Porto, Sch Econ & Management, Porto, PORTUGAL","Soc Study Emerging Markets,Univ Porto, Ctr Econ & Finance","Univ Porto, Sch Econ & Management",emerging and developing economies; fiscal policy; fiscal space,MULTIPLIERS,"This article presents a systematic analysis of the availability and use of fiscal space in emerging and developing economies. We report two major results. First, emerging and developing economies built fiscal space in the run-up to the Great Recession of 2008-2009, which was then used for stimulus. Since then, fiscal space has shrunk and remains narrow as these economies have taken advantage of historically low interest rates. Second, fiscal policy in emerging and developing economies has become countercyclical (or less procyclical), i.e., graduated, since the 1980s, as most clearly demonstrated during the Great Recession. The move towards graduation is most pronounced for those economies with greater fiscal space, which suggests that fiscal space matters for a government's ability to implement countercyclical fiscal policy.","[Huidrom, Raju; Kose, M. Ayhan; Ohnsorge, Franziska L.] World Bank, Dev Prospects Grp, 1818 H St NW, Washington, DC 20433 USA; [Kose, M. Ayhan] Brookings Inst, Washington, DC 20036 USA; [Kose, M. Ayhan] CAMA, Canberra, ACT, Australia; [Kose, M. Ayhan] CEPR, London, England",The World Bank; Brookings Institution; Australian National University; Centre for Economic Policy Research - UK,"Huidrom, R (通讯作者)，World Bank, Dev Prospects Grp, 1818 H St NW, Washington, DC 20433 USA.",rh2cw@virginia.edu,,,,,,,37,5,5,6,11,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",1540-496X,1558-0938,,EMERG MARK FINANC TR,Emerg. Mark. Financ. Trade,,2018,54,9,,,,,1927,1945,,10.1080/1540496X.2017.1328354,http://dx.doi.org/10.1080/1540496X.2017.1328354,,,19,Business; Economics; International Relations,Social Science Citation Index (SSCI); Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics; International Relations,GH1BG,,"Green Accepted, Green Submitted",,,2024-03-26,WOS:000433135700002,View Full Record in Web of Science
J,"Hunt, A; Blake, D",,,,"Hunt, Andrew; Blake, David",,,"Identifiability, cointegration and the gravity model",INSURANCE MATHEMATICS & ECONOMICS,,,English,Article; Proceedings Paper,11th International Longevity Risk and Capital Markets Solutions Conference (Longevity),"SEP 08-09, 2015","Univ Lyon 1, Inst Sci Financiere & Assurance, Lyon, FRANCE","Lab Sci Financiere & Assurances,Univ Pierre Marie Curie, Lab Probabilites Modeles Aletoires,City Univ London, Cass Business Sch, Pens Inst,Longev Lifestyle Adjustments ANR Res Project Team,Prudential Financial,SCOR,Soc Generale Corporate & Investment Banking,Soc Actuaries,EY,Milliman,Reinsurance Grp Amer,Aon Benfield,Guy Carpenter,PRIMACT,SINALYS","Univ Lyon 1, Inst Sci Financiere & Assurance",Mortality modelling; Age/period/cohort models; Multi-population modelling; Coherent mortality projection; Gravity model,UNITED-STATES MORTALITY; BASIS RISK; POPULATIONS; SECURITIZATION; DIFFERENTIALS; ENGLAND,"The gravity model of Dowd et al. (2011) was introduced in order to achieve coherent projections of mortality between two related populations. However, this model as originally formulated is not well identified since it gives projections which depend on the arbitrary identifiability constraints imposed on the underlying mortality model when fitting it to data. In this paper, we discuss how the gravity model can be modified to give well-identified projections of mortality rates and how this result can be generalised to more complicated mortality models. (C) 2017 Elsevier B.V. All rights reserved.","[Hunt, Andrew] City Univ London, Cass Business Sch, London, England; [Blake, David] City Univ London, Cass Business Sch, Pensions Inst, London, England",City University London; City University London,"Hunt, A (通讯作者)，City Univ London, Cass Business Sch, London, England.",a.o.d.hunt.00@cantab.net,,,,,,,24,15,15,0,3,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0167-6687,1873-5959,,INSUR MATH ECON,Insur. Math. Econ.,JAN,2018,78,,,,,,360,368,,10.1016/j.insmatheco.2017.09.014,http://dx.doi.org/10.1016/j.insmatheco.2017.09.014,,,9,"Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability",Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI); Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH); Conference Proceedings Citation Index - Science (CPCI-S),Business & Economics; Mathematics; Mathematical Methods In Social Sciences,FX6UL,,Green Accepted,,,2024-03-26,WOS:000426222700028,View Full Record in Web of Science
