Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Kooli, A; Graham, C; Scheuer, N; Gilloteau, I; Miles, L; Sherif, B; McBride, D",,,,"Kooli, A.; Graham, C.; Scheuer, N.; Gilloteau, I; Miles, L.; Sherif, B.; McBride, D.",,,SECUKINUMAB SIGNIFICANTLY REDUCES PSORIASIS-RELATED WORK IMPAIRMENT AND INDIRECT COSTS COMPARED TO USTEKINUMAB AND ETANERCEPT IN MOROCCO,VALUE IN HEALTH,,,English,Meeting Abstract,,,,,,,,,"[Kooli, A.] Novartis Pharma Serv, Les Berges du Lac 1, Tunis, Tunisia; [Graham, C.; Miles, L.; Sherif, B.] RTI Hlth Solut, Res Triangle Pk, NC USA; [Scheuer, N.; Gilloteau, I] Novartis Pharma AG, Basel, Switzerland; [McBride, D.] RTI Hlth Solut, Manchester, Lancs, England",Research Triangle Institute; Novartis; Research Triangle Institute,,,,,,,,,0,0,0,0,0,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,OCT,2018,21.0,,,3.0,,PSS42,S430,S430,,10.1016/j.jval.2018.09.2542,0,,,1,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,HN1ZN,,hybrid,,,2024-03-08,WOS:000459985604228,0
J,"Mordin, M; Castro, C; Buck, PM; Fernandez, MM; Hollis, KA; Ritchey, ME",,,,"Mordin, M.; Castro, C.; Buck, P. M.; Fernandez, M. M.; Hollis, K. A.; Ritchey, M. E.",,,EUROPEAN REAL-WORLD EVIDENCE FOR DRUGS AND DEVICES: 2017 LITERATURE REVIEWED,VALUE IN HEALTH,,,English,Meeting Abstract,,,,,,,,,"[Mordin, M.; Buck, P. M.] RTI Hlth Solut, Ann Arbor, MI USA; [Castro, C.; Fernandez, M. M.; Hollis, K. A.; Ritchey, M. E.] RTI Hlth Solut, Res Triangle Pk, NC USA",Research Triangle Institute; Research Triangle Institute,,,,"Castro, Colleen/0000-0002-0534-748X",,,,,0,0,0,0,0,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,OCT,2018,21.0,,,3.0,,PHP255,S193,S193,,10.1016/j.jval.2018.09.1149,0,,,1,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,HN1ZN,,hybrid,,,2024-03-08,WOS:000459985601438,0
J,"Pickard, AS; Janssen, B; Ramos-Goni, JM; Fores, MF; Bonfill, X; Martinez-Zapata, MJ; Shaw, JW",,,,"Pickard, A. S.; Janssen, B.; Ramos-Goni, J. M.; Ferrer Fores, M.; Bonfill, X.; Martinez-Zapata, M. J.; Shaw, J. W.",,,COMPARING QALYS GENERATED FOR THE EQ-5D-3L AND EQ-5D-5L IN A LONGITUDINAL STUDY OF CANCER PATIENTS,VALUE IN HEALTH,,,English,Meeting Abstract,,,,,,,,,"[Pickard, A. S.] Univ Illinois, Chicago, IL USA; [Janssen, B.] EuroQol Res Fdn, Rotterdam, Netherlands; [Ramos-Goni, J. M.] Axentiva Solut SL, Cruz De Tenerife, Spain; [Ferrer Fores, M.] Hosp Mar, Med Res Inst, IMIM, Barcelona, Spain; [Ferrer Fores, M.] CIBERESP, Barcelona, Spain; [Bonfill, X.; Martinez-Zapata, M. J.] CIBERESP, Publ Hlth & Clin Epidemiol Serv IIB St Pau, Barcelona, Spain; [Shaw, J. W.] Bristol Myers Squibb, Lawrenceville, NJ USA",University of Illinois System; University of Illinois Chicago; University of Illinois Chicago Hospital; Hospital del Mar Research Institute; Hospital del Mar; CIBER - Centro de Investigacion Biomedica en Red; CIBERESP; CIBER - Centro de Investigacion Biomedica en Red; CIBERESP; Bristol-Myers Squibb,,,"Martinez-Zapata, Maria José/HME-2661-2023",,,,,,0,1,1,0,0,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,OCT,2018,21.0,,,3.0,,PRM180,S387,S387,,10.1016/j.jval.2018.09.2298,0,,,1,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,HN1ZN,,hybrid,,,2024-03-08,WOS:000459985604017,0
J,"Saunders, WB; Blanchette, CM; Kumar, SH; Jones, PR",,,,"Saunders, W. B.; Blanchette, C. M.; Kumar, Satish H.; Jones, P. R.",,,DIGITAL DASHBOARD FOR MAPPING PATIENT DISTRIBUTIONS,VALUE IN HEALTH,,,English,Meeting Abstract,,,,,,,,,"[Saunders, W. B.] IBM Watson Hlth Explorys, Charlotte, NC USA; [Blanchette, C. M.; Kumar, Satish H.] Univ N Carolina, Charlotte, NC USA; [Jones, P. R.] IBM Secur Serv, Cornelius, NC USA",University of North Carolina; University of North Carolina Charlotte,,,,,,,,,0,1,1,0,0,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,OCT,2018,21.0,,,3.0,,PRM90,S371,S371,,10.1016/j.jval.2018.09.2211,0,,,1,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,HN1ZN,,hybrid,,,2024-03-08,WOS:000459985603405,0
J,"Shen, Q; Galkin, DV; Upreti, N; Nelsen, LM",,,,"Shen, Q.; Galkin, D., V; Upreti, N.; Nelsen, L. M.",,,PATIENT-REPORTED OUTCOMES ON PERCEIVED WELL-BEING AMONG PATIENTS ON ANTI-INFLAMMATORY TREATMENT,VALUE IN HEALTH,,,English,Meeting Abstract,,,,,,,,,"[Shen, Q.; Galkin, D., V; Nelsen, L. M.] GlaxoSmithKline, Collegeville, PA USA; [Upreti, N.] GlaxoSmithKline Knowledge Ctr, Gurgaon, India",GlaxoSmithKline,,,"Nelsen, Linda/GZL-1004-2022",,,,,,0,0,0,0,0,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,OCT,2018,21.0,,,3.0,,PMU122,S327,S328,,10.1016/j.jval.2018.09.1958,0,,,3,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,HN1ZN,,hybrid,,,2024-03-08,WOS:000459985603189,0
J,"Wei, D; Ray, B; Patkar, A; Shah, S; Johnston, SS; Theodore, P",,,,"Wei, D.; Ray, B.; Patkar, A.; Shah, S.; Johnston, S. S.; Theodore, P.",,,RISK OF COMPLICATIONS FOLLOWING OPEN OR MINIMALLY INVASIVE PULMONARY WEDGE RESECTIONS: A PROPENSITY SCORE ANALYSIS,VALUE IN HEALTH,,,English,Meeting Abstract,,,,,,,,,"[Wei, D.; Johnston, S. S.; Theodore, P.] Johnson & Johnson Co, New Brunswick, NJ USA; [Ray, B.; Shah, S.] Mu Sigma, Bangalore, Karnataka, India; [Patkar, A.] Ethicon Inc, Somerville, NJ USA",Johnson & Johnson; Johnson & Johnson USA; Johnson & Johnson; Johnson & Johnson USA,,,,,,,,,0,0,0,0,0,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,OCT,2018,21.0,,,3.0,,PMU19,S311,S311,,10.1016/j.jval.2018.09.1855,0,,,1,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,HN1ZN,,hybrid,,,2024-03-08,WOS:000459985603102,0
J,"Wu, EQ; Ayyagari, R; Royer, J; Li, J; Wang, J; Lefebvre, P; Patterson-Lomba, O",,,,"Wu, E. Q.; Ayyagari, R.; Royer, J.; Li, J.; Wang, J.; Lefebvre, P.; Patterson-Lomba, O.",,,AN APPLICATION OF ARTIFICIAL INTELLIGENCE-BASED METHODOLOGY IN LITERATURE REVIEWS,VALUE IN HEALTH,,,English,Meeting Abstract,,,,,,,,,"[Wu, E. Q.; Ayyagari, R.; Li, J.; Wang, J.; Patterson-Lomba, O.] Anal Grp Inc, Boston, MA USA; [Royer, J.; Lefebvre, P.] Anal Grp Inc, Montreal, PQ, Canada",Analysis Group Inc.; Analysis Group Inc.,,,,,,,,,0,1,1,0,1,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,OCT,2018,21.0,,,3.0,,PRM81,S369,S369,,10.1016/j.jval.2018.09.2202,0,,,1,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,HN1ZN,,hybrid,,,2024-03-08,WOS:000459985603396,0
J,"Carpinella, CM; Sternbach, N; Doane, MJ; Fukuda, T; Chen, Y; Stankus, AP",,,,"Carpinella, C. M.; Sternbach, N.; Doane, M. J.; Fukuda, T.; Chen, Y.; Stankus, A. P.",,,THE PREVALENCE AND BURDEN OF HYPERTENSION AND OBESITY AMONG PATIENTS WITH TYPE 2 DIABETES IN JAPAN,VALUE IN HEALTH,,,English,Meeting Abstract,,,,,,,,,"[Carpinella, C. M.] Kantar Hlth, San Mateo, CA USA; [Sternbach, N.; Stankus, A. P.] Kantar Hlth, New York, NY USA; [Doane, M. J.] Kantar Hlth, Horsham, PA USA; [Fukuda, T.] Natl Inst Publ Hlth, Wako, Saitama, Japan; [Chen, Y.] Kantar Hlth, Singapore, Singapore",National Institute of Public Health - Japan,,,,,,,,,0,0,0,0,0,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,SEP,2018,21.0,,,2.0,,CV3,S4,S4,,10.1016/j.jval.2018.07.031,0,,,1,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,HL4MZ,,hybrid,,,2024-03-08,WOS:000458697200020,0
J,"Chandran, M; Lau, TC; Gagnon-Arpin, I; Dobrescu, A; Li, W; Leung, MY; Champion, D; Patil, N; Zhao, Z",,,,"Chandran, M.; Lau, T. C.; Gagnon-Arpin, I; Dobrescu, A.; Li, W.; Leung, M. Y.; Champion, D.; Patil, N.; Zhao, Z.",,,THE HEALTH AND ECONOMIC BURDEN OF OSTEOPOROSIS AND IMPACT OF EFFECTIVE TREATMENT IN SINGAPORE,VALUE IN HEALTH,,,English,Meeting Abstract,,,,,,,,,"[Chandran, M.] Singapore Gen Hosp, Singapore, Singapore; [Lau, T. C.] Natl Univ Singapore Hosp, Singapore 119228, Singapore; [Gagnon-Arpin, I; Dobrescu, A.; Li, W.] Conf Board Canada, Ottawa, ON, Canada; [Champion, D.; Patil, N.] Amgen JAPAC, Hong Kong, Peoples R China; [Zhao, Z.] Amgen Inc, Thousand Oaks, CA 91320 USA",Singapore General Hospital; National University of Singapore; Amgen,,,,,,,,,0,0,0,0,0,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,SEP,2018,21.0,,,2.0,,PMS29,S83,S84,,10.1016/j.jval.2018.07.622,0,,,2,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,HL4MZ,,hybrid,,,2024-03-08,WOS:000458697200460,0
J,"Craig, BM; Rand, K; Bailey, H; Stalmeier, PFM",,,,"Craig, Benjamin M.; Rand, Kim; Bailey, Henry; Stalmeier, Peep F. M.",,,Quality-Adjusted Life-Years without Constant Proportionality,VALUE IN HEALTH,,,English,Article,,,,,,cost-utility analyses; EQ-5D-5L; quality-adjusted life-years,TIME TRADE-OFF; US VALUATION; HEALTH STATES; CHILD HEALTH; QALYS; PREFERENCES; DURATION,"Background: A quality-adjusted life-year is a common unit of measurement in health valuation. Under its constant proportionality assumption, the value of a quality-adjusted life span is defined as the product of preference weight and life span. Objectives: To empirically identify an alternative functional relationship between life span and value by relaxing the constant proportionality assumption. Methods: Using an online survey, 5367 respondents completed 30 to 40 paired comparisons where each involved a choice between two health outcomes: one with a longer life span and health problems (five-level EuroQol five-dimensional questionnaire) and the other with a shorter life span and no problems (time trade-off pair). Using 2670 pairs, a saturated model with indicator variables for 27 life spans and 90 health problems of varying duration and severity was estimated by maximum likelihood. Its coefficients empirically illustrate the relationship between life span and value on a quality-adjusted life-year scale. Results: The results reject constant proportionality (P < 0.01) and support the use of a power function to describe the relationship between life span and value, namely, value = preference weight x life span(beta) The estimate of power (beta = 0.415; 95% confidence interval 0.41-0.42) appears to depend on whether life span was expressed in a temporal unit of days (0.403), weeks (0.509), months (0.541), or years (0.654). Conclusions: Raising life span to a power less than 1 implies decreasing marginal value of life span and greatly improved model fit, and confirms previous violations of proportionality. This power function may replace conventional assumptions in health valuation studies. Nevertheless, governmental agencies may favor a longer time horizon than that of the general population.","[Craig, Benjamin M.] Univ S Florida, Dept Econ, 4202 East Fowler Ave,CMC206A, Tampa, FL 33620 USA; [Rand, Kim] Univ Oslo, Dept Hlth Management & Hlth Econ, Oslo, Norway; [Rand, Kim] Akershus Univ Hosp, Hlth Serv Res Ctr, Lorenskog, Norway; [Bailey, Henry] Univ West Indies, Arthur Lok Jack Global Sch Business, St Augustine, Trinidad Tobago; [Bailey, Henry] Univ West Indies, Ctr Hlth Econ, HEU, St Augustine, Trinidad Tobago; [Stalmeier, Peep F. M.] Radboud Univ Nijmegen, Med Ctr, Hlth Evidence, Nijmegen, Netherlands",State University System of Florida; University of South Florida; University of Oslo; University of Oslo; University West Indies Mona Jamaica; University West Indies Saint Augustine; University West Indies Mona Jamaica; University West Indies Saint Augustine; Radboud University Nijmegen,"Craig, BM (通讯作者)，Univ S Florida, Dept Econ, 4202 East Fowler Ave,CMC206A, Tampa, FL 33620 USA.",bcraig@usf.edu,"Stalmeier, P.F.M./L-4666-2015","Craig, Benjamin Matthew/0000-0003-1121-1316; Rand, Kim/0000-0001-7692-4099; Bailey, Henry/0000-0002-4479-9948","EuroQol Research Foundation; National Institutes of Health, Department of Health and Human Services, through the National Cancer Institute [1R01CA160104]","EuroQol Research Foundation; National Institutes of Health, Department of Health and Human Services, through the National Cancer Institute(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USAOffice of the Administrator (NIH))","Funding support for this research was provided by the EuroQol Research Foundation and a grant from the National Institutes of Health, Department of Health and Human Services, through the National Cancer Institute (grant no. 1R01CA160104). The funding agreements ensured the authors' independence in designing the study, interpreting the data, and writing and publishing the report. The views expressed by the authors in the publication do not necessarily reflect the views of the EuroQol Group.",,36,21,22,1,5,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",1098-3015,1524-4733,,VALUE HEALTH,Value Health,SEP,2018,21.0,9.0,,,,,1124,1131,,10.1016/j.jval.2018.02.004,0,,,8,Economics; Health Care Sciences & Services; Health Policy & Services,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Health Care Sciences & Services,GT9BF,30224118.0,hybrid,,,2024-03-08,WOS:000444833500016,0
