Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Andersen, S; Ertac, S; Gneezy, U; List, JA; Maximiano, S",,,,"Andersen, Steffen; Ertac, Seda; Gneezy, Uri; List, John A.; Maximiano, Sandra",,,On the cultural basis of gender differences in negotiation,EXPERIMENTAL ECONOMICS,,,English,Article,,,,,,Gender; Bargaining; Field experiments; Culture,PATRIARCHAL SOCIETY; RISK-TAKING; YOUNG AGE; METAANALYSIS; MATRILINEAL; COMPETITION; PERFORMANCE; STEREOTYPES; PREFERENCES; LEADERSHIP,"We study how culture and social structure influence bargaining behavior across gender, by exploring the negotiation culture in matrilineal and patriarchal societies using data from a laboratory experiment and a natural field experiment. One interesting result is that in both the actual marketplace and in the laboratory bargaining game, women in the matrilineal society earn more than men, at odds with years of evidence observed in the western world. We find that this result is critically driven by which side of the market the person is occupying: female (male) sellers in the matrilineal (patriarchal) society extract more of the bargaining surplus than male (female) sellers. In the buyer role, however, we observe no significant differences across societies.","[Andersen, Steffen] Copenhagen Business Sch, Dept Finance, Solbjerg Plads 3, DK-2000 Frederiksberg, Denmark; [Andersen, Steffen] CPER, Washington, DC 20009 USA; [Ertac, Seda] Koc Univ, Dept Econ, 34450 Rumeli Feneri Yolu, Istanbul, Turkey; [Gneezy, Uri] Univ Calif San Diego, Rady Sch Management, 9500 Gilman Dr, La Jolla, CA 92093 USA; [List, John A.] Univ Chicago, Dept Econ, 1126 E 59th St, Chicago, IL 60637 USA; [List, John A.] NBER, Cambridge, MA 02138 USA; [Maximiano, Sandra] Univ Lisbon, Dept Econ, ISEG Lisbon Sch Econ & Management, Rua Miguel Lupi 20, P-1200781 Lisbon, Portugal",Copenhagen Business School; Koc University; University of California System; University of California San Diego; University of Chicago; National Bureau of Economic Research; Universidade de Lisboa,"Andersen, S (通讯作者)，Copenhagen Business Sch, Dept Finance, Solbjerg Plads 3, DK-2000 Frederiksberg, Denmark.;Andersen, S (通讯作者)，CPER, Washington, DC 20009 USA.",san.fi@cbs.dk; sertac@ku.edu.tr; ugneezy@ucsd.edu; jlist@uchicago.edu; smaximiano@iseg.ulisboa.pt,"Andersen, Steffen/B-1646-2014","Ertac, Seda/0000-0002-5077-5555; List, John/0000-0002-1740-3848",Danish Social Science Research Council [11-104456]; European Research Council [639383]; European Commission (IRG) [FP-7 239529]; European Research Council (ERC) [639383] Funding Source: European Research Council (ERC),Danish Social Science Research Council; European Research Council(European Research Council (ERC)); European Commission (IRG); European Research Council (ERC)(European Research Council (ERC)Spanish Government),"We would like to thank participants at the 2012 Latin American Meeting of the Econometric Society for helpful comments. Andersen is grateful to the Danish Social Science Research Council for financial support through Project 11-104456 and the European Research Council for financial support through Project 639383. Ertac thanks the European Commission (IRG, FP-7 239529) for generous financial support.",,31,16,17,4,48,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",1386-4157,1573-6938,,EXP ECON,Exp. Econ.,DEC,2018,21,4,,,,,757,778,,10.1007/s10683-017-9547-y,0,,,22,Economics,Social Science Citation Index (SSCI),Business & Economics,GZ3MU,,Green Submitted,,,2024-03-08,WOS:000449291500002,0
J,"Coibion, O; Gorodnichenko, Y; Kamdar, R",,,,"Coibion, Olivier; Gorodnichenko, Yuriy; Kamdar, Rupal",,,"The Formation of Expectations, Inflation, and the Phillips Curve",JOURNAL OF ECONOMIC LITERATURE,,,English,Article,,,,,,,RATIONAL-EXPECTATIONS; MONETARY-POLICY; STICKY PRICES; SUBJECTIVE-PROBABILITY; INFORMATION RIGIDITY; TREND INFLATION; DYNAMICS; FORECASTS; MODEL; PERCEPTIONS,"This paper argues for a careful (re) consideration of the expectations formation process and a more systematic inclusion of real-time expectations through survey data in macroeconomic analyses. While the rational expectations revolution has allowed for great leaps in macroeconomic modeling, the surveyed empirical microevidence appears increasingly at odds with the full-information rational expectation assumption. We explore models of expectation formation that can potentially explain why and how survey data deviate from full-information rational expectations. Using the New Keynesian Phillips curve as an extensive case study, we demonstrate how incorporating survey data on inflation expectations can address a number of otherwise puzzling shortcomings that arise under the assumption of full-information rational expectations.","[Coibion, Olivier] Univ Texas Austin, Austin, TX 78712 USA; [Coibion, Olivier; Gorodnichenko, Yuriy] NBER, Cambridge, MA 02138 USA; [Gorodnichenko, Yuriy; Kamdar, Rupal] Univ Calif Berkeley, Berkeley, CA 94720 USA",University of Texas System; University of Texas Austin; National Bureau of Economic Research; University of California System; University of California Berkeley,"Coibion, O (通讯作者)，Univ Texas Austin, Austin, TX 78712 USA.;Coibion, O (通讯作者)，NBER, Cambridge, MA 02138 USA.",,"Gorodnichenko, Yuriy/ABD-5366-2021",,,,,,160,118,128,1,48,AMER ECONOMIC ASSOC,NASHVILLE,"2014 BROADWAY, STE 305, NASHVILLE, TN 37203 USA",0022-0515,2328-8175,,J ECON LIT,J. Econ. Lit.,DEC,2018,56,4,,,,,1447,1491,,10.1257/jel.20171300,0,,,45,Economics,Social Science Citation Index (SSCI),Business & Economics,HD9JH,,"Green Published, Green Submitted",,,2024-03-08,WOS:000452877600004,0
J,"Mongiovi, G",,,,"Mongiovi, Gary",,,Comment on John Weeks's 2018 David M. Gordon Memorial Lecture: The Political Contradictions of Capitalism,REVIEW OF RADICAL POLITICAL ECONOMICS,,,English,Editorial Material,,,,,,capitalism; democracy; politics,,"This comment reflects upon the political contradictions of capitalism in the light of John Weeks's essay on Free Markets and the Decline of Democracy. JEL Classification: B5, P1","[Mongiovi, Gary] St Johns Univ, Tobin Coll Business, Econ & Finance Dept, Queens, NY 11439 USA",Saint John's University,"Mongiovi, G (通讯作者)，St Johns Univ, Tobin Coll Business, Econ & Finance Dept, Queens, NY 11439 USA.",mongiovg@stjohns.edu,,,,,,,3,0,0,1,3,SAGE PUBLICATIONS INC,THOUSAND OAKS,"2455 TELLER RD, THOUSAND OAKS, CA 91320 USA",0486-6134,1552-8502,,REV RADICAL POL ECON,Rev. Radical Polit. Econ.,DEC,2018,50,4,,,SI,,649,652,,10.1177/0486613418772102,0,,,4,Economics,Social Science Citation Index (SSCI),Business & Economics,HE6UW,,Bronze,,,2024-03-08,WOS:000453552900002,0
J,"Chen, N; Juvenal, L",,,,"Chen, Natalie; Juvenal, Luciana",,,Quality and the Great Trade Collapse,JOURNAL OF DEVELOPMENT ECONOMICS,,,English,Article,,,,,,Emerging markets; Exports; Financial crisis; Heterogeneity; Markups; Quality; Unit values; Wine,INTERNATIONAL-TRADE; PRODUCT QUALITY; PRICES; CRISIS; ECONOMIES; IMPACT; FIRMS; SIZE,"We investigate theoretically and empirically the heterogeneous effects of the global financial crisis on international trade flows differentiated by quality. Our model, which identifies the effect of quality on trade that arises on the demand side, through the relationship between income and quality choice, predicts that a negative income shock disproportionately reduces the demand for higher relative to lower quality traded goods (a flight from quality). Using a unique dataset of firm-level wine exports for an emerging market economy, Argentina, combined with experts wine ratings as a measure of quality, we find strong evidence of a flight from quality as we show that the values, volumes, unit values, and markups of higher quality exports contracted more sharply during the crisis. Our results imply that the exports of countries producing higher quality goods are likely to collapse more severely during recessions.","[Chen, Natalie] Univ Warwick, Dept Econ, Coventry CV4 7AL, W Midlands, England; [Chen, Natalie] CAGE, London, England; [Chen, Natalie] CESifo, Munich, Germany; [Chen, Natalie] CEPR, London, England; [Juvenal, Luciana] Int Monetary Fund, Washington, DC 20431 USA",University of Warwick; Ifo Institut; Centre for Economic Policy Research - UK; International Monetary Fund,"Chen, N (通讯作者)，Univ Warwick, Dept Econ, Coventry CV4 7AL, W Midlands, England.",N.A.Chen@warwick.ac.uk; ljuvenal@imf.org,,,International Monetary Fund; Federal Reserve Bank of St Louis; ESRC [ES/P00766X/1] Funding Source: UKRI,International Monetary Fund; Federal Reserve Bank of St Louis; ESRC(UK Research & Innovation (UKRI)Economic & Social Research Council (ESRC)),"We are grateful to the co-editor Nathan Nunn and to two anonymous referees for their detailed comments. We thank the Federal Reserve Bank of St Louis and the International Monetary Fund for financial support. For helpful suggestions, we thank Holger Breinlich, Illenin Kondo, Logan Lewis, Giordano Mion, Balks Murakozy, Luca Opromolla, Paulo Santos Monteiro, Zhihong Yu, and participants at the CEPR-GEP Annual Postgraduate Conference in Nottingham, CESifo-Delphi Conference on Current Account Adjustments in Athens, DC Trade Study Group, DEGIT Geneva, Eleventh Danish International Economics Workshop in Aarhus, INFER Conference on Regions, Firms, and FDI in Ghent, Midwest Macro Meetings in Florida, Rocky Mountain Empirical Trade Conference in Banff, Royal Economic Society Annual Conference in Sussex, Ferrara, Inter-American Development Bank, Nottingham, and CAGE and macro/international seminars at Warwick. Brett Fawley provided excellent research assistance in the early stages of this project. The views expressed are those of the authors and do not necessarily reflect official positions of the International Monetary Fund.",,75,12,13,1,11,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",0304-3878,1872-6089,,J DEV ECON,J. Dev. Econ.,NOV,2018,135,,,,,,59,76,,10.1016/j.jdeveco.2018.06.012,0,,,18,Economics,Social Science Citation Index (SSCI),Business & Economics,HA0IQ,,"Green Published, Green Submitted",,,2024-03-08,WOS:000449892100004,0
J,"Bao, CG; Chen, MX",,,,"Bao, Cathy Ge; Chen, Maggie Xiaoyang",,,Foreign Rivals Are Coming to Town: Responding to the Threat of Foreign Multinational Entry,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS,,,English,Article,,,,,,,MULTIPRODUCT FIRMS; DIRECT-INVESTMENT; TRADE LIBERALIZATION; INTERNATIONAL-TRADE; DOMESTIC FIRMS; UNITED-STATES; PRODUCTIVITY; COMPETITION; INNOVATION; INDUSTRY,"How do domestic firms respond to the threat of foreign competition? This paper quantifies foreign competition threats by exploiting news of potential multinational investments from over 35,000 media outlets around the world. Using firm-specific measures of foreign competition threat, the analysis shows that domestic firms respond by upgrading productivity, raising innovation, and altering product composition. However, there is a U-shape relationship between initial productivity and productivity growth where the right and left tails upgrade productivity through innovation and product dropping, respectively. These responses constitute an economically important source of gains and convey new implications for the timing of economic policies.","[Bao, Cathy Ge] Univ Int Business & Econ, Sch Int Trade & Econ, Qiuzhen Hall 427,10 Huixin East St, Beijing 100029, Peoples R China; [Chen, Maggie Xiaoyang] George Washington Univ, 2115 G St NW,Suite 367, Washington, DC 20052 USA",University of International Business & Economics; George Washington University,"Bao, CG (通讯作者)，Univ Int Business & Econ, Sch Int Trade & Econ, Qiuzhen Hall 427,10 Huixin East St, Beijing 100029, Peoples R China.",baoge@uibe.edu.cn; xchen@gwu.edu,,,National Natural Science Foundation of China [71703021]; Fundamental Research Funds for Central Universities at UIBE [16QN03],National Natural Science Foundation of China(National Natural Science Foundation of China (NSFC)); Fundamental Research Funds for Central Universities at UIBE,"We are very grateful to Nick Bloom, Jonathan Eaton, Amit Khandelwal, Bill Lincoln, Aaditya Mattoo, Marc Melitz, Patricia Tovar, Stephen Yeaple, and session and seminar participants at the World Bank, American Economic Association Meeting, XIV Annual Conference of the Euro-Latin Study Network on Integration and Trade, University of Texas at Austin, and Washington Area International Trade Symposium for very helpful comments and suggestions. Cathy Ge Bao is grateful to the National Natural Science Foundation of China (71703021) and Fundamental Research Funds for Central Universities at UIBE (16QN03) for support.",,47,10,10,2,23,AMER ECONOMIC ASSOC,NASHVILLE,"2014 BROADWAY, STE 305, NASHVILLE, TN 37203 USA",1945-7782,1945-7790,,AM ECON J-APPL ECON,Am. Econ. J.-Appl. Econ.,OCT,2018,10,4,,,,,120,157,,10.1257/app.20170113,0,,,38,Economics,Social Science Citation Index (SSCI),Business & Economics,GU7WP,,Green Submitted,,,2024-03-08,WOS:000445541200004,0
J,"Calligaris, S; Del Gatto, M; Hassan, F; Ottaviano, GIP; Schivardi, F",,,,"Calligaris, Sara; Del Gatto, Massimo; Hassan, Fadi; Ottaviano, Gianmarco I. P.; Schivardi, Fabiano",,,The productivity puzzle and misallocation: an Italian perspective,ECONOMIC POLICY,,,English,Article,,,,,,,FIRM-LEVEL; TRADE; CHINA; EFFICIENCY; IMPACT; PANEL; TFP,"Productivity has recently slowed down in many economies around the world. A crucial challenge in understanding what lies behind this 'productivity puzzle' is the still short time span for which data can be analysed. An exception is Italy, where productivity growth started to stagnate 25 years ago. The Italian case can therefore offer useful insights to understand the global productivity slowdown. We find that resource misallocation has played a sizeable role in slowing down Italian productivity growth. If misallocation had remained at its 1995 level, in 2013 Italy's aggregate productivity would have been 18% higher than its actual level. Misallocation has mainly risen within sectors rather than between them, increasing more in sectors where the world technological frontier has expanded faster. Relative specialization in those sectors explains the patterns of misallocation across geographical areas and firm size classes. The broader message is that an important part of the explanation of the productivity puzzle may lie in the rising difficulty of reallocating resources across firms within sectors where technology is changing faster rather than between sectors with different speeds of technological change.","[Calligaris, Sara] OECD, Paris, France; EIEF, Rome, Italy; Univ G dAnnunzio, Pescara, Italy; CRENoS, Cagliari, Italy; Bank Italy, CEP, Rome, Italy; Trinity Coll Dublin, Dublin, Ireland; London Sch Econ, London, England; Univ Bocconi Milan CEP, Milan, Italy; CEPR, Washington, DC USA; LUISS, EIEF, Rome, Italy",Organisation for Economic Co-operation & Development (OECD); G d'Annunzio University of Chieti-Pescara; European Central Bank; Bank of Italy; Trinity College Dublin; University of London; London School Economics & Political Science; Center for Economic & Policy Research (CEPR); Luiss Guido Carli University,"Calligaris, S (通讯作者)，OECD, Paris, France.",,"Del Gatto, Massimo/ABG-4159-2021; Hassan, Fadi/AAL-2047-2021","Del Gatto, Massimo/0000-0002-3261-8038",Directorate General for Economic and Financial Affairs (DG ECFIN) of the European Commission; ESRC [ES/M010341/1] Funding Source: UKRI,Directorate General for Economic and Financial Affairs (DG ECFIN) of the European Commission; ESRC(UK Research & Innovation (UKRI)Economic & Social Research Council (ESRC)),"We thank the editor Tommaso Monacelli, four anonymous referees, and our discussants, Alberto Martin and Kurt Mitman, for detailed feedback that greatly improved the paper. We also thank Andrea Brandolini, Matteo Bugamelli, Sergio De Nardis, Lazaros Dimitriadis, Luigi Guiso, Silvia Fabiani, Francesca Lotti, Dino Pinelli, and Roberta Torre for very useful comments and discussions. We thank the Directorate General for Economic and Financial Affairs (DG ECFIN) of the European Commission for financial support. The opinions expressed and arguments employed herein are those of the authors and do not necessarily reflect the official views of the OECD or of the governments of its member countries.",,48,23,23,0,25,OXFORD UNIV PRESS,OXFORD,"GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND",0266-4658,1468-0327,,ECON POLICY,Econ. Policy,OCT,2018,33,96,,,,,637,+,,10.1093/epolic/eiy014,0,,,49,Economics,Social Science Citation Index (SSCI),Business & Economics,HI6GC,,Green Published,,,2024-03-08,WOS:000456550800004,0
J,"Heckman, JJ; Humphries, JE; Veramendi, G",,,,"Heckman, James J.; Humphries, John Eric; Veramendi, Gregory",,,"Returns to Education: The Causal Effects of Education on Earnings, Health, and Smoking",JOURNAL OF POLITICAL ECONOMY,,,English,Article,,,,,,,DYNAMIC DISCRETE-CHOICE; INSTRUMENTAL VARIABLES; ECONOMETRIC PROBLEMS; LEAST-SQUARES; MODELS; HETEROGENEITY; POLICY; IDENTIFICATION; OUTCOMES; INVESTMENT,"This paper estimates returns to education using a dynamic model of educational choice that synthesizes approaches in the structural dynamic discrete choice literature with approaches used in the reduced-form treatment effect literature. It is an empirically robust middle ground between the two approaches that estimates economically interpretable and policy-relevant dynamic treatment effects that account for heterogeneity in cognitive and noncognitive skills and the continuation values of educational choices. Graduating from college is not a wise choice for all. Ability bias is a major component of observed educational differentials. For some, there are substantial causal effects of education at all stages of schooling.","[Heckman, James J.] Univ Chicago, Chicago, IL 60637 USA; [Heckman, James J.] Amer Bar Fdn, Chicago, IL 60611 USA; [Humphries, John Eric] Yale Univ, New Haven, CT 06520 USA; [Veramendi, Gregory] Arizona State Univ, Tempe, AZ 85287 USA",University of Chicago; Yale University; Arizona State University; Arizona State University-Tempe,"Heckman, JJ (通讯作者)，Univ Chicago, Chicago, IL 60637 USA.;Heckman, JJ (通讯作者)，Amer Bar Fdn, Chicago, IL 60611 USA.",,,"Humphries, John Eric/0000-0002-5832-5540","American Bar Foundation; Pritzker Children's Initiative; Buffett Early Childhood Fund; National Institutes of Health [NICHD R37HD065072, NICHD R01HD054702, NIA R24AG048081]; Hymen Milgrom Supporting Organization; Human Capital and Economic Opportunity Global Working Group, an initiative of the Center for the Economics of Human Development; Becker Friedman Institute for Research in Economics; Institute for New Economic Thinking; National Science Foundation Graduate Research Fellowship","American Bar Foundation; Pritzker Children's Initiative; Buffett Early Childhood Fund; National Institutes of Health(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USA); Hymen Milgrom Supporting Organization; Human Capital and Economic Opportunity Global Working Group, an initiative of the Center for the Economics of Human Development; Becker Friedman Institute for Research in Economics; Institute for New Economic Thinking; National Science Foundation Graduate Research Fellowship(National Science Foundation (NSF))","We thank Chris Taber for insightful comments on an early draft. We also thank Ariel Pakes and other participants at a Harvard Labor Economics Workshop in April 2014 for helpful comments on a previous draft. We thank Eleanor Dillon and Matthew Wiswall for comments received at a seminar at Arizona State University, February 2015. We thank the special editor, Ed Lazear, and an anonymous referee for helpful comments. We also thank Jessica Yu Kyung Koh, Joshua Shea, Jennifer Pachon, and Anna Ziff for comments on this draft. This research was supported in part by the American Bar Foundation; the Pritzker Children's Initiative; the Buffett Early Childhood Fund; National Institutes of Health grants NICHD R37HD065072, NICHD R01HD054702, and NIA R24AG048081; an anonymous funder; Successful Pathways from School to Work, an initiative of the University of Chicago's Committee on Education funded by the Hymen Milgrom Supporting Organization; and the Human Capital and Economic Opportunity Global Working Group, an initiative of the Center for the Economics of Human Development, affiliated with the Becker Friedman Institute for Research in Economics, and funded by the Institute for New Economic Thinking. Humphries acknowledges the support of a National Science Foundation Graduate Research Fellowship. The views expressed in this paper are solely those of the authors and do not necessarily represent those of the funders or the official views of the National Institutes of Health. Data and codes are provided as supplementary material online. The web appendix for this paper is https://heckman.uchicago.edu/eff-ed-earn-health.",,82,121,132,8,140,UNIV CHICAGO PRESS,CHICAGO,"1427 E 60TH ST, CHICAGO, IL 60637-2954 USA",0022-3808,1537-534X,,J POLIT ECON,J. Polit. Econ.,OCT,2018,126,,,1.0,,,S197,S246,,10.1086/698760,0,,,50,Economics,Social Science Citation Index (SSCI),Business & Economics,GV1YU,30344340.0,"Green Published, Green Submitted, Green Accepted",,,2024-03-08,WOS:000445879400007,0
J,"Kuhn, MA",,,,"Kuhn, Michael A.",,,Who feels the calorie crunch and when? The impact of school meals on cyclical food insecurity,JOURNAL OF PUBLIC ECONOMICS,,,English,Article,,,,,,SNAP; Consumption smoothing; Food security; School meal programs,DISABILITY INSURANCE; STAMP PROGRAM; LUNCH PROGRAM; CHILD HEALTH; PARTICIPATION; CONSUMPTION; NUTRITION; OUTCOMES; DECISIONS; BREAKFAST,"Monthly welfare programs such as the Supplemental Nutrition Assistance Program (SNAP) produce consistent cycles of expenditure and consumption among recipients. Food insecurity, health status, crime, poor behavior and test scores track these cycles. This paper leverages new data from the USDA-the FoodAPS survey-to better understand these cycles in three ways. First, I find that expenditure and consumption cycles are correlated within households-a fact not previously established. Second, I study diet quality over the benefit month, and find that it worsens, potentially compounding the harmful consequences of cyclical food insecurity. Third, I find that kids bear less of the burden of the consumption cycle than adults, and that much of this difference may be driven by school-meal programs. This finding suggests large potential gains in child welfare from expanding summer meal programs. (C) 2018 Elsevier B.V. All rights reserved.","[Kuhn, Michael A.] Univ Oregon, Dept Econ, 1285 Univ Oregon, Eugene, OR 97403 USA",University of Oregon,"Kuhn, MA (通讯作者)，Univ Oregon, Dept Econ, 1285 Univ Oregon, Eugene, OR 97403 USA.",mkuhn@uoregon.edu,,,United States Department of Agriculture Economic Research Service; University of Kentucky Center for Poverty Research [3048111062-15-030],United States Department of Agriculture Economic Research Service; University of Kentucky Center for Poverty Research,"This project was funded by the United States Department of Agriculture Economic Research Service and the University of Kentucky Center for Poverty Research, grant #3048111062-15-030. I owe sincere thanks to James Ziliak, James Andreoni, Jessica Todd, Craig Gundersen, Glen Waddell, Benjamin Hansen, Peter Kuhn and participants at the FoodAPS Research Initiative conference for comments and advice.",,51,19,33,2,12,ELSEVIER SCIENCE SA,LAUSANNE,"PO BOX 564, 1001 LAUSANNE, SWITZERLAND",0047-2727,,,J PUBLIC ECON,J. Public Econ.,OCT,2018,166,,,,,,27,38,,10.1016/j.jpubeco.2018.08.001,0,,,12,Economics,Social Science Citation Index (SSCI),Business & Economics,GX9AQ,,hybrid,,,2024-03-08,WOS:000448091300003,0
J,"Li, C; Hayes, DJ; Jacobs, KL",,,,"Li, Chao; Hayes, Dermot J.; Jacobs, Keri L.",,,Biomass for bioenergy: Optimal collection mechanisms and pricing when feedstock supply does not equal availability,ENERGY ECONOMICS,,,English,Article,,,,,,Cellulosic biofuel; Corn stover; Procurement; Spatial price discrimination,CORN STOVER; ECONOMICS; DISCRIMINATION; COMPETITION,"The supply chain connecting biofuel processing firms and suppliers of biomass is evolving, and processors face a choice in the collection and pricing strategies they will employ to procure biomass. One option is to pay a single price for biomass collected field-side (processor collection). Another is to pay a single price for biomass at the plant gate (supplier delivery). The literature in this area is relatively young, but there is a sense that the evolution of contracting and pricing structures will dictate the industry's success, and ultimately the costs of producing biofuels from dedicated and non-dedicated energy crops. We examine the collection and pricing choices for a cost-minimizing cellulosic biofuel processor, who initially has monopsony power in feedstock procurement in their collection area. We derive optimal prices, total expenditures on feedstocks, and the collection areas required to meet a processor's fixed input needs. We show that while societal welfare is greatest under supplier delivery; however, the processor will be indifferent between supplier delivery and processor collection unless they are concerned about entry of a competing processor. When this is the case, the processor can use the processor-collection mechanism as an effective deterrent to entry. Numerical simulation based on corn stover for biomass is used to illustrate optimal pricing and the extent of biomass collection areas for different procurement and pricing strategies. We use these findings to calculate the rates at which collection costs increase for a monopsonistic stover processor constrained to a defined procurement area, as might emerge as the industry moves toward commercialization. The derived marginal cost curve for a monopsonistic processor of stover is compared with the marginal cost curve across alternative feedstocks. (C) 2018 Elsevier B.V. All rights reserved.","[Li, Chao] Discover Financial Serv, Model Risk Management, Riverwoods, IL USA; [Hayes, Dermot J.; Jacobs, Keri L.] Iowa State Univ, Dept Econ, 578C Heady Hall, Ames, IA 50011 USA",Iowa State University,"Jacobs, KL (通讯作者)，Iowa State Univ, Dept Econ, 578C Heady Hall, Ames, IA 50011 USA.",kljacobs@iastate.edu,"Jacobs, Keri L/M-9988-2017",,"USDA National Institute of Food and Agriculture from the Agriculture and Food Research Initiative [2011-68005-30411]; USDA National Institute of Food and Agriculture from the Bioenergy, Natural Resources, and Environment Program [2017-67019-26287]; NIFA [2017-67019-26287, 914726] Funding Source: Federal RePORTER","USDA National Institute of Food and Agriculture from the Agriculture and Food Research Initiative; USDA National Institute of Food and Agriculture from the Bioenergy, Natural Resources, and Environment Program; NIFA(United States Department of Agriculture (USDA)National Institute of Food and Agriculture)","Support for this work was provided from two USDA National Institute of Food and Agriculture awards: Award No. 2011-68005-30411 from the Agriculture and Food Research Initiative and Award No. 2017-67019-26287 from the Bioenergy, Natural Resources, and Environment Program.",,26,6,7,2,20,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",0140-9883,1873-6181,,ENERG ECON,Energy Econ.,OCT,2018,76,,,,,,403,410,,10.1016/j.eneco.2018.10.006,0,,,8,Economics,Social Science Citation Index (SSCI),Business & Economics,HE6FJ,,"hybrid, Green Accepted",,,2024-03-08,WOS:000453498400027,0
J,"Quadrini, V; Sun, Q",,,,"Quadrini, Vincenzo; Sun, Qi",,,CREDIT AND FIRM-LEVEL VOLATILITY OF EMPLOYMENT,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION,,,English,Article,,,,,,,CORPORATE-FINANCE; CAPITAL STRUCTURE; DEBT; LINES; LABOR; FLOW,"We study a firm dynamics model where access to credit improves the bargaining position of firms with workers and increases the incentive to hire. To evaluate the importance of the bargaining channel for the hiring decisions of firms, we estimate the model structurally using data from Compustat and Capital IQ. We find that the bargaining channel explains 13% of firm-level employment volatility. We also evaluate the relative contribution of credit and revenue shocks for firm-level employment fluctuations and find that credit shocks account for 22%. (JEL: G32, J30)","[Quadrini, Vincenzo] Univ Southern Calif, Los Angeles, CA 90007 USA; [Quadrini, Vincenzo] CEPR, Washington, DC 20009 USA; [Sun, Qi] Shanghai Univ Finance & Econ, Shanghai, Peoples R China",University of Southern California; Center for Economic & Policy Research (CEPR); Shanghai University of Finance & Economics,"Quadrini, V (通讯作者)，Univ Southern Calif, Los Angeles, CA 90007 USA.;Quadrini, V (通讯作者)，CEPR, Washington, DC 20009 USA.",quadrini@usc.edu; sunqi@sufe.edu.cn,,"Sun, Qi/0000-0002-8324-7986",,,,,26,2,2,2,7,OXFORD UNIV PRESS,OXFORD,"GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND",1542-4766,1542-4774,,J EUR ECON ASSOC,J. Eur. Econ. Assoc.,OCT,2018,16,5,,,,,1433,1475,,10.1093/jeea/jvx039,0,,,43,Economics,Social Science Citation Index (SSCI),Business & Economics,HD7MN,,Green Submitted,,,2024-03-08,WOS:000452736600004,0
