Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Stuken, T; Korzhova, O",,"Loster, T; Pavelka, T",,"Stuken, Tatiana; Korzhova, Olga",,,TRAINING OF PERSONNEL: DETERMINANTS AND CROSS-COUNTRY DIFFERENCES,12TH INTERNATIONAL DAYS OF STATISTICS AND ECONOMICS,,,English,Proceedings Paper,12th International Days of Statistics and Economics,"SEP 06-08, 2018","Prague, CZECH REPUBLIC","Univ Econ, Dept Stat & Probabil,Univ Econ, Dept Microecon,Tech Univ Kosice, Fac Econ,Ton Duc Thang Univ,Univ Econ, Fac Business Adm,Univ Econ, Fac Informat & Stat",,human capital; on-the-job training; cross-country differences,,"The study is aimed at identifying cross-country differences in personnel training. According to the human capital theory, probability of personnel training is positively related to expected return on training. According to available data, most employees in different countries are trained with the employer's financial support. In this context, young workers and workers in high-tech industries as well as workers with a higher level of education in positions of managers and specialists should be trained more often. The study tested hypotheses about the impact of characteristics of country, company and employees' individual characteristics on the probability of training. The main source of information is 8th round of studies of the European Social Survey (2016) in 18 countries. Research methods are descriptive and regression analysis. The probability of on-the-job training has a significant cross. The results show that workers are more likely to be educated in countries with better conditions for doing business. Training of employees is positively influenced by gender, age, organization size, its membership in public sector, employment in education, health care and some other areas of activity. The work reveals differences in training between countries of Northern and Western Europe, Eastern Europe and Russia.","[Stuken, Tatiana; Korzhova, Olga] Dostoevsky Omsk State Univ, 55-A, Omsk 644077, Russia",Dostoevsky Omsk State University,"Stuken, T (通讯作者)，Dostoevsky Omsk State Univ, 55-A, Omsk 644077, Russia.",Stuken@mail.ru; olishb@yandex.ru,"Korzhova, Olga/G-2441-2017; Stuken, Tatiana/H-6777-2016",,,,,,13,0,0,0,2,MELANDRIUM,SLANY,"FUGNEROVA 691, SLANY, 27401, CZECH REPUBLIC",,,978-80-87990-14-8,,,,2018,,,,,,,1718,1726,,,,,,9,"Economics; Social Sciences, Interdisciplinary",Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics; Social Sciences - Other Topics,BL7YP,,,,,2024-03-10,WOS:000455809400170,0
C,"Sui, YC",,"Zhao, H",,"Sui, Yuchun",,,Towards Inclusion through lessons from Informal Money Lenders,PROCEEDINGS OF THE 2018 2ND INTERNATIONAL CONFERENCE ON ECONOMIC DEVELOPMENT AND EDUCATION MANAGEMENT (ICEDEM 2018),Advances in Social Science Education and Humanities Research,,English,Proceedings Paper,2nd International Conference on Economic Development and Education Management (ICEDEM),"DEC 29-30, 2018","Dalian, PEOPLES R CHINA","Dalian Maritime Univ,Shandong Univ,Xiamen Univ",,Informal Money; integration; informal credit; Shadow prices,CREDIT,"This study analyzes differences in the shadow price of working capital between shrimp farmers who rely on formal credit for all their working capital needs and farmers who also borrow informally. The sample is small, and the results may not be representative of the overall formal and informal markets for small-scale credit schemes. However, some of the results of the study deserve some attention.","[Sui, Yuchun] Tonghua Normal Univ, Sch Business Management, Tonghua, Peoples R China",Tonghua Normal University,"Sui, YC (通讯作者)，Tonghua Normal Univ, Sch Business Management, Tonghua, Peoples R China.",dbcy9999@163.com,,,,,,,7,0,0,0,3,ATLANTIS PRESS,PARIS,"29 AVENUE LAVMIERE, PARIS, 75019, FRANCE",2352-5398,,978-94-6252-642-6,ADV SOC SCI EDUC HUM,,,2018,290.0,,,,,,118,121,,,,,,4,Economics; Education & Educational Research,Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics; Education & Educational Research,BM5QX,,,,,2024-03-10,WOS:000465421000031,0
J,"Torres, P",,,,"Torres, Phil",,,Agential risks and information hazards: An unavoidable but dangerous topic?,FUTURES,,,English,Article,,,,,,Agential risks; Existential risks; Omnicidal agents; Global catastrophic risks,,"This paper proposes an original theoretical framework for understanding anthropogenic existential risks associated with advanced dual-use technologies. It outlines a typology of agential risks, of which I argue there are four primary types: apocalyptic terrorists, misguided moral actors, ecoterrorists, and idiosyncratic actors. I then explore the issue of agential risks and information hazards, arguing that although there are nontrivial dangers associated with agential risk scholarship, the benefits currently outweigh the risks. The paper's primary aim is to establish a conceptual foundation for understanding the range of individuals who might attempt to exploit current and future technologies to bring about an existential catastrophe.","[Torres, Phil] Project Future Human Flourishing, Philadelphia, PA USA",,"Torres, P (通讯作者)，Project Future Human Flourishing, Philadelphia, PA USA.",philosophytorres@gmail.com,,,,,,,52,4,5,0,2,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND",0016-3287,1873-6378,,FUTURES,Futures,JAN,2018,95.0,,,,,,86,97,,10.1016/j.futures.2017.10.004,0.0,,,12,Economics; Regional & Urban Planning,Social Science Citation Index (SSCI),Business & Economics; Public Administration,FV6VZ,,,,,2024-03-10,WOS:000424721500008,0
C,"Turkowski, K",,"Golebiewski, J",,"Turkowski, Konrad",,,TOWARDS SUSTAINABLE AQUACULTURE IN POLAND,"PROCEEDINGS OF THE 2018 INTERNATIONAL SCIENTIFIC CONFERENCE - ECONOMIC SCIENCES FOR AGRIBUSINESS AND RURAL ECONOMY, NO 1, 2018",,,English,Proceedings Paper,International Scientific Conference on Economic Sciences for Agribusiness and Rural Economy,"JUN 07-07, 2018","Warsaw, POLAND","Warsaw Univ Life Sci, Fac Edon Sci",,aquaculture; adaptation; sustainability,,"In the late 1980s, inland aquaculture in Poland produced about 20 and 4 thousand tonnes of carp and trout, respectively. In 2016, the total volume of the sector's production increased to over 35 thousand tonnes, including 18 and 16 thousand tonnes of the two species and above 1 thousand tonnes of another fish. This constitutes 94% of total catches of inland fish and about 15% including sea fishing. Globally, roughly 50% of seafood supply is produced by aquaculture, and farmed fish production exceeds that of farmed beef. The EU's Blue Growth Strategy identifies aquaculture as a sector which could boost economic growth across Europe. The key challenges in the Polish aquaculture sector is significant production growth to 49 thousand tonnes by 2020 and increasing its competitiveness by using resources more effectively, supporting the market by building distribution chains, improving the quality of products and marketing, as well as increasing contribution to environmental protection.","[Turkowski, Konrad] Univ Warmia & Mazury, Fac Econ, Oczapowskiego 4, Olsztyn, Poland",University of Warmia & Mazury,"Turkowski, K (通讯作者)，Univ Warmia & Mazury, Fac Econ, Oczapowskiego 4, Olsztyn, Poland.",kontur@uwm.edu.pl,,"Turkowski, Konrad/0000-0002-7425-579X",,,,,13,0,0,0,5,Warsaw Univ Life Sciences Pr,Warsaw,"Nowoursynowska 166, Warsaw, POLAND",,,978-83-7583-802-2,,,,2018,,,,,,,92,97,,10.22630/ESARE.2018.1.12,0.0,,,6,Development Studies; Economics; Geography,Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Development Studies; Business & Economics; Geography,BO1TN,,Bronze,,,2024-03-10,WOS:000502413100012,0
C,"Ucak, H; Poplawski, L",,"Grunwald, N; Zakrzewska, M",,"Ucak, Harun; Poplawski, Lukasz",,,Problems of Development in Poland and Turkey - selected issues problems (regional and rural development),PROCEEDINGS OF THE 5TH INTERNATIONAL SCIENTIFIC CONFERENCE ON MODERN ECONOMICS,,,English,Proceedings Paper,5th International Scientific Conference on Modern Economics,"MAY 14-16, 2018","Univ Vigo, Fac Econ & Business Adm, Vigo, SPAIN","Univ Szczecin,Mykolas Romeris Univ,Univ Wismar,Univ Szczecin, Dept Macroecon,Univ Vigo","Univ Vigo, Fac Econ & Business Adm",regional development; rural development; Poland; Turkey,,"Considering a lot of states, EU candidates and countries of accession, there are various developmental problems, especially the level of development of rural areas and regions. In this study, the attempt was made to discuss the issue of developmental problems of regions and rural areas at the regional level in two countries, Poland and Turkey, one which is in the EU and the other one EU candidate. The aim of the paper is to present developmental problems of rural areas and regions at the regional level in two countries, Poland and Turkey.","[Ucak, Harun] Alanya Alaaddin Keykubat Univ, Antalya, Turkey; [Poplawski, Lukasz] Cracow Univ Econ, Krakow, Poland",Alanya Alaaddin Keykubat University; Cracow University of Economics,"Ucak, H (通讯作者)，Alanya Alaaddin Keykubat Univ, Antalya, Turkey.",harun.ucak@alanya.edu.tr; lukasz.poplawski@uek.krakow.pl,,,,,,,9,0,0,0,1,UNIV WISMAR,WISMAR,"PHILIPP-MULLER-STRASSE 14, WISMAR, 23966, GERMANY",,,978-3-942100-56-4,,,,2018,,,,,,,195,201,,,,,,7,"Economics; Social Sciences, Interdisciplinary",Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics; Social Sciences - Other Topics,BN0CA,,,,,2024-03-10,WOS:000472641400024,0
C,"Walczak, R",,"Loster, T; Pavelka, T",,"Walczak, Renata",,,STUDY OF YOUNG GENERATION EXPECTATIONS REGARDING TERMS OF EMPLOYMENT BASED ON A SURVEY CONDUCTED IN TECHNICAL UNIVERSITY AMONG ECONOMICS STUDENTS,12TH INTERNATIONAL DAYS OF STATISTICS AND ECONOMICS,,,English,Proceedings Paper,12th International Days of Statistics and Economics,"SEP 06-08, 2018","Prague, CZECH REPUBLIC","Univ Econ, Dept Stat & Probabil,Univ Econ, Dept Microecon,Tech Univ Kosice, Fac Econ,Ton Duc Thang Univ,Univ Econ, Fac Business Adm,Univ Econ, Fac Informat & Stat",,young generation; work-related expectations; sex differences,,"Young generation, people born at the beginning of the 21st century (Generation Z), will enter labour market in the nearest future. It is interesting, from the employers' point of view, what are the attitudes of young employees just leaving universities, and what are their expectations in relation to a new job. The survey among students of Economics of the Warsaw University of Technology (WUT) was conducted to assess prospect employees' perception. The survey included questions about the profession that students would like to pursue after graduation, prospect salary, work properties for which students would be willing to devote some of their earnings, what they expect from their future employment. Students expect to work as accountants (60%) and bank clerks (25%). Their salary expectations are realistic, furthermore most of them would accept a reduction in salary in favour of the possibility of development. Students expect good working conditions and a friendly environment. Women pay attention to work-family balance and value free time higher than men. Students are very demanding, they expect flexible working hours and employers' help in the beginning of their career. In the paper implications of the findings are discussed.","[Walczak, Renata] Warsaw Univ Technol, Coll Econ & Social Sci, Lukasiewicza 17, PL-09400 Plock, Poland",Warsaw University of Technology,"Walczak, R (通讯作者)，Warsaw Univ Technol, Coll Econ & Social Sci, Lukasiewicza 17, PL-09400 Plock, Poland.",Renata.Walczak@pw.edu.pl,,,,,,,13,0,0,1,8,MELANDRIUM,SLANY,"FUGNEROVA 691, SLANY, 27401, CZECH REPUBLIC",,,978-80-87990-14-8,,,,2018,,,,,,,1922,1931,,,,,,10,"Economics; Social Sciences, Interdisciplinary",Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics; Social Sciences - Other Topics,BL7YP,,,,,2024-03-10,WOS:000455809400191,0
C,"Wen, RK",,"Zhao, H",,"Wen, Rongkun",,,Cloud Financial Sharing Service Center Implementation Risk Research,PROCEEDINGS OF THE 2018 2ND INTERNATIONAL CONFERENCE ON ECONOMIC DEVELOPMENT AND EDUCATION MANAGEMENT (ICEDEM 2018),Advances in Social Science Education and Humanities Research,,English,Proceedings Paper,2nd International Conference on Economic Development and Education Management (ICEDEM),"DEC 29-30, 2018","Dalian, PEOPLES R CHINA","Dalian Maritime Univ,Shandong Univ,Xiamen Univ",,Cloud financial sharing service center; Implementation risk; Research,,"According to the actual situation of the construction of the enterprise financial shared service center, its complexity and systemicity are relatively strong, and it has great connection with the management level and management resources of the construction enterprise. It is necessary to reduce the financial management cost and work efficiency of the enterprise. Therefore, this paper comprehensively analyzes the risks faced by the enterprise financial shared service center construction, and proposes the control strategy for the construction of the enterprise financial shared service center to comprehensively reduce the overall risk of the enterprise financial shared service center construction.","[Wen, Rongkun] Yunnan Coll Business Management, Kunming, Yunnan, Peoples R China",,"Wen, RK (通讯作者)，Yunnan Coll Business Management, Kunming, Yunnan, Peoples R China.",,,,,,,,5,0,0,1,37,ATLANTIS PRESS,PARIS,"29 AVENUE LAVMIERE, PARIS, 75019, FRANCE",2352-5398,,978-94-6252-642-6,ADV SOC SCI EDUC HUM,,,2018,290.0,,,,,,396,399,,,,,,4,Economics; Education & Educational Research,Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics; Education & Educational Research,BM5QX,,,,,2024-03-10,WOS:000465421000099,0
C,"Wiktorowicz, J",,"Loster, T; Pavelka, T",,"Wiktorowicz, Justyna",,,SOCIAL AND HUMAN CAPITAL AS THE INDIVIDUAL FACTORS OF ECONOMIC ACTIVITY OF PEOPLE AGED 50+- CASE OF POLAND,12TH INTERNATIONAL DAYS OF STATISTICS AND ECONOMICS,,,English,Proceedings Paper,12th International Days of Statistics and Economics,"SEP 06-08, 2018","Prague, CZECH REPUBLIC","Univ Econ, Dept Stat & Probabil,Univ Econ, Dept Microecon,Tech Univ Kosice, Fac Econ,Ton Duc Thang Univ,Univ Econ, Fac Business Adm,Univ Econ, Fac Informat & Stat",,ageing; economic activity; human capital; social capital; logistic regression,,"Nowadays the ageing of population comprises one of the most important economic and social phenomenon. Due to the low economic activity rate of older inhabitants, versatile actions aimed at prolonging the professional activity of mature employees seem the most important. Poland, as other UE member states, should intensify actions targeted at creating tools that enable maintaining the competences of older workers, introducing flexible work conditions and developing the employers' knowledge of older workers' potential. The aim of this paper is the assessment of the individual factors of extending working life. Not only socio-economic factors, but also social and human capital as well as the quality of life comprise the main area of interest here. The empirical study is based on the Social Diagnosis 2015 study (limited to Poland). The statistical analysis covers the logistic regression as well as Student's t test, Mann-Whitney test, chi-squared test of independence, tau Goodman-Kruskal coefficient. In the light of the conducted analysis, human capital seems crucial, whereas social capital constitutes insignificant factor when it comes to extending working life and retirement decisions.","[Wiktorowicz, Justyna] Univ Lodz, Dept Econ & Social Stat, Rewolucji 1905 r St 41, PL-90214 Lodz, Poland",University of Lodz,"Wiktorowicz, J (通讯作者)，Univ Lodz, Dept Econ & Social Stat, Rewolucji 1905 r St 41, PL-90214 Lodz, Poland.",justyna.wiktorowicz@uni.lodz.pl,,"Wiktorowicz, Justyna/0000-0001-9246-9225",,,,,12,1,1,0,3,MELANDRIUM,SLANY,"FUGNEROVA 691, SLANY, 27401, CZECH REPUBLIC",,,978-80-87990-14-8,,,,2018,,,,,,,1932,1941,,,,,,10,"Economics; Social Sciences, Interdisciplinary",Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics; Social Sciences - Other Topics,BL7YP,,,,,2024-03-10,WOS:000455809400192,0
J,"Wright, DWM",,,,"Wright, Daniel William Mackenzie",,,Cloning animals for tourism in the year 2070,FUTURES,,,English,Article,,,,,,Tourism; Future; Scenario; Cloning; Animals; Tourists,ETHICAL-ISSUES; CONSERVATION,"What role do animals have in a future tourism world - in the year 2070? Contemplating over meat and fish delights on restaurant menus, hunting for sport and leisure purposes, and the presence of safaris and zoos have aspects in common, significantly animals are central to their existence and tourists are key consumers. Importantly, these pastimes, social activates, and leisurely pursuits have their ancestral roots that pre-date modern society. Humans have long been associated with eating meat, hunting animals and holding animals in some form of captivity for recreation and education. Distinctively, this paper explores animal cloning and how it could support the extension and existence of these tourism pursuits in the future, focusing on the year 2070. The paper applies a scenario planning approach as its methodological approach to research. The study contributes innovative and original concepts to the future tourism landscape. Through rigorous analysis and discussions in the fields of animal cloning and its relationship with tourism and tourists in potential future settings, a gap in the future market is presented. This research paper presents three scenarios in which cloning could support future tourism markets, Food tourism 2070: A Japanese restaurant perspective, Sport Hunting and tourism 2070: Designated hunting reserves in South Africa; and Safari-zoo tourism 2070: Into the Wild, cloning for education & conservation in the U.S.A. The paper offers interesting research for the futures field and tourism studies, offering scholars and industry with novel concepts for debating.","[Wright, Daniel William Mackenzie] Univ Cent Lancashire, Greenbank Bldg,Victoria St, Preston PR1 2HE, Lancs, England",University of Central Lancashire,"Wright, DWM (通讯作者)，Univ Cent Lancashire, Greenbank Bldg,Victoria St, Preston PR1 2HE, Lancs, England.",Dwright3@uclan.ac.uk,"Wright, Daniel/JCO-8008-2023",,,,,,110,12,13,0,24,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND",0016-3287,1873-6378,,FUTURES,Futures,JAN,2018,95.0,,,,,,58,75,,10.1016/j.futures.2017.10.002,0.0,,,18,Economics; Regional & Urban Planning,Social Science Citation Index (SSCI),Business & Economics; Public Administration,FV6VZ,,Green Accepted,,,2024-03-10,WOS:000424721500006,0
C,"Xia, WX",,,Destech Publicat Inc,"Xia, Wen-Xian",,,Research on the Basic Education Resource Sharing Model in Qujing City,2018 INTERNATIONAL CONFERENCE ON E-COMMERCE AND CONTEMPORARY ECONOMIC DEVELOPMENT (ECED 2018),DEStech Transactions on Economics Business and Management,,English,Proceedings Paper,International Conference on E-commerce and Contemporary Economic Development (ECED),"APR 21-22, 2018","Hangzhou, PEOPLES R CHINA",Adv Informat Sci Res Ctr,,Sharing mechanism; Resource sharing; Educational informatization,,"Educational informatization is the priority of educational development planning in Qujing City. The sharing of basic education resources facilitates the progress and development of educational informatization. To promote the regional sharing of basic education resources in Qujing City, a reasonable co-construction and sharing mechanism is essential. The thesis aims to point out problems in current education resource sharing and puts forward effective construction strategies for all educational departments and schools in Qujing City as reference. It is not only favorable for systematic planning and integration, but also enhances construction and management and improves the utilization rate of basic education resources in Qujing City.","[Xia, Wen-Xian] Qujing Normal Univ, Sch Humanities, Qujing, Yunnan, Peoples R China",Qujing Normal University,"Xia, WX (通讯作者)，Qujing Normal Univ, Sch Humanities, Qujing, Yunnan, Peoples R China.",549065819@qq.com,,,,,,,11,0,0,0,1,"DESTECH PUBLICATIONS, INC",LANCASTER,"439 DUKE STREET, LANCASTER, PA 17602-4967 USA",2475-8868,,978-1-60595-552-0,DESTECH TRANS ECON,,,2018,,,,,,,264,267,,,,,,4,"Business; Business, Finance; Economics",Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics,BL4IA,,,,,2024-03-10,WOS:000450405000050,0
