Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Alhomaidi, A; Hassan, MK; Zirek, D; Alhassan, A",,,,"Alhomaidi, Asem; Hassan, M. Kabir; Zirek, Duygu; Alhassan, Abdulrahman",,,Does an Islamic label cause stock price comovements and commonality in liquidity?,APPLIED ECONOMICS,,,English,Article,,,,,,Behavioural finance; stock return co-movement; liquidity; individual investors; microstructure,RETURN COMOVEMENTS; INVESTOR SENTIMENT; CROSS-SECTION; INFORMATION DIFFUSION; MARKET PARTICIPATION; RELIGIOUS BELIEFS; SAUDI-ARABIA; RISK-FACTORS; LOCATION; LINKAGES,"In this article, we examine the effects of shared beliefs and the personal preferences of individual investors on their trading and investment decisions. We expect that the process of classifying stocks into Sharia-compliant (Islamic) and non-Sharia-compliant (conventional) has an effect on the investibility and acceptance of the stocks especially by unsophisticated or individual investors. The wider acceptance of Islamic stocks among individual investors promotes and facilitates the circulation of firm-specific information among certain groups of investors. Our results indicate that stock classification has an effect on stock price comovements through increased stock trading correlation among the groups of Islamic investors. The commonality in preferences among holders of Islamic stocks generates commonality in trading activity and in stock liquidity. We find that classifying a stock as an Islamic stock increases its price comovement with other Islamic stocks and also increases its commonality in liquidity.","[Alhomaidi, Asem; Alhassan, Abdulrahman] King Saud Univ, Dept Finance, Riyadh, Saudi Arabia; [Hassan, M. Kabir; Zirek, Duygu] Univ New Orleans, Dept Econ & Finance, New Orleans, LA 70148 USA",King Saud University; University of Louisiana System; University of New Orleans,"Hassan, MK (通讯作者)，Univ New Orleans, Dept Econ & Finance, New Orleans, LA 70148 USA.",mhassan@uno.edu,"Hassan, Mohammad/GZA-7507-2022; Hassan, Mohammad/KDM-9524-2024; Hassan, M. Kabir/AAA-6654-2022","Hassan, Mohammad/0000-0002-1712-0004; Hassan, M. Kabir/0000-0001-6274-3545",,,,,50,4,4,1,25,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0003-6846,1466-4283,,APPL ECON,Appl. Econ.,DEC 20,2018,50.0,59,,,SI,,6444,6457,,10.1080/00036846.2018.1486023,0.0,,,14,Economics,Social Science Citation Index (SSCI),Business & Economics,GW1JP,,,,,2024-03-09,WOS:000446629300006,0
J,"Dufrénot, G; Paret, AC",,,,"Dufrenot, Gilles; Paret, Anne-Charlotte",,,Sovereign debt in emerging market countries: not all of them are serial defaulters,APPLIED ECONOMICS,,,English,Article,,,,,,Sovereign debt; PSTR model; emerging countries; vulnerability regimes,LOW-INCOME COUNTRIES; EARLY WARNING SYSTEM; TAX BASE; CRISES; RISK; DETERMINANTS; UNCERTAINTY; FLOWS,"Avoiding to assign emerging market countries a 'typical' behaviour, this article considers the heterogeneity across them and through time to predict their sovereign default episodes. Moreover, it focuses on the imbalance between defaulted debt and GDP. For the first time, we use a panel nonlinear regime-switching model whose explanatory factors have a different impact on sovereign default, depending on the regime the country belongs to. We mitigate some common views of the literature (in particular the 'serial default' theory) and identify countries deserving to be monitored carefully, because of a higher exposure to sovereign default risk.","[Dufrenot, Gilles] Aix Marseille Univ, CNRS, EHESS, Cent Marseille,AMSE, Marseille, France; [Paret, Anne-Charlotte] Aix Marseille Univ, CNRS, EHESS, Cent Marseille,AMSE, Washington, DC USA",Aix-Marseille Universite; Centre National de la Recherche Scientifique (CNRS),"Paret, AC (通讯作者)，1108 G St NE, Washington, DC 20002 USA.",ac.paretonorato@gmail.com,,,,,,,36,2,2,0,15,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0003-6846,1466-4283,,APPL ECON,Appl. Econ.,DEC 20,2018,50.0,59,,,SI,,6406,6443,,10.1080/00036846.2018.1486022,0.0,,,38,Economics,Social Science Citation Index (SSCI),Business & Economics,GW1JP,,,,,2024-03-09,WOS:000446629300005,0
J,"Adamoglou, X; Kyrkilis, D",,,,"Adamoglou, Xanthippe; Kyrkilis, Dimitrios",,,FDI Entry Strategies as a Function of Distance-The Case of an Emerging Market: Turkey,JOURNAL OF THE KNOWLEDGE ECONOMY,,,English,Article,,,,,,Entry mode choice; Multinational enterprises; CAGE distant framework; Institutional distance; Historical ties,TRANSACTION COST INFLUENCES; ORGANIZATIONAL LEGITIMACY; INSTITUTIONAL DISTANCE; OWNERSHIP STRATEGIES; CULTURAL DISTANCE; JOINT VENTURE; MODE CHOICE; FOREIGN; FIRM; DIVERSIFICATION,"This paper examines the impact of replacing administrative/political distance by institutional distance in the CAGE distance framework. It then tests how the new CIGE framework is affected by two entry mode choices considering the emerging economy of Turkey. In addition, it approaches geographic distance through historical ties and kilometer differences, examining their role on the relationship proposed. The sample consists of 245 foreign equity investments concluded between 2002 and 2010 by investors from European Union Member States and 21 non-European Union countries. Results show that institutional distance affects both the entry mode choice and all other framework variables. Furthermore, geographic distance, through historical ties and kilometer differences, emerges as significant factor influencing the various forms of FDI ownership strategy in the case of Turkey.","[Adamoglou, Xanthippe; Kyrkilis, Dimitrios] Univ Macedonia, Dept Balkan Slav & Oriental Studies, 156 Egnatia St, Thessaloniki 54636, Greece",University of Macedonia,"Adamoglou, X (通讯作者)，Univ Macedonia, Dept Balkan Slav & Oriental Studies, 156 Egnatia St, Thessaloniki 54636, Greece.",adamoglou@hotmail.com; kyrkilis@uom.gr,,,,,,,71,1,2,3,32,SPRINGER,NEW YORK,"ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES",1868-7865,1868-7873,,J KNOWL ECON,J. Knowl. Econ.,DEC,2018,9.0,4,,,,,1348,1373,,10.1007/s13132-016-0425-1,0.0,,,26,Economics,Social Science Citation Index (SSCI),Business & Economics,HB5HM,,,,,2024-03-09,WOS:000451090300015,0
J,"Andersen, S; Ertac, S; Gneezy, U; List, JA; Maximiano, S",,,,"Andersen, Steffen; Ertac, Seda; Gneezy, Uri; List, John A.; Maximiano, Sandra",,,On the cultural basis of gender differences in negotiation,EXPERIMENTAL ECONOMICS,,,English,Article,,,,,,Gender; Bargaining; Field experiments; Culture,PATRIARCHAL SOCIETY; RISK-TAKING; YOUNG AGE; METAANALYSIS; MATRILINEAL; COMPETITION; PERFORMANCE; STEREOTYPES; PREFERENCES; LEADERSHIP,"We study how culture and social structure influence bargaining behavior across gender, by exploring the negotiation culture in matrilineal and patriarchal societies using data from a laboratory experiment and a natural field experiment. One interesting result is that in both the actual marketplace and in the laboratory bargaining game, women in the matrilineal society earn more than men, at odds with years of evidence observed in the western world. We find that this result is critically driven by which side of the market the person is occupying: female (male) sellers in the matrilineal (patriarchal) society extract more of the bargaining surplus than male (female) sellers. In the buyer role, however, we observe no significant differences across societies.","[Andersen, Steffen] Copenhagen Business Sch, Dept Finance, Solbjerg Plads 3, DK-2000 Frederiksberg, Denmark; [Andersen, Steffen] CPER, Washington, DC 20009 USA; [Ertac, Seda] Koc Univ, Dept Econ, 34450 Rumeli Feneri Yolu, Istanbul, Turkey; [Gneezy, Uri] Univ Calif San Diego, Rady Sch Management, 9500 Gilman Dr, La Jolla, CA 92093 USA; [List, John A.] Univ Chicago, Dept Econ, 1126 E 59th St, Chicago, IL 60637 USA; [List, John A.] NBER, Cambridge, MA 02138 USA; [Maximiano, Sandra] Univ Lisbon, Dept Econ, ISEG Lisbon Sch Econ & Management, Rua Miguel Lupi 20, P-1200781 Lisbon, Portugal",Copenhagen Business School; Koc University; University of California System; University of California San Diego; University of Chicago; National Bureau of Economic Research; Universidade de Lisboa,"Andersen, S (通讯作者)，Copenhagen Business Sch, Dept Finance, Solbjerg Plads 3, DK-2000 Frederiksberg, Denmark.;Andersen, S (通讯作者)，CPER, Washington, DC 20009 USA.",san.fi@cbs.dk; sertac@ku.edu.tr; ugneezy@ucsd.edu; jlist@uchicago.edu; smaximiano@iseg.ulisboa.pt,"Andersen, Steffen/B-1646-2014","Ertac, Seda/0000-0002-5077-5555; List, John/0000-0002-1740-3848",Danish Social Science Research Council [11-104456]; European Research Council [639383]; European Commission (IRG) [FP-7 239529]; European Research Council (ERC) [639383] Funding Source: European Research Council (ERC),Danish Social Science Research Council; European Research Council(European Research Council (ERC)); European Commission (IRG); European Research Council (ERC)(European Research Council (ERC)Spanish Government),"We would like to thank participants at the 2012 Latin American Meeting of the Econometric Society for helpful comments. Andersen is grateful to the Danish Social Science Research Council for financial support through Project 11-104456 and the European Research Council for financial support through Project 639383. Ertac thanks the European Commission (IRG, FP-7 239529) for generous financial support.",,31,16,17,4,48,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",1386-4157,1573-6938,,EXP ECON,Exp. Econ.,DEC,2018,21.0,4,,,,,757,778,,10.1007/s10683-017-9547-y,0.0,,,22,Economics,Social Science Citation Index (SSCI),Business & Economics,GZ3MU,,Green Submitted,,,2024-03-09,WOS:000449291500002,0
J,"Baur, DG; Dimpfl, T",,,,"Baur, Dirk G.; Dimpfl, Thomas",,,Asymmetric volatility in cryptocurrencies,ECONOMICS LETTERS,,,English,Article,,,,,,Asymmetric volatility; Bitcoin; Cryptocurrencies; FOMO,INFORMATION; BITCOIN; PRICES,This article analyzes asymmetric volatility effects for the 20 largest cryptocurrencies and reports a very different asymmetry compared to equity markets: positive shocks increase the volatility by more than negative shocks. We explain this atypical effect for financial assets with trading activity of uninformed noise traders for positive shocks and trading activity of informed traders for negative shocks. The findings are consistent with fear of missing out (FOMO) of uninformed investors and the existence of pump and dump schemes. (C) 2018 Elsevier B.V. All rights reserved.,"[Baur, Dirk G.] Univ Western Australia, Nedlands, WA, Australia; [Dimpfl, Thomas] Univ Tubingen, Tubingen, Germany",University of Western Australia; Eberhard Karls University of Tubingen,"Dimpfl, T (通讯作者)，Univ Tubingen, Fac Econ & Social Sci, Dept Stat & Econometr, Sigwartstr 18, D-72076 Tubingen, Germany.",thomas.dimpfl@uni-tuebingen.de,"Dimpfl, Thomas/X-3909-2019; Dimpfl, Thomas/AGJ-1270-2022","Dimpfl, Thomas/0000-0003-3415-7412; Dimpfl, Thomas/0000-0003-3415-7412; Baur, Dirk G./0000-0002-0185-0424",,,,,19,164,166,2,42,ELSEVIER SCIENCE SA,LAUSANNE,"PO BOX 564, 1001 LAUSANNE, SWITZERLAND",0165-1765,1873-7374,,ECON LETT,Econ. Lett.,DEC,2018,173.0,,,,,,148,151,,10.1016/j.econlet.2018.10.008,0.0,,,4,Economics,Social Science Citation Index (SSCI),Business & Economics,HC6UB,,,,,2024-03-09,WOS:000451936100035,0
J,"Bekar, C; Carlaw, K; Lipsey, R",,,,"Bekar, Clifford; Carlaw, Kenneth; Lipsey, Richard",,,"General purpose technologies in theory, application and controversy: a review",JOURNAL OF EVOLUTIONARY ECONOMICS,,,English,Article; Proceedings Paper,16th Biannual Conference of the International-Joseph-A-Schumpeter-Society,"JUL 06-08, 2016","Montreal, CANADA",Int Joseph A Schumpeter Soc,,General purpose technologies; Technological change; Patents; Slowdowns; Surges; Growth theories; Productivity,EMPIRICAL-TEST; PRODUCTIVITY; GROWTH,"Distinguishing characteristics of General Purpose Technologies (GPTs) are identified and definitions discussed. Our definition includes multipurpose and single-purpose technologies, defining them according to their micro-technological characteristics, not their macro-economic effects. Identifying technologies as GPTs requires recognizing their evolutionary nature, and accepting possible uncertainties concerning marginal cases. Many of the existing tests' of whether particular technologies are GPTs are based on misunderstandings either of what GPT theory predicts or what such tests can establish. The development of formal GPT theories is outlined, showing that only the early theories predicted the inevitability of GPT-induced showdown and surges. More recent GPT theories, designed to model the characteristics of GPTs, do not imply the necessity of specific macro effects. We show that GPTs can rejuvenate the growth process without causing slowdowns or surges. We conclude that existing criticisms of GPT theory can be resolved and that the concept remains useful for economic theory.","[Bekar, Clifford] Lewis & Clark Univ, Portland, OR USA; [Carlaw, Kenneth] Univ British Columbia Okanagan, Kelowna, BC, Canada; [Lipsey, Richard] Simon Fraser Univ, 1125 26th St W, N Vancouver, BC, Canada",University of British Columbia; University of British Columbia Okanagan; Simon Fraser University,"Lipsey, R (通讯作者)，Simon Fraser Univ, 1125 26th St W, N Vancouver, BC, Canada.",bekar@lclark.edu; kenneth.carlaw@ubc.ca; rlipsey@sfu.ca,,,,,,,40,35,37,10,44,SPRINGER,NEW YORK,"ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES",0936-9937,1432-1386,,J EVOL ECON,J. Evol. Econ.,DEC,2018,28.0,5,,,SI,,1005,1033,,10.1007/s00191-017-0546-0,0.0,,,29,Economics,Social Science Citation Index (SSCI); Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics,HF3MY,,,,,2024-03-09,WOS:000454140400002,0
J,"Boedo, HM",,,,"Boedo, Hernan Moscoso",,,Aggregate implications of the tax reform of 2017: Can taxes guide technology?,ECONOMICS LETTERS,,,English,Article,,,,,,Endogenous skill biased technical change; Tax policy,,This paper analyzes the effects of the US tax reform of 2017 using a model of endogenous technological adoption. The lower tax levels induce large human capital investments that are augmented by the endogenous transition towards skill biased technologies. (C) 2018 Elsevier B.V. All rights reserved.,"[Boedo, Hernan Moscoso] Univ Cincinnati, Carl H Lindner Coll Business, Cincinnati, OH 45221 USA",University System of Ohio; University of Cincinnati,"Boedo, HM (通讯作者)，2925 Campus Green Dr, Cincinnati, OH 45221 USA.",hernan.moscoso@uc.edu,,"Moscoso Boedo, Hernan/0000-0003-2511-0778",,,,,10,2,2,0,8,ELSEVIER SCIENCE SA,LAUSANNE,"PO BOX 564, 1001 LAUSANNE, SWITZERLAND",0165-1765,1873-7374,,ECON LETT,Econ. Lett.,DEC,2018,173.0,,,,,,6,9,,10.1016/j.econlet.2018.09.009,0.0,,,4,Economics,Social Science Citation Index (SSCI),Business & Economics,HC6UB,,,,,2024-03-09,WOS:000451936100002,0
J,"Bradbury, B; Zhu, A",,,,"Bradbury, Bruce; Zhu, Anna",,,Welfare Entry and Exit after Marital Separation among Australian Mothers,ECONOMIC RECORD,,,English,Article,,,,,,,REFORM; WORK; CONSEQUENCES; DIVORCE; FACE,"Australian administrative data is used to examine patterns of welfare receipt for up to 5 and a half years after marital separation. We examine relationship status, income support and other incomes both before and after separation with a particular focus on the routes into and out of welfare receipt. Exits associated with new partnering are compared with those likely to be due to earnings increases. We find substantial volatility in relationships, with around a third of separations being only temporary (re-partnering with the original partner). Focusing on the permanent separations, we find a convergence in the welfare receipt rates of initially well-off and poor mothers, which is then slowly unwound as more advantaged mothers leave welfare at a faster rate. The channels of welfare exit (finding a new partner versus exiting welfare while remaining single) are associated with different characteristics. Family size is an equally important predictor of exit rates as the age of the youngest child.","[Bradbury, Bruce] Univ New South Wales, Social Policy Res Ctr, Sydney, NSW, Australia; [Zhu, Anna] Univ Melbourne, Melbourne Inst Appl Econ & Social Res, Carlton, Vic, Australia",University of New South Wales Sydney; University of Melbourne,"Zhu, A (通讯作者)，Univ Melbourne, Melbourne Inst, Carlton, Vic, Australia.",zhu@unimelb.edu.au,"Bradbury, Bruce/AAD-4140-2021; Zhu, Anna/N-7447-2015","Bradbury, Bruce/0000-0002-0718-1399; Zhu, Anna/0000-0002-1671-5428",Australian Research Council (ARC) Centre of Excellence for Children and Families over the Life Course [CE140100027]; Australian Research Council [LP170100472]; Australian Research Council [LP170100472] Funding Source: Australian Research Council,Australian Research Council (ARC) Centre of Excellence for Children and Families over the Life Course(Australian Research Council); Australian Research Council(Australian Research Council); Australian Research Council(Australian Research Council),"Welfare Entry and Exit after Marital Separation among Australian Mothers was supported by the Australian Research Council (ARC) Centre of Excellence for Children and Families over the Life Course (project number CE140100027). The Centre is administered by the Institute for Social Science Research at The University of Queensland, with nodes at The University of Western Australia, The University of Melbourne and The University of Sydney. This paper uses unit record data from the Centrelink administrative records from the Department of Social Services (DSS). The findings and views reported in this paper are those of the authors and should not be attributed to the ARC or DSS. Zhu acknowledges the support of the Australian Research Council Linkage Project (LP170100472). The paper benefited from the helpful comments of: David Ribar, the editor, and two anonymous referees. All opinions and any mistakes are our own.",,42,3,3,0,2,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0013-0249,1475-4932,,ECON REC,Econ. Rec.,DEC,2018,94.0,307,,,,,405,423,,10.1111/1475-4932.12427,0.0,,,19,Economics,Social Science Citation Index (SSCI),Business & Economics,HD2CF,,Green Published,,,2024-03-09,WOS:000452318000004,0
J,"Burnett, J; Davis, K; Murawski, C; Wilkins, R; Wilkinson, N",,,,"Burnett, John; Davis, Kevin; Murawski, Carsten; Wilkins, Roger; Wilkinson, Nicholas",,,Measuring the Adequacy of Retirement Savings,REVIEW OF INCOME AND WEALTH,,,English,Article,,,,,,retirement savings; financial literacy; life-cycle consumption and savings; household finance,,"This paper introduces four metrics for quantifying the adequacy of retirement savings, taking into account all major sources of retirement income. We then apply them to projections of expected future retirement income streams of a representative sample of the Australian population aged 40 and above. We find that omitting one or more pillars of savings significantly biases estimates of retirement savings adequacy. We also find that the four metrics are only weakly correlated with key commonly used indicators of financial well-being, in particular current income and net worth. Our analysis also points to several shortcomings of the widely used income replacement ratio as an indicator of savings adequacy.","[Burnett, John; Wilkinson, Nicholas] Willis Towers Watson, Sydney, NSW, Australia; [Davis, Kevin; Murawski, Carsten] Univ Melbourne, Dept Finance, Melbourne, Vic 3010, Australia; [Davis, Kevin] Monash Univ, Dept Finance, Melbourne, Vic, Australia; [Davis, Kevin] Australian Ctr Financial Studies, Melbourne, Vic, Australia; [Wilkins, Roger] Univ Melbourne, Melbourne Inst Appl Econ & Social Res, Melbourne, Vic, Australia",University of Melbourne; Monash University; University of Melbourne,"Murawski, C (通讯作者)，Univ Melbourne, Dept Finance, Melbourne, Vic 3010, Australia.",carstenm@unimelb.edu.au,,"Wilkins, Roger/0000-0002-8548-757X; Murawski, Carsten/0000-0002-1237-9535",Australian Government Department of Social Services (DSS),Australian Government Department of Social Services (DSS)(Australian Government),"This paper uses data from the Household, Income, and Labour Dynamics in Australia (HILDA) Survey. The survey was initiated and is funded by the Australian Government Department of Social Services (DSS), and is managed by the Melbourne Institute of Applied Economic and Social Research. The findings and views based on these data should not be attributed to either the DSS or to our employers.",,26,10,12,1,17,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0034-6586,1475-4991,,REV INCOME WEALTH,Rev. Income Wealth,DEC,2018,64.0,4,,,,,900,927,,10.1111/roiw.12307,0.0,,,28,Economics,Social Science Citation Index (SSCI),Business & Economics,HA3PS,,"Green Submitted, Green Published",,,2024-03-09,WOS:000450166800008,0
J,"Carvajal, A",,,,"Carvajal, Andres",,,Arbitrage pricing in non-Walrasian financial markets,ECONOMIC THEORY,,,English,Article,,,,,,Non-competitive behavior; Arbitrage pricing; Derivative pricing; Strategic market games,EQUILIBRIUM,"This paper presents conditions under which a model of non-Walrasian trading in financial markets separates the real equilibrium outcomes from the details of the financial structure, and hence permits the pricing of non-traded derivatives by means of no-arbitrage formulae. I demonstrate that these conditions hold in a number of standard models, including the canonical settings of Cournot and Stackelberg. In contrast, Nash equilibrium in the model of strategic market games proposed by Shapley and Shubik does not allow for the pricing of non-traded derivatives, and I explain why this is the case.","[Carvajal, Andres] Univ Calif Davis, Dept Econ, Davis, CA 95616 USA; [Carvajal, Andres] EPGE FGV, Rio De Janeiro, RJ, Brazil",University of California System; University of California Davis; Escola de Pos-Graduacao em Economia (EPGE),"Carvajal, A (通讯作者)，Univ Calif Davis, Dept Econ, Davis, CA 95616 USA.;Carvajal, A (通讯作者)，EPGE FGV, Rio De Janeiro, RJ, Brazil.",acarvajal@ucdavis.edu,,,,,,,16,0,0,0,8,SPRINGER,NEW YORK,"233 SPRING ST, NEW YORK, NY 10013 USA",0938-2259,1432-0479,,ECON THEOR,Econ. Theory,DEC,2018,66.0,4,,,,,951,978,,10.1007/s00199-017-1074-8,0.0,,,28,Economics,Social Science Citation Index (SSCI),Business & Economics,HA7TV,,,,,2024-03-09,WOS:000450488100005,0
