Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Silvan, K",,,,"Silvan, Kristiina",,,The Long Hangover. Putin's New Russia and the Ghosts of the Past,EUROPE-ASIA STUDIES,,,English,Book Review,,,,,,,,,"[Silvan, Kristiina] Univ Helsinki, POB 54, FIN-00014 Helsinki, Finland",University of Helsinki,"Silvan, K (通讯作者)，Univ Helsinki, POB 54, FIN-00014 Helsinki, Finland.",kristiina.silvan@helsinki.fi,,"Silvan, Kristiina/0000-0001-6599-2141",,,,,1,0,0,0,0,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0966-8136,1465-3427,,EUROPE-ASIA STUD,Eur.-Asia Stud.,NOV 26,2018,70.0,10,,,SI,,1712,1713,,10.1080/09668136.2018.1543984,0.0,,,2,Area Studies; Economics; Political Science,Social Science Citation Index (SSCI),Area Studies; Business & Economics; Government & Law,HG0NV,,,,,2024-03-10,WOS:000454643300010,0
J,"Winters, MS; Streitfeld, JD",,,,"Winters, Matthew S.; Streitfeld, Jaclyn D.",,,Splitting the check: explaining patterns of counterpart commitments in World Bank projects,REVIEW OF INTERNATIONAL POLITICAL ECONOMY,,,English,Article,,,,,,World Bank; foreign aid; development finance; international organizations; development; bureaucracy,FOREIGN-AID; POLITICAL-ECONOMY; INFORMAL INFLUENCE; EMPIRICAL-ANALYSIS; ALLOCATION; MEMBERSHIP; GOVERNANCE; COUNTRIES; AGENCY; MODEL,"The literature on the autonomy of international organizations describes how bureaucratic agents often operate with slack that allows them to pursue their preferences in the shadow of institutional mandates. We study the division of costs in World Bank projects between the Bank and its borrowers. If this is a realm in which World Bank bureaucrats exert agency, we expect to see counterpart financing vary with poverty and governance, in line with theories about aid selectivity. If, on the other hand, this is a realm in which the Bank's state principals exert influence, we expect strategic interest measures to predict the division of financing. If counterpart commitments represent the outcome of Bank-borrower bargaining, we expect borrowers with outside options to contribute less. A 2004 rule revision at the Bank provides an opportunity to study how financing patterns changed when bureaucratic agents obtained more discretion. We show that increased flexibility within the Bank led to a deployment of resources that favored poorer countries, in line with the organizational mission of the Bank. We find less evidence of governance selectivity, and we find mixed results with regard to how a country's strategic importance or bargaining power influenced levels of counterpart funding.","[Winters, Matthew S.] Univ Illinois, Dept Polit Sci, 315 David Kinley Hall,MC-713,1407 W Gregory Dr, Urbana, IL 61801 USA; [Streitfeld, Jaclyn D.] Global Ctr Responsibil Protect, New York, NY USA; [Streitfeld, Jaclyn D.] Univ Illinois, Dept Polit Sci, Chicago, IL 60680 USA",University of Illinois System; University of Illinois Urbana-Champaign; University of Illinois System; University of Illinois Chicago; University of Illinois Chicago Hospital,"Winters, MS (通讯作者)，Univ Illinois, Dept Polit Sci, 315 David Kinley Hall,MC-713,1407 W Gregory Dr, Urbana, IL 61801 USA.",mwinters@illinois.edu,"Winters, Matthew S./H-6098-2019","Winters, Matthew S./0000-0002-3693-9461",,,,,66,6,8,1,7,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0969-2290,1466-4526,,REV INT POLIT ECON,Rev. Int. Polit. Econ.,NOV 2,2018,25.0,6,,,,,884,908,,10.1080/09692290.2018.1490328,0.0,,,25,Economics; International Relations; Political Science,Social Science Citation Index (SSCI),Business & Economics; International Relations; Government & Law,HJ7XK,,,,,2024-03-10,WOS:000457410500006,0
J,"Kim, H; Cho, H; Ryu, D",,,,"Kim, Hyeongjun; Cho, Hoon; Ryu, Doojin",,,Characteristics of Mortgage Terminations: an Analysis of a Loan-Level Dataset,JOURNAL OF REAL ESTATE FINANCE AND ECONOMICS,,,English,Article,,,,,,Default; Hazard model; Loan-level dataset; Mortgage; Prepayment,FIXED-RATE; INTEREST-RATES; MARKET; PREPAYMENT; DEFAULT; HETEROGENEITY; DETERMINANTS; FORECLOSURES; EQUITY; MODEL,"Understanding mortgage termination behavior is crucial for valuating mortgage-backed securities. Analyzing a unique loan-level dataset, this study examines the characteristics of mortgage prepayment and default behaviors in the Korean housing and housing finance markets. We also analyze mortgage termination behaviors across regions, loan purposes, and periods. The results suggest that the prepayment rate of fixed-rate mortgages (FRMs) and the ratio of adjustable-rate mortgages to FRMs can provide meaningful signals for the Korean household economy. Although the macro-prudential policies pertaining to the loan-to-value ratio (LTV) and debt-to-income ratio (DTI) are very effective, their effects can vary depending on the region or loan purpose. Furthermore, the DTI and credit score cannot always identify the default risks of mortgages not intended for housing purchases even though such mortgages are more vulnerable to macroeconomic changes. The observed changes in default behavior indicate that the government's policies to promote fixed-rate loans have achieved a certain degree of success.","[Kim, Hyeongjun] Korea Housing Finance Corp, 40 Munhyeongeumyung Ro, Busan 48400, South Korea; [Cho, Hoon] Korea Adv Inst Sci & Technol, Coll Business, 85 Hoegiro, Seoul 02455, South Korea; [Ryu, Doojin] Sungkyunkwan Univ SKKU, Coll Econ, 25-2 Sungkyunkwan Ro, Seoul 03063, South Korea",Korea Advanced Institute of Science & Technology (KAIST); Sungkyunkwan University (SKKU),"Ryu, D (通讯作者)，Sungkyunkwan Univ SKKU, Coll Econ, 25-2 Sungkyunkwan Ro, Seoul 03063, South Korea.",sharpjin@skku.edu,"Ryu, Doojin/AAZ-3318-2020","Ryu, Doojin/0000-0002-0059-4887; Kim, Hyeongjun/0000-0003-0386-005X; Cho, Hoon/0000-0003-2322-320X",,,,,54,12,14,1,17,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0895-5638,1573-045X,,J REAL ESTATE FINANC,J. Real Estate Financ. Econ.,NOV,2018,57.0,4,,,,,647,676,,10.1007/s11146-017-9620-5,0.0,,,30,"Business, Finance; Economics; Urban Studies",Social Science Citation Index (SSCI),Business & Economics; Urban Studies,GX6MG,,,,,2024-03-10,WOS:000447875300005,0
J,"McKay, A; Tekleselassie, TG",,,,"McKay, Andy; Tekleselassie, Tsegay G.",,,Tall paper walls: The political economy of visas and cross-border travel,WORLD ECONOMY,,,English,Article,,,,,,cross-border travel; UN voting affinity; visa policy,INTERNATIONAL TOURISM; UNITED-STATES; GRAVITY; RESTRICTIONS; TRADE; POLICY,"APPENDIX Cross-border travel for business, personal and tourism purposes is an important component of trade in services. In 2013, travel accounted for 25% of services export in the world. Trade in services accounted for 12% of GDP in the world. Hence, the role of travel in many economies is substantial. The current paper studies the determinants of cross-border flows of people with a particular emphasis on the role of visa policies. We adopt the UN General Assembly Affinity Index, a measure of the quality of bilateral relations between nations, to instrument for bilateral visa policy. We find that, ceteris paribus, imposing visa restrictions on a country reduces travel from that country by about 73% in 2010 implying restrictive visa policies discourage cross-border travel significantly. This implies an adverse impact of restrictive visa policies on trade-in-services.","[McKay, Andy] Univ Sussex, Dept Econ, Brighton, E Sussex, England; [Tekleselassie, Tsegay G.] Ethiopian Dev Res Inst, Addis Ababa, Ethiopia",University of Sussex,"McKay, A (通讯作者)，Univ Sussex, Dept Econ, Brighton, E Sussex, England.",,,"McKay, Andy/0000-0002-5815-1739; Tekleselassie, Tsegay/0000-0001-6796-5024",,,,,32,5,5,2,14,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0378-5920,1467-9701,,WORLD ECON,World Econ.,NOV,2018,41.0,11,,,,,2914,2933,,10.1111/twec.12686,0.0,,,20,"Business, Finance; Economics; International Relations",Social Science Citation Index (SSCI),Business & Economics; International Relations,HA3DC,,,,,2024-03-10,WOS:000450129200004,0
J,"Ngo, HH; Shah, R; Mishra, S",,,,"Ngo, Huan Hoang; Shah, Rohan; Mishra, Sabyasachee",,,Optimal asset management strategies for mixed transit fleet,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,,,English,Article,,,,,,Optimal resource allocation; Transit asset management; Rehabilitation and replacement; Integer programming; Branch and bound algorithm,RESOURCE-ALLOCATION; MODEL; ALGORITHM,"Transit agencies require equitable and optimal allocation of funds among transit agencies for not just regular operations and maintenance, but also for asset management including purchase of new buses and rehabilitation of aging fleet. The paper proposes a hierarchical structure of resource allocation where federal funding is routed through the state, and ultimately to local transit agencies. The framework encompasses multiple dimensions such as selection of different improvement program options (rehabilitation, remanufacturing, and replacement) of a mixed transit fleet spread over a temporally continuous planning period. It leverages optimization models for capital allocation among transit agencies in the state. Four sub-models are developed-two maximizing passenger miles traveled, and the other two maximizing the total fleet wide remaining life, all under agency-specific budget, capacity and policy constraints, and planning objectives. They are applied on real-world data from set of transit agencies spread across the state of Tennessee, containing a heterogenous fleet of 254 total buses at various levels of aging. Results indicate that by application of the framework, an average 40 percent additional mileage is generated through the planning period with the same levels of fleet size, with nearly 30 percent of the fleet receiving some form of improvement treatment per year.","[Ngo, Huan Hoang; Mishra, Sabyasachee] Univ Memphis, Dept Civil Engn, 104 Engn Sci Bldg, Memphis, TN 38152 USA; [Shah, Rohan] CDM Smith Inc, Transportat Serv Grp, 9430 Res Blvd,Suite 1-200, Austin, TX 78759 USA",University of Memphis,"Shah, R (通讯作者)，CDM Smith Inc, Transportat Serv Grp, 9430 Res Blvd,Suite 1-200, Austin, TX 78759 USA.",hhngo@memphis.edu; shahrj@cdmsmith.com; smishra3@memphis.edu,"Mishra, Sabyasachee/AAN-4236-2021","Mishra, Sabyasachee/0000-0002-7198-3548",,,,,31,8,9,0,24,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0965-8564,,,TRANSPORT RES A-POL,Transp. Res. Pt. A-Policy Pract.,NOV,2018,117.0,,,,,,103,116,,10.1016/j.tra.2018.08.013,0.0,,,14,Economics; Transportation; Transportation Science & Technology,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Transportation,GV5OG,,,,,2024-03-10,WOS:000446151200009,0
J,"Ripplinger, DG; Bitzan, JD",,,,"Ripplinger, David G.; Bitzan, John D.",,,The cost structure of transit in small urban and rural US communities,TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,,,English,Article,,,,,,Natural monopoly; Public transport; Subadditivity,PUBLIC TRANSPORT; ECONOMIES; SCALE; SYSTEMS; PRODUCTIVITY; SUBSIDIES; DENSITY; SCOPE,"The cost structure of transit agencies that provide service to small urban and rural communities in the United States is estimated, the justification for government support of these agencies on the basis of natural monopoly evaluated, and the cost implications of combining transit agencies investigated. Increasing returns to density are found at all levels of output suggesting that marginal cost pricing will not recover full costs, and that government intervention is justified. Increasing returns to size are also found suggesting that expanding transit service areas is beneficial. Economies of scope between demand-response service and fixed-route service are found for average-size agencies suggesting benefits to combining these services for mid-size organizations. In order to examine the cost implications of combining transit agencies, we investigate the necessary and sufficient condition for natural monopoly - cost subadditivity. Rural transit is found to be a natural monopoly when service to a fixed service area is considered, suggesting that combining transit agencies that have duplicative service areas is likely to be beneficial - particularly when such transit agencies provide one type of service. On the other hand, there is little evidence of rural transit being a natural monopoly when the alternative to single provision of transit service is two systems with smaller service areas. This suggests that combining transit agencies with smaller service areas into larger regional systems may not be beneficial. We also find that rural transit agencies have excess capacity, suggesting that federal guidelines regarding vehicle purchase should be reviewed.","[Ripplinger, David G.] North Dakota State Univ, Dept Agribusiness & Appl Econ, Fargo, ND USA; [Bitzan, John D.] North Dakota State Univ, Coll Business, Fargo, ND 58105 USA",North Dakota State University Fargo; North Dakota State University Fargo,"Bitzan, JD (通讯作者)，North Dakota State Univ, Coll Business, Fargo, ND 58105 USA.",john.bitzan@ndsu.edu,,,,,,,44,4,4,1,19,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0965-8564,,,TRANSPORT RES A-POL,Transp. Res. Pt. A-Policy Pract.,NOV,2018,117.0,,,,,,176,189,,10.1016/j.tra.2018.08.021,0.0,,,14,Economics; Transportation; Transportation Science & Technology,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Transportation,GV5OG,,,,,2024-03-10,WOS:000446151200014,0
J,"Whittington, D; Littlechild, S",,,,"Whittington, Dale; Littlechild, Stephen",,,Policy Note: Invited Opinion Interview with Stephen Littlechild: Origins of UK Utility Regulation and Applications to Water (Part 2),WATER ECONOMICS AND POLICY,,,English,Editorial Material,,,,,,,,,"[Whittington, Dale] Univ N Carolina, Environm Sci & Engn & City & Reg Planning, Chapel Hill, NC 27515 USA; [Whittington, Dale] Alliance Manchester Business Sch, Manchester, Lancs, England; [Littlechild, Stephen] Univ Birmingham, Commerce, Birmingham, W Midlands, England; [Littlechild, Stephen] Univ Cambridge, Judge Business Sch, Cambridge, England; [Littlechild, Stephen] Off Elect Regulat Great Britain, Cambridge, England",University of North Carolina; University of North Carolina Chapel Hill; University of Manchester; Alliance Manchester Business School; University of Birmingham; University of Cambridge,"Whittington, D (通讯作者)，Univ N Carolina, Environm Sci & Engn & City & Reg Planning, Chapel Hill, NC 27515 USA.;Whittington, D (通讯作者)，Alliance Manchester Business Sch, Manchester, Lancs, England.",Dale_Whittington@unc.edu,,,,,,,0,1,1,0,1,WORLD SCIENTIFIC PUBL CO PTE LTD,SINGAPORE,"5 TOH TUCK LINK, SINGAPORE 596224, SINGAPORE",2382-624X,2382-6258,,WATER ECON POLICY,Water Econ. Policy,OCT,2018,4.0,4,,,,,,,1771003,10.1142/S2382624X17710035,0.0,,,17,Economics; Environmental Studies; Water Resources,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Business & Economics; Environmental Sciences & Ecology; Water Resources,GZ5OP,,,,,2024-03-10,WOS:000449474400001,0
J,"Zenker, J; Wagener, A; Vollmer, S",,,,"Zenker, Juliane; Wagener, Andreas; Vollmer, Sebastian",,,Better Knowledge Need Not Affect Behavior: A Randomized Evaluation of the Demand for Lottery Tickets in Rural Thailand,WORLD BANK ECONOMIC REVIEW,,,English,Article,,,,,,Information intervention; Lottery; Thailand; Field experiment,INFORMATION,"Many households in developing countries spend substantial amounts on lottery tickets but have only poor knowledge about the properties of the game and hold upwardly biased beliefs on the prospects of winning. To test whether more accurate knowledge reduces lottery participation, households in rural Thailand were informed, in a randomized intervention, on the actual probability distribution of the Thai Government Lottery. This indeed led to a better knowledge about the Thai Government Lottery in the treatment group. However, the improved knowledge did not (substantially) affect the willingness to pay for lottery tickets.","[Zenker, Juliane] Univ Goettingen, Gottingen, Germany; [Wagener, Andreas] Leibniz Univ Hannover, Econ, Hannover, Germany; [Vollmer, Sebastian] Univ Goettingen, Dev Econ, Gottingen, Germany",University of Gottingen; Leibniz University Hannover; University of Gottingen,"Wagener, A (通讯作者)，Leibniz Univ Hannover, Econ, Hannover, Germany.",jzenker@uni-goettingen.de; wagener@wipol.uni-hannover.de; svollmer@uni-goettingen.de,"Vollmer, Sebastian/U-6496-2017","Vollmer, Sebastian/0000-0002-7863-0462",German Research Foundation (DFG) in its Research and Training Group 1723: Globalization and Development (DFG RTG 1723),German Research Foundation (DFG) in its Research and Training Group 1723: Globalization and Development (DFG RTG 1723),"Juliane Zenker is a post-doctoral researcher at the University of Goettingen, Germany; her e-mail address is jzenker@uni-goettingen.de.AndreasWagener (corresponding author) is professor of economics at the University of Hannover, Germany; his e-mail address is wagener@wipol.uni-hannover.de.Sebastian Vollmer is professor of development economics at the University of Goettingen; his e-mail address is svollmer@uni-goettingen.de.The research for this article was funded by the German Research Foundation (DFG) in its Research and Training Group 1723: Globalization and Development (DFG RTG 1723). The authors wish to thank Marcela Ibanez and Juanita Vasquez-Escallon as well as seminar participants at the Harvard Center for Population and Development Studies for valuable comments and suggestions, and Antonia Grohmann, Lukas Menkhoff, Sahra Sakha and Hermann Waibel for their support. Two referees and the editor, Andrew Foster, provided many helpful suggestions. A supplemental appendix to this article is available at https://academic.oup.com/wber.",,24,2,3,0,2,OXFORD UNIV PRESS,OXFORD,"GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND",0258-6770,1564-698X,,WORLD BANK ECON REV,World Bank Econ. Rev.,OCT,2018,32.0,3,,,,,570,583,,10.1093/wber/lhw060,0.0,,,14,"Business, Finance; Development Studies; Economics",Social Science Citation Index (SSCI),Business & Economics; Development Studies,HI6ZD,,Green Published,,,2024-03-10,WOS:000456603300004,0
J,"Omura, I",,,,"Omura, Izumi",,,Re-examining the authorship of the Feuerbach chapter in The German Ideology on the basis of a hypothesis of dictation,EUROPEAN JOURNAL OF THE HISTORY OF ECONOMIC THOUGHT,,,English,Article,,,,,,Marx Engels; Feuerbach manuscripts; dictation; peculiarities of composition; immediate variants,,"In the Feuerbach manuscripts, the core theses of the materialist conception of history were documented for the first time. Most of the handwriting of the manuscripts belongs to Engels. But later Engels repeatedly stated that the first discoverer of this conception is Marx, not him. This is a contradiction. This contradiction had been discussed for nearly a century, but it has not led scholars to a common result. Why? In my opinion, it was because no one, including the former and new MEGA editors, ever attempted to examine a very important problem, namely, the possibility that the Feuerbach manuscripts could have been dictated by Marx and written by Engels. If this possibility existed really, no contradiction will remain.","[Omura, Izumi] Tohoku Univ, Econ & Management, Aoba Ku, Sendai, Miyagi 9808576, Japan",Tohoku University,"Omura, I (通讯作者)，Tohoku Univ, Econ & Management, Aoba Ku, Sendai, Miyagi 9808576, Japan.",i_mario1105@jcom.home.ne.jp,,,"JSPS KAKENHI [16k13159, 50161659]; Grants-in-Aid for Scientific Research [16K13159] Funding Source: KAKEN","JSPS KAKENHI(Ministry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of ScienceGrants-in-Aid for Scientific Research (KAKENHI)); Grants-in-Aid for Scientific Research(Ministry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of ScienceGrants-in-Aid for Scientific Research (KAKENHI))",This work was supported by JSPS KAKENHI Grant Number [16k13159 and 50161659].,,17,0,0,1,4,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND",0967-2567,1469-5936,,EUR J HIST ECON THOU,Eur. J. Hist. Econ. Thought,SEP 3,2018,25.0,5,,,SI,,808,832,,10.1080/09672567.2018.1523940,0.0,,,25,Economics; History Of Social Sciences,Social Science Citation Index (SSCI),Business & Economics; Social Sciences - Other Topics,HX1XE,,,,,2024-03-10,WOS:000467185600007,0
J,"Devadoss, S; Luckstead, J",,,,"Devadoss, Stephen; Luckstead, Jeff",,,US immigration policies and dynamics of cross-border workforce in agriculture,WORLD ECONOMY,,,English,Article,,,,,,border and domestic surveillance; guest-worker programme; illegal migration; labour-intensive agriculture; legal and illegal wage rates,ILLEGAL IMMIGRATION; SIMPLE ANALYTICS; OPTIMAL-GROWTH; FARM-LABOR; NATIVES,"Given the contentious debate on immigration, this study develops a dynamic model to analyse the effects of stricter border and domestic enforcement and streamlining the guest-worker programme on cross-border migration from Mexico, employment and production in US labour-intensive and Mexican agriculture and the US and Mexican wage rates. The model incorporates labour-leisure decisions of Mexican workers and labour market dynamics and linkages. The findings show stricter border and domestic controls exacerbate the labour-shortage problems and reduce the US agricultural production. Streamlining the guest-worker programme provides a steady supply of farm workers and has negligible impact on the US wage.","[Devadoss, Stephen] Texas Tech Univ, Lubbock, TX 79409 USA; [Luckstead, Jeff] Univ Arkansas, Fayetteville, AR 72701 USA",Texas Tech University System; Texas Tech University; University of Arkansas System; University of Arkansas Fayetteville,"Devadoss, S (通讯作者)，Texas Tech Univ, Lubbock, TX 79409 USA.",,,,Agricultural and Food Research Initiative Competitive Program of the USDA National Institute of Food and Agriculture (NIFA) [2014-11637025],Agricultural and Food Research Initiative Competitive Program of the USDA National Institute of Food and Agriculture (NIFA),"The authors gratefully acknowledge the helpful comments of an anonymous reviewer. The project was supported by the Agricultural and Food Research Initiative Competitive Program of the USDA National Institute of Food and Agriculture (NIFA), Grant Number 2014-11637025.",,44,7,9,1,28,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0378-5920,1467-9701,,WORLD ECON,World Econ.,SEP,2018,41.0,9,,,,,2389,2413,,10.1111/twec.12684,0.0,,,25,"Business, Finance; Economics; International Relations",Social Science Citation Index (SSCI),Business & Economics; International Relations,GS6NI,,,,,2024-03-10,WOS:000443813500005,0
