Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Song, Y",,,,"Song, Yan",,,The Pan-Pearl River Delta: An Emerging Regional Economy in a Globalizing China,JOURNAL OF REGIONAL SCIENCE,,,English,Book Review,,,,,,,,,"[Song, Yan] Univ N Carolina, Dept City & Reg Planning, Chapel Hill, NC 27515 USA",University of North Carolina; University of North Carolina Chapel Hill,"Song, Y (通讯作者)，Univ N Carolina, Dept City & Reg Planning, Chapel Hill, NC 27515 USA.",,,,,,,,1,0,0,1,13,WILEY-BLACKWELL,MALDEN,"COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA",0022-4146,,,J REGIONAL SCI,J. Reg. Sci.,FEB,2011,51.0,1,,,,,207,208,,10.1111/j.1467-9787.2010.00711_9.x,0.0,,,2,Economics; Environmental Studies; Regional & Urban Planning,Social Science Citation Index (SSCI),Business & Economics; Environmental Sciences & Ecology; Public Administration,717IX,,,,,2024-03-08,WOS:000287038000019,0
J,"Urofsky, MI",,,,"Urofsky, Melvin I.",,,"Louis D. Brandeis and the making of regulated competition, 1900-1932",ECONOMIC HISTORY REVIEW,,,English,Book Review,,,,,,,,,"[Urofsky, Melvin I.] Virginia Commonwealth Univ, Richmond, VA 23284 USA",Virginia Commonwealth University,"Urofsky, MI (通讯作者)，Virginia Commonwealth Univ, Richmond, VA 23284 USA.",,,,,,,,1,0,0,0,6,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0013-0117,1468-0289,,ECON HIST REV,Econ. Hist. Rev.,FEB,2011,64.0,1,,,,,335,336,,10.1111/j.1468-0289.2010.00567_24.x,0.0,,,2,Economics; History; History Of Social Sciences,Social Science Citation Index (SSCI); Arts & Humanities Citation Index (A&HCI),Business & Economics; History; Social Sciences - Other Topics,702FK,,,,,2024-03-08,WOS:000285879800036,0
J,"Ollivier, T; Giraud, PN",,,,"Ollivier, Timothee; Giraud, Pierre-Noel",,,"Assessing sustainability, a comprehensive wealth accounting prospect: An application to Mozambique",ECOLOGICAL ECONOMICS,,,English,Article,,,,,,Natural capital; Sustainable development; Mozambique; Comprehensive wealth accounting,NATURAL-RESOURCES; POPULATION-GROWTH; NATIONAL PRODUCT; SAVINGS RATES; PROGRESS,"We estimate the wealth of Mozambique in 2000 and 2005 in order to assess the sustainability of its development path. Our methodology builds on Arrow et al. (2010). We show that Mozambican wealth increases through human and physical capital accumulation, while the pressure on natural capital remains low. The growth of total factor productivity enhances the outcome of the different capital assets, but population growth has a strong downward effect on wealth per capita. Results suggest that Mozambican development was sustainable between 2000 and 2005, but these remain ambiguous and are highly sensitive to data and assumptions used. (c) 2010 Elsevier B.V. All rights reserved.","[Ollivier, Timothee; Giraud, Pierre-Noel] MINES ParisTech, CERNA, Ctr Econ Ind, Paris, France",Universite PSL; MINES ParisTech,"Ollivier, T (通讯作者)，60 Bd St Michel, F-75272 Paris 06, France.",ollivier@ensmp.fr,,,French Development Agency,French Development Agency,"We gratefully acknowledge valuable comments received from two anonymous referees. We also would like to thank Kirk Hamilton and Jean-Christophe Carret from the World Bank, Carl Bernadac, Dominique Rojat, Guillaume Le Bris, Mathilde Gasperi, Bruno Leclerc and Denis Loyer from the French Development Agency. This work was funded by the French Development Agency.",,45,12,14,0,17,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0921-8009,,,ECOL ECON,Ecol. Econ.,JAN 15,2011,70.0,3,,,,,503,512,,10.1016/j.ecolecon.2010.09.028,0.0,,,10,Ecology; Economics; Environmental Sciences; Environmental Studies,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Environmental Sciences & Ecology; Business & Economics,719DG,,,,,2024-03-08,WOS:000287179300006,0
J,"van Zeijl-Rozema, A; Ferraguto, L; Caratti, P",,,,"van Zeijl-Rozema, Annemarie; Ferraguto, Ludovico; Caratti, Pietro",,,Comparing region-specific sustainability assessments through indicator systems: Feasible or not?,ECOLOGICAL ECONOMICS,,,English,Article,,,,,,Sustainable development; Regional; Indicators; Comparison; Comparability,GOVERNANCE; MODELS,"Numerous indices help us to compare country and local performance in the field of human development, globalization and sustainable development. Obvious problems arise, such as data availability and data quality. A less obvious issue is that such sets and indices do not permit the inclusion of specific characteristics or discourses that are important in a country or region. This paper investigates the possibility of comparing regional sustainability assessments in four case studies, where the indicators vary from region to region, but the method of making the assessment is similar. The concepts of weak and strong comparability were used in this analysis. Comparability of sustainable development between different regions is not an issue of rigid comparison of indicator by indicator. It should take into account regional specifics. The resulting shift from strong to weak comparability should not be seen as a lessening of the quality of the assessment and decreasing comparability. Rather than focusing on individual indicators within frameworks that do not permit inclusion of regional developments, this approach allows to look at the broader picture of regional dynamics. It reveals specific regional weaknesses that need attention, and possible areas for building alliances between regions, thus creating a more sustainable Europe. (c) 2010 Elsevier B.V. All rights reserved.","[van Zeijl-Rozema, Annemarie] Maastricht Univ, Int Ctr Integrated Assessment & Sustainable Dev, ICIS, NL-6200 MD Maastricht, Netherlands; [Ferraguto, Ludovico; Caratti, Pietro] FEEM, Milan, Italy",Maastricht University; Fondazione Mattei,"van Zeijl-Rozema, A (通讯作者)，Maastricht Univ, Int Ctr Integrated Assessment & Sustainable Dev, ICIS, POB 616, NL-6200 MD Maastricht, Netherlands.",a.vanzeijl@maastrichtuniversity.nl,"van Zeijl-Rozema, Annemarie/D-1349-2012","van Zeijl-Rozema, Annemarie/0000-0003-2454-5390",EU [1.1.6.3],EU(European Union (EU)),"The authors are indebted to the EU for its grant to the project INSURE within the 6th Framework Programme, priority 1.1.6.3 Global change and ecosystems and to two anonymous reviewers for their valuable comments.",,59,20,24,0,28,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",0921-8009,1873-6106,,ECOL ECON,Ecol. Econ.,JAN 15,2011,70.0,3,,,,,475,486,,10.1016/j.ecolecon.2010.09.025,0.0,,,12,Ecology; Economics; Environmental Sciences; Environmental Studies,Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI),Environmental Sciences & Ecology; Business & Economics,719DG,,,,,2024-03-08,WOS:000287179300003,0
C,"Bobirca, A; Draghici, A",,"Tao, F",,"Bobirca, Ana; Draghici, Alina",,,Measuring Romania's Creative Economy,"BUSINESS, ECONOMICS AND TOURISM MANAGEMENT",International Proceedings of Economics Development and Research,,English,Proceedings Paper,"2nd International Conference on Business, Economics and Tourism Management (CBETM 2011)","DEC 28-30, 2011","Dubai, U ARAB EMIRATES",,,creative industries; creative economy; talent; technology; tolerance; creativity index,,"The objective of this paper is assessing the creative industries' positioning in Romania, considering the other EU member states. We have extended the methodology proposed by Florida and Tinagli (2004) for computing the Euro-Creativity Index, by adding new indexes we consider more relevant for highlighting the economic and socio-cultural parameters of the European creative sector and by the dynamic analysis, over 2001-2007 period.","[Bobirca, Ana; Draghici, Alina] Bucharest Acad Econ Studies, Bucharest, Romania",Bucharest University of Economic Studies,,alina.draghici@gmail.com,"BOBIRCA, ANA/HTO-1353-2023; Draghici, Alina/S-2217-2019",,,,,,5,1,1,0,6,INT ASSOC COMPUTER SCIENCE & INFORMATION TECHNOLOGY PRESS-IACSIT PRESS,SINGAPORE,"SINGAPORE OFFICE, NO. 07-42, BLK 708, JURONG WEST STREET 81, SINGAPORE, 00000, SINGAPORE",2010-4626,,978-981-07-1015-6,INT P ECON DEV RES,,,2011,24.0,,,,,,83,87,,,,,,5,"Business; Economics; Hospitality, Leisure, Sport & Tourism",Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Business & Economics; Social Sciences - Other Topics,BEW94,,,,,2024-03-08,WOS:000318458900017,0
C,"Driouech, N; El Bilali, H; Berjan, S; Radovic, M; Despotovic, A",,,Aleksandras Stulginskis Univ,"Driouech, Noureddin; El Bilali, Hamid; Berjan, Sinisa; Radovic, Mirjana; Despotovic, Aleksandra",,,"Exploring Serbian Consumers' Attitude Towards Ethical Values of Organic, Fair-trade and Typical/Traditional Products","RURAL DEVELOPMENT IN GLOBAL CHANGES, VOL 5, BOOK 1",Rural Development,,English,Proceedings Paper,5th International Scientific Conference on Rural Development - In Global Changes,"NOV 24-25, 2011","Aleksandras Stulginskis Univ, Akademija, LITHUANIA",,Aleksandras Stulginskis Univ,Serbia; consumer; attitude; agro-food products; ethics,BEHAVIOR; FOODS,"The new Millennium has seen a renewed and intensified interest in issues of business ethics and corporate social responsibility (CSR). This has been partly driven by a wave of concern about conduct and governance of business and partly reflects a growing interest amongst consumers, policy makers and businesses, in forms of production and consumption that are more sustainable and more ethically oriented. This is typified by growth in demand of products encompassing ethical values such as organic and Fair Trade products. However, research knowledge base about consumers and their behaviour and attitude from an ethical perspective is relatively weak. Consumer attitude to foods is mainly influenced by concerns (e. g. food safety, human health, environmental impact) and commodity attributes (e. g. quality, taste, freshness and packaging). The objective of this paper is to get an insight on Serbian consumer attitude towards agro-food products with ethical values (AFPEV) namely organic, Fair Trade and typical/traditional products. This paper is based on the literature and an online self-administered questionnaire, carried out from December 2010 through June 2011 with 104 Serbian adult consumers, dealing with understanding of and knowledge about AFP and relationships with ethical values; AFPEV buying frequency; main criteria and reasons for buying AFPEV; opinion about AFPEV price and consumer willingness to pay; potential impacts on animal health and welfare as well environmental, economic social and civic impacts of buying AFPEV; purchasing channels; and main sources of information about AFPEV. Serbian consumers have a good knowledge about AFPEV that are bought by 98% of the sample. Most of the respondents relate ethical values to the respect of environment (73.5%) and organic production (49.0%). The main reasons for buying AFPEV are quality (35%), organic certification (17%), and taste (15%). Price seems less important. The main sources of information about AFPEV are mass media, newspapers and magazines (summing up 46%). However, the majority of Serbian consumers prefer to get information directly from the supply chain actors mainly sellers and/or producers. AFPEV are bought mainly from the specialized shops (34%) and supermarkets (26%) to achieve personal satisfaction, for health, safety, natural resources conservation, and environment protection. Consumers do not always buy sustainable products as consequences of environmental concern or to benefit the community or due to personal beliefs but mainly to give priority to health. Ethical factors are important in some cases, but they may be overstated. Results indicated that most Serbian consumers perceived that AFPEV as healthier and portray a positive attitude towards AFPEV thus showing a high willingness to pay higher prices. Serbian consumers seem to have a positive attitude towards organic, fair trade and typical products due to the sustainable benefits that they can bring about. Therefore, institutional and domestic market conditions should be improved for insuring long-term market development and information campaigns should be organised to increase Serbian consumers' awareness and consciousness and to strengthen their positive attitude towards AFPEV.","[Driouech, Noureddin; El Bilali, Hamid] Mediterranean Agron Inst Bari, CIHEAM, I-70010 Bari, Italy; [Berjan, Sinisa; Radovic, Mirjana] Univ East Sarajevo, Fac Agr, Sarajevo, Bosnia & Herceg; Univ Tuscia, Dept Econ & Terr, Viterbo, Italy; [Despotovic, Aleksandra] Univ Podgorica, Biotech Fac, Podgorica, Montenegro",CIHEAM; CIHEAM BARI; University of East Sarajevo; Tuscia University,"Driouech, N (通讯作者)，Mediterranean Agron Inst Bari, CIHEAM, I-70010 Bari, Italy.",driouech@iamb.it; elbilali@iamb.it; sinisaberjan@yahoo.com; miraradovic84@gmail.com; alexd@t-com.me,"El Bilali, Hamid/I-1898-2019","El Bilali, Hamid/0000-0002-0322-2034",,,,,29,1,1,0,30,ALEKSANDRAS STULGINSKIS UNIVERSITY,AKADEMIJA,"CENTRE RURAL SOCIAL RESEARCH, FAC ECONOMICS & MANAGEMENT, UNIVERSITETO STR 10-406, AKADEMIJA, KAUNAS DISTR 53361, LITHUANIA",1822-3230,,,RURAL DEVELOPMENT,,,2011,5.0,1,,,,,37,43,,,,,,7,Agricultural Economics & Policy; Environmental Studies; Forestry,Conference Proceedings Citation Index - Science (CPCI-S); Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Agriculture; Environmental Sciences & Ecology; Forestry,BAM57,,,,,2024-03-08,WOS:000304706000005,0
J,"Ewe, JA; Wan-Abdullah, WN; Alias, AK; Bhat, R; Liong, MT",,,,"Ewe, Joo-Ann; Wan-Abdullah, Wan-Nadiah; Alias, Abdul Karim; Bhat, Rajeev; Liong, Min-Tze",,,ACE inhibitory activity and bioconversion of isoflavones by Lactobacillus in soymilk supplemented with B-vitamins,BRITISH FOOD JOURNAL,,,English,Article,,,,,,B-vitamins; Lactobacillus; soymilk; isoflavones; ACE; Vitamins; Milk,I-CONVERTING-ENZYME; LACTIC-ACID BACTERIA; GROWTH-CHARACTERISTICS; BETA-GLUCOSIDASE; PEPTIDES; BIFIDOBACTERIUM; PROBIOTICS; AGLYCONES; BIOTRANSFORMATION; FERMENTATION,"Purpose - The aim of this study is to examine the bioactive properties of lactobacilli-fermented B-vitamin soymilk, namely the in-vitro antihypertensive property and bioconversion of isoflavone glucosides to aglycones. Design/methodology/approach - Lactobacillus acidophilus BT 1088, L. fermentum BT 8219, L acidophilus FTDC 8633 and L. gasseri FTDC 8131 were investigated for their bioactive potential and enhanced bioconversion of isoflavones in soymilk supplemented with individual B-vitamins at a concentration of 1 mg/L. Findings - The supplementation of thiamine, riboflavin, niacinamide, calcium pantothenate, biotin and folic acid enhanced the ACE-inhibitory activity of lactobacilli in soymilk accompanied by a lower IC50 value compared to the control (P < 0.05). The beta-glucosidase specific activity of lactobacilli was also enhanced on supplementation of B-vitamins, leading to increased bioconversion of isoflavones in soymilk. The concentration of genistein was decreased, accompanied by an increased concentration of genistein on fermentation in the presence of thiamine, niacinamide, biotin, calcium pantothenate and folic acid. Additionally, the supplementation of niacinamide, calcium pantothenate, biotin and folic acid also led to lower concentrations of malonyl daidzin, indicating increased hydrolysis of malonyl daidzin to daidzin. Results from the present study indicated that the supplementation of B-vitamins could enhance the bioactive potential and bioconversion of isoflavones in lactobacilli-fermented soymilk. Originality/value - This work has shown that the supplementation of B-vitamins in lactobacilli fermented soymilk has exerted in vitro ACE-inhibitory activity and increased the accumulation of bioactive isoflavone aglycones. To the authors' knowledge, this is the first evaluation reporting on such aspects.","[Ewe, Joo-Ann; Wan-Abdullah, Wan-Nadiah; Alias, Abdul Karim; Bhat, Rajeev; Liong, Min-Tze] Univ Sains Malaysia, Sch Ind Technol, George Town, Malaysia",Universiti Sains Malaysia,"Liong, MT (通讯作者)，Univ Sains Malaysia, Sch Ind Technol, George Town, Malaysia.",mintze.liong@usm.my,"Liong, Min Tze/F-4726-2010; Bhat, Rajeev/G-4863-2010; Liong, Min-Tze/GVT-7267-2022; Nadiah, Wan Abdullah - Wan/G-1910-2010","Bhat, Rajeev/0000-0003-3391-6624; Liong, Min-Tze/0000-0002-4471-8271;",Universiti Sains Malaysia [1001/PTEKIND/815056]; IPS-Graduate Research Fund Grant [1002/CIPS/ATTR 3100],Universiti Sains Malaysia(Universiti Sains Malaysia); IPS-Graduate Research Fund Grant,"The authors would like to acknowledge the financial assistance provided by Universiti Sains Malaysia via the USM RU grant (1001/PTEKIND/815056), IPS-Graduate Research Fund Grant (1002/CIPS/ATTR 3100) and the USM fellowship. They would also like to thank Ms Jenny Lim and Ms Ang May Yen from Fisher Scientific for their help in the determination of isoflavones using HPLC.",,41,16,16,0,22,EMERALD GROUP PUBLISHING LTD,BINGLEY,"HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND",0007-070X,1758-4108,,BRIT FOOD J,Br. Food J.,,2011,113.0,8-9,,,,,1127,1146,,10.1108/00070701111174578,0.0,,,20,Agricultural Economics & Policy; Food Science & Technology,Science Citation Index Expanded (SCI-EXPANDED),Agriculture; Food Science & Technology,837EN,,,,,2024-03-08,WOS:000296174000013,0
C,"Lysoviene, J; Gasiunas, V; Ziemelnieks, R",,,Aleksandras Stulginskis Univ,"Lysoviene, Jelena; Gasiunas, Valerijus; Ziemelnieks, Reinis",,,The Ability of Small Streams to Self-purification from Phosphorus,"RURAL DEVELOPMENT IN GLOBAL CHANGES, VOL 5, BOOK 2",Rural Development,,English,Proceedings Paper,5th International Scientific Conference on Rural Development - In Global Changes,"NOV 24-25, 2011","Aleksandras Stulginskis Univ, Akademija, LITHUANIA",,Aleksandras Stulginskis Univ,self-purification; phosphorus; streams,,"Domestic and industrial wastewater originating from small settlements enters the drainage channels and nearby streams which are capable of self-purification. The main objective of this research was to determine self-purification processes from total phosphorus in small streams and evaluate the main factors of influence. Research was carried out in the streams and drainage channels with the average discharge up to 0.2 m(3)/s. Water samples were taken in the dry period of the year to avoid additional attenuation and pollution with drainage water from agricultural areas. Sampling was carried out above the settlement or wastewater discharger and downstream every certain distance according to relief and peculiarity of the river flow until the nearest tributary. Data analysis showed that the change of total P concentration downstream was more intense in less watery streams compared to more watery ones. Moreover, the correlation dependence revealed that the change in total P concentration near the pollution source was little dependent on stream discharge. Increasing the distance from the pollution source the dependence on discharge also increased. It was also noticed that given low stream discharge, total P concentration changed more intensively with an increasing distance than in the case of higher discharge. Usually smaller streams are characterized by much higher relative load according to total P than more watery ones. The correlation dependence showed that total P removal was more efficient in smaller streams compared to bigger ones. Relative stream load near the pollution source had a stronger influence on total P removal efficiency than the distance from the pollution source, especially when relative load of the stream was low.","[Lysoviene, Jelena; Gasiunas, Valerijus] Aleksandras Stulginskis Univ, Vilainiai, Lithuania; [Ziemelnieks, Reinis] Latvia Univ Agr, Jelgava, Latvia",Vytautas Magnus University; Latvia University of Life Sciences & Technologies,"Lysoviene, J (通讯作者)，Aleksandras Stulginskis Univ, Vilainiai, Lithuania.",j.lysoviene@gmail.com; v.gasiunas@water.omnitel.net; reinis.ziemelnieks@llu.lv,,,,,,,13,0,0,0,4,ALEKSANDRAS STULGINSKIS UNIVERSITY,AKADEMIJA,"CENTRE RURAL SOCIAL RESEARCH, FAC ECONOMICS & MANAGEMENT, UNIVERSITETO STR 10-406, AKADEMIJA, KAUNAS DISTR 53361, LITHUANIA",1822-3230,,,RURAL DEVELOPMENT,,,2011,5.0,2,,,,,303,308,,,,,,6,Agricultural Economics & Policy; Environmental Studies; Forestry,Conference Proceedings Citation Index - Science (CPCI-S); Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Agriculture; Environmental Sciences & Ecology; Forestry,BAM56,,,,,2024-03-08,WOS:000304698500054,0
C,"Maasikamäe, S; Hass, H; Jürgenson, E",,,Aleksandras Stulginskis Univ,"Maasikamaee, Siim; Hass, Helena; Juergenson, Evelin",,,The Impact of Uncontrolled Development on the Use of Arable Land,"RURAL DEVELOPMENT IN GLOBAL CHANGES, VOL 5, BOOK 2",Rural Development,,English,Proceedings Paper,5th International Scientific Conference on Rural Development - In Global Changes,"NOV 24-25, 2011","Aleksandras Stulginskis Univ, Akademija, LITHUANIA",,Aleksandras Stulginskis Univ,uncontrolled development; the use of arable land; harm to agriculture; land readjustment,URBAN EXPANSION; DYNAMICS,The paper contributes to develop the understanding about the negative impact of the uncontrolled development on the use of agricultural land. The case study methodology has been implemented to show the main features of mentioned impacts. The conversion of arable land into building (residential) land and its impact to the conditions to use the remaining arable land was the main research question. The outcomes of the case studies showed that the conversion of arable land into the building land is not only the loss of surface area of valuable agricultural land. It can happened that the areas under the land development projects split the large and compact fields of arable land into smaller fields with less compact shape. The land development project which located inconveniently on the territory of arable land can reduce remarkably the compactness of large fields and worsen the land tillage conditions. The simultaneous start of too many land development projects have been lead to the situation that on the market are mach more new residential plots than the real need is. The outcome is that many residential plots created on the agricultural land will be not used in the near future and perhaps ever but for agriculture this land is lost. The carried out case studies showed also that the readjustment of land development area can reduce their negative impact on the land use conditions in agriculture.,"[Hass, Helena; Juergenson, Evelin] Estonian Univ Life Sci, Inst Forestry & Rural Engn, EE-51014 Tartu, Estonia; [Maasikamaee, Siim] Estonian Univ Life Sci, Dept Geomat, EE-51014 Tartu, Estonia",Estonian University of Life Sciences; Estonian University of Life Sciences,"Maasikamäe, S (通讯作者)，Estonian Univ Life Sci, Dept Geomat, EE-51014 Tartu, Estonia.",Siim.Maasikamae@emu.ee; Helena.Hass@emu.ee; Evelin.Jyrgenson@emu.ee,"Jürgenson, Evelin/N-8095-2019; Jürgenson, Evelin/B-7047-2011; Maasikamae, Siim/H-7951-2016","Jürgenson, Evelin/0000-0003-2103-4333; Jürgenson, Evelin/0000-0003-2103-4333; Maasikamae, Siim/0000-0003-4721-2329",,,,,20,3,4,0,12,ALEKSANDRAS STULGINSKIS UNIVERSITY,AKADEMIJA,"CENTRE RURAL SOCIAL RESEARCH, FAC ECONOMICS & MANAGEMENT, UNIVERSITETO STR 10-406, AKADEMIJA, KAUNAS DISTR 53361, LITHUANIA",1822-3230,,,RURAL DEVELOPMENT,,,2011,5.0,2,,,,,446,451,,,,,,6,Agricultural Economics & Policy; Environmental Studies; Forestry,Conference Proceedings Citation Index - Science (CPCI-S); Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Agriculture; Environmental Sciences & Ecology; Forestry,BAM56,,,,,2024-03-08,WOS:000304698500077,0
C,"Mosiej, J",,,Aleksandras Stulginskis Univ,"Mosiej, Jozef",,,Rural Water Management as Important Factor of Sustainable Rural Development in Poland - Some Aspects,"RURAL DEVELOPMENT IN GLOBAL CHANGES, VOL 5, BOOK 2",Rural Development,,English,Proceedings Paper,5th International Scientific Conference on Rural Development - In Global Changes,"NOV 24-25, 2011","Aleksandras Stulginskis Univ, Akademija, LITHUANIA",,Aleksandras Stulginskis Univ,,,"A review of problems concerning water management in rural areas shows that there are a number of contemporary conditions, which on the one hand limit the improvement of poor condition of water infrastructure, but also there are other forcing a positive change in this regard. To the first group of factors determining the current state of water measures should be include the general state of agriculture and the efficiency of farms. Production restrictions related to the Polish accession to the European Union, the need of competition in the market for agricultural products and poor economic condition of farms undoubtedly shape the process of degeneration of the water facilities and the demand for precision water management. Forcing factors is the need achievement of the objectives of European Union directives, between others Frame Water Directive. In case of checking the predictions of climate change, and in particular global warming very seriously to be implemented programs to combat drought, including investments in water retention, water-saving irrigation, upgrading drainage systems etc. Water management in rural areas, carried out mainly by local government on the regional or local level differ significantly from the objectives and tasks of water management implemented by the government for the whole country or major river basins. Nowadays the main attention should be concentrated on implementing of concepts of such activities that could show the most appropriate ways of special planning of agricultural areas in catchments scale in aspect of possibility of improving existing environmental status and water resources. The costs of the protective infrastructure are considerable in the scale of a farm, and their low effect for the farm creates the need for reasonable participation of the public funds. Obviously, awaking the social consciousness that this function should be carried out by the society as a whole, not only the farmers. The extent and the sources for support of the farms ( mainly those specialising in milk and meat production) is an open issue. It is important to answer the question: as to what kind of infrastructure is needed in rural areas to assure a balance between social and economic growth. At the same time, the resources of the environment should not be degraded. The development of infrastructure in rural areas is supported by structural funds from the European Union within its regional policy. Actions should be aimed at improving the quality of life by creating employment while showing respect to the social and economic aspects of these actions and multifunctional development of rural areas. One of the priorities of such development is environmental protection.","[Mosiej, Jozef] Warsaw Univ Life Sci, Warsaw, Poland",Warsaw University of Life Sciences,,jozef_mosiej@sggw.pl,,,,,,,25,3,3,0,10,ALEKSANDRAS STULGINSKIS UNIVERSITY,AKADEMIJA,"CENTRE RURAL SOCIAL RESEARCH, FAC ECONOMICS & MANAGEMENT, UNIVERSITETO STR 10-406, AKADEMIJA, KAUNAS DISTR 53361, LITHUANIA",1822-3230,,,RURAL DEVELOPMENT,,,2011,5.0,2,,,,,326,331,,,,,,6,Agricultural Economics & Policy; Environmental Studies; Forestry,Conference Proceedings Citation Index - Science (CPCI-S); Conference Proceedings Citation Index - Social Science & Humanities (CPCI-SSH),Agriculture; Environmental Sciences & Ecology; Forestry,BAM56,,,,,2024-03-08,WOS:000304698500058,0
